primary_key,codes,year,N_Tractors
10201,16J091141,2019,"0,8"
10202,16J091141,2009,"0,8"
10203,16J091141,1999,"0,5"
10204,16J091141,1989,"0,2"
10205,16J091142,2019,"0,8"
10206,16J091142,2009,"0,7"
10207,16J091142,1999,"0,3"
10208,16J091142,1989,"0,2"
10209,16J091143,2019,"0,9"
10210,16J091143,2009,"0,7"
10211,16J091143,1999,"0,4"
10212,16J091143,1989,"0,2"
10213,16J091144,2019,"0,8"
10214,16J091144,2009,"0,7"
10215,16J091144,1999,"0,3"
10216,16J091144,1989,"0,2"
10217,16J091146,2019,"0,6"
10218,16J091146,2009,"0,6"
10219,16J091146,1999,"0,3"
10220,16J091146,1989,"0,1"
10221,16J091147,2019,"0,8"
10222,16J091147,2009,"0,7"
10223,16J091147,1999,"0,3"
10224,16J091147,1989,"0,1"
10225,16J091145,2019,"0,7"
10226,16J091145,2009,"0,8"
10227,16J091145,1999,"0,5"
10228,16J091145,1989,"0,2"
10229,16J091136,2019,1
10230,16J091136,2009,"0,7"
10231,16J091136,1999,"0,4"
10232,16J091136,1989,"0,1"
10233,16J091138,2019,"0,7"
10234,16J091138,2009,"0,7"
10235,16J091138,1999,"0,4"
10236,16J091138,1989,"0,2"
10237,16J091139,2019,"0,7"
10238,16J091139,2009,"0,6"
10239,16J091139,1999,"0,3"
10240,16J091139,1989,"0,2"
10241,16J0912,2019,"0,5"
10242,16J0912,2009,"0,3"
10243,16J0912,1999,"0,2"
10244,16J0912,1989,"0,1"
10245,16J091201,2019,"0,4"
10246,16J091201,2009,"0,2"
10247,16J091201,1999,"0,1"
10248,16J091201,1989,0
10249,16J091205,2019,"0,7"
10250,16J091205,2009,"0,6"
10251,16J091205,1999,"0,4"
10252,16J091205,1989,"0,1"
10253,16J091207,2019,"0,1"
10254,16J091207,2009,"0,2"
10255,16J091207,1999,"0,1"
10256,16J091207,1989,0
10257,16J091208,2019,"0,6"
10258,16J091208,2009,"0,4"
10259,16J091208,1999,"0,2"
10260,16J091208,1989,"0,1"
10261,16J091209,2019,"0,8"
10262,16J091209,2009,"0,5"
10263,16J091209,1999,"0,4"
10264,16J091209,1989,"0,1"
10265,16J091210,2019,"0,1"
10266,16J091210,2009,0
10267,16J091210,1999,0
10268,16J091210,1989,0
10269,16J091212,2019,"0,6"
10270,16J091212,2009,"0,3"
10271,16J091212,1999,"0,3"
10272,16J091212,1989,"0,1"
10273,16J091213,2019,"0,7"
10274,16J091213,2009,"0,6"
10275,16J091213,1999,"0,2"
10276,16J091213,1989,"0,2"
10277,16J091216,2019,"0,4"
10278,16J091216,2009,"0,2"
10279,16J091216,1999,"0,1"
10280,16J091216,1989,0
10281,16J091219,2019,"0,8"
10282,16J091219,2009,"0,3"
10283,16J091219,1999,"0,2"
10284,16J091219,1989,0
10285,16J091221,2019,"0,2"
10286,16J091221,2009,0
10287,16J091221,1999,0
10288,16J091221,1989,0
10289,16J091224,2019,"0,4"
10290,16J091224,2009,"0,3"
10291,16J091224,1999,"0,2"
10292,16J091224,1989,0
10293,16J091230,2019,"0,5"
10294,16J091230,2009,"0,3"
10295,16J091230,1999,"0,1"
10296,16J091230,1989,0
10297,16J091231,2019,"0,6"
10298,16J091231,2009,"0,3"
10299,16J091231,1999,"0,2"
10300,16J091231,1989,"0,1"
10301,16J091232,2019,"0,4"
10302,16J091232,2009,"0,3"
10303,16J091232,1999,"0,2"
10304,16J091232,1989,"0,1"
10305,16J091233,2019,"0,6"
10306,16J091233,2009,"0,3"
10307,16J091233,1999,"0,1"
10308,16J091233,1989,"0,1"
10309,16J091234,2019,"0,3"
10310,16J091234,2009,"0,2"
10311,16J091234,1999,"0,1"
10312,16J091234,1989,"0,1"
10313,16J091235,2019,"0,5"
10314,16J091235,2009,"0,5"
10315,16J091235,1999,"0,3"
10316,16J091235,1989,"0,2"
10317,16J091236,2019,"0,2"
10318,16J091236,2009,"0,2"
10319,16J091236,1999,"0,2"
10320,16J091236,1989,0
10321,16J091225,2019,"0,8"
10322,16J091225,2009,"0,2"
10323,16J091225,1999,"0,1"
10324,16J091225,1989,0
10325,16J091228,2019,"0,2"
10326,16J091228,2009,"0,2"
10327,16J091228,1999,"0,2"
10328,16J091228,1989,"0,4"
10329,16J0913,2019,"0,6"
10330,16J0913,2009,"0,6"
10331,16J0913,1999,"0,4"
10332,16J0913,1989,"0,2"
10333,16J091301,2019,"0,6"
10334,16J091301,2009,"0,6"
10335,16J091301,1999,"0,3"
10336,16J091301,1989,"0,1"
10337,16J091303,2019,"0,7"
10338,16J091303,2009,"0,5"
10339,16J091303,1999,"0,4"
10340,16J091303,1989,"0,2"
10341,16J091304,2019,"0,5"
10342,16J091304,2009,"0,6"
10343,16J091304,1999,"0,4"
10344,16J091304,1989,"0,2"
10345,16J091305,2019,"0,8"
10346,16J091305,2009,"0,8"
10347,16J091305,1999,"0,5"
10348,16J091305,1989,"0,3"
10349,16J091307,2019,"0,4"
10350,16J091307,2009,"0,4"
10351,16J091307,1999,"0,2"
10352,16J091307,1989,"0,2"
10353,16J091309,2019,1
10354,16J091309,2009,1
10355,16J091309,1999,"0,7"
10356,16J091309,1989,"0,3"
10357,16J091310,2019,"0,5"
10358,16J091310,2009,"0,5"
10359,16J091310,1999,"0,3"
10360,16J091310,1989,"0,2"
10361,16J091311,2019,"1,1"
10362,16J091311,2009,"0,6"
10363,16J091311,1999,"0,4"
10364,16J091311,1989,"0,2"
10365,16J091312,2019,"0,6"
10366,16J091312,2009,"0,5"
10367,16J091312,1999,"0,4"
10368,16J091312,1989,"0,2"
10369,16J091313,2019,"0,8"
10370,16J091313,2009,"0,9"
10371,16J091313,1999,"0,6"
10372,16J091313,1989,"0,3"
10373,16J091314,2019,"0,7"
10374,16J091314,2009,"0,7"
10375,16J091314,1999,"0,5"
10376,16J091314,1989,"0,4"
10377,16J091315,2019,"0,9"
10378,16J091315,2009,"0,6"
10379,16J091315,1999,"0,5"
10380,16J091315,1989,"0,3"
10381,16J091316,2019,"1,1"
10382,16J091316,2009,"0,8"
10383,16J091316,1999,"0,5"
10384,16J091316,1989,"0,3"
10385,16J091321,2019,"0,6"
10386,16J091321,2009,"0,4"
10387,16J091321,1999,"0,3"
10388,16J091321,1989,"0,1"
10389,16J091330,2019,"0,4"
10390,16J091330,2009,"0,5"
10391,16J091330,1999,"0,3"
10392,16J091330,1989,"0,2"
10393,16J091331,2019,"0,6"
10394,16J091331,2009,"0,6"
10395,16J091331,1999,"0,4"
10396,16J091331,1989,"0,1"
10397,16J091332,2019,"0,7"
10398,16J091332,2009,"0,7"
10399,16J091332,1999,"0,4"
10400,16J091332,1989,"0,2"
10401,16J091333,2019,"0,6"
10402,16J091333,2009,"0,7"
10403,16J091333,1999,"0,5"
10404,16J091333,1989,"0,3"
10405,16J091334,2019,"0,7"
10406,16J091334,2009,"0,7"
10407,16J091334,1999,"0,5"
10408,16J091334,1989,"0,3"
10409,16J091335,2019,"0,7"
10410,16J091335,2009,"0,7"
10411,16J091335,1999,"0,4"
10412,16J091335,1989,"0,2"
10413,16J091325,2019,"0,6"
10414,16J091325,2009,"0,6"
10415,16J091325,1999,"0,3"
10416,16J091325,1989,"0,1"
10417,17,2019,1
10418,17,2009,"0,8"
10419,17,1999,"0,6"
10420,17,1989,"0,4"
10421,170,2019,1
10422,170,2009,"0,8"
10423,170,1999,"0,6"
10424,170,1989,"0,4"
10425,1701502,2019,"1,5"
10426,1701502,2009,"0,9"
10427,1701502,1999,"0,7"
10428,1701502,1989,"0,3"
10429,170150201,2019,"1,6"
10430,170150201,2009,"1,1"
10431,170150201,1999,"0,7"
10432,170150201,1989,"0,4"
10433,170150202,2019,"0,7"
10434,170150202,2009,"0,3"
10435,170150202,1999,"0,2"
10436,170150202,1989,"0,1"
10437,170150203,2019,"1,1"
10438,170150203,2009,1
10439,170150203,1999,"0,7"
10440,170150203,1989,"0,2"
10441,1701503,2019,"0,4"
10442,1701503,2009,"0,5"
10443,1701503,1999,"0,4"
10444,1701503,1989,"0,3"
10445,170150303,2019,"0,7"
10446,170150303,2009,"0,8"
10447,170150303,1999,"0,6"
10448,170150303,1989,"0,4"
10449,170150312,2019,"0,1"
10450,170150312,2009,0
10451,170150312,1999,"0,2"
10452,170150312,1989,"0,5"
10453,170150313,2019,"0,4"
10454,170150313,2009,"0,3"
10455,170150313,1999,"0,3"
10456,170150313,1989,"0,2"
10457,170150314,2019,"0,2"
10458,170150314,2009,"0,5"
10459,170150314,1999,"0,5"
10460,170150314,1989,"0,3"
10461,170150315,2019,"0,3"
10462,170150315,2009,"0,3"
10463,170150315,1999,"0,3"
10464,170150315,1989,"0,8"
10465,1701115,2019,"0,2"
10466,1701115,2009,"0,1"
10467,1701115,1999,"0,6"
10468,1701115,1989,"0,4"
10469,170111512,2019,
10470,170111512,2009,
10471,170111512,1999,0
10472,170111512,1989,"0,5"
10473,170111513,2019,"0,3"
10474,170111513,2009,
10475,170111513,1999,
10476,170111513,1989,1
10477,170111514,2019,"0,2"
10478,170111514,2009,0
10479,170111514,1999,0
10480,170111514,1989,"0,3"
10481,170111515,2019,0
10482,170111515,2009,0
10483,170111515,1999,"2,3"
10484,170111515,1989,1
10485,170111516,2019,0
10486,170111516,2009,"0,5"
10487,170111516,1999,"0,3"
10488,170111516,1989,"0,2"
10489,170111517,2019,"0,3"
10490,170111517,2009,0
10491,170111517,1999,0
10492,170111517,1989,0
10493,1701504,2019,"0,5"
10494,1701504,2009,"0,7"
10495,1701504,1999,"0,4"
10496,1701504,1989,"0,2"
10497,170150407,2019,"0,6"
10498,170150407,2009,"0,6"
10499,170150407,1999,"0,4"
10500,170150407,1989,"0,2"
10501,170150409,2019,"0,7"
10502,170150409,2009,"1,7"
10503,170150409,1999,"0,3"
10504,170150409,1989,"0,2"
10505,170150410,2019,1
10506,170150410,2009,"0,7"
10507,170150410,1999,"0,5"
10508,170150410,1989,"0,4"
10509,170150411,2019,"0,2"
10510,170150411,2009,"0,4"
10511,170150411,1999,"0,5"
10512,170150411,1989,"0,2"
10513,1701105,2019,"0,9"
10514,1701105,2009,"0,5"
10515,1701105,1999,"0,6"
10516,1701105,1989,"0,6"
10517,170110501,2019,"0,4"
10518,170110501,2009,"0,4"
10519,170110501,1999,"0,5"
10520,170110501,1989,"0,5"
10521,170110506,2019,"1,4"
10522,170110506,2009,"0,6"
10523,170110506,1999,"0,9"
10524,170110506,1989,"0,6"
10525,170110507,2019,"0,8"
10526,170110507,2009,0
10527,170110507,1999,0
10528,170110507,1989,"0,4"
10529,170110508,2019,1
10530,170110508,2009,"0,5"
10531,170110508,1999,"0,4"
10532,170110508,1989,"0,5"
10533,1701106,2019,"1,3"
10534,1701106,2009,"1,6"
10535,1701106,1999,1
10536,1701106,1989,"0,4"
10537,170110601,2019,0
10538,170110601,2009,
10539,170110601,1999,
10540,170110601,1989,
10541,170110602,2019,6
10542,170110602,2009,8
10543,170110602,1999,
10544,170110602,1989,
10545,170110654,2019,
10546,170110654,2009,
10547,170110654,1999,
10548,170110654,1989,
10549,170110655,2019,
10550,170110655,2009,0
10551,170110655,1999,
10552,170110655,1989,
10553,170110656,2019,
10554,170110656,2009,
10555,170110656,1999,
10556,170110656,1989,
10557,170110657,2019,
10558,170110657,2009,
10559,170110657,1999,
10560,170110657,1989,
10561,170110607,2019,
10562,170110607,2009,
10563,170110607,1999,
10564,170110607,1989,
10565,170110658,2019,0
10566,170110658,2009,
10567,170110658,1999,
10568,170110658,1989,
10569,170110608,2019,0
10570,170110608,2009,
10571,170110608,1999,
10572,170110608,1989,
10573,170110659,2019,0
10574,170110659,2009,
10575,170110659,1999,
10576,170110659,1989,
10577,170110610,2019,
10578,170110610,2009,
10579,170110610,1999,
10580,170110610,1989,
10581,170110611,2019,
10582,170110611,2009,0
10583,170110611,1999,
10584,170110611,1989,
10585,170110660,2019,
10586,170110660,2009,
10587,170110660,1999,
10588,170110660,1989,
10589,170110618,2019,2
10590,170110618,2009,
10591,170110618,1999,
10592,170110618,1989,
10593,170110621,2019,0
10594,170110621,2009,
10595,170110621,1999,
10596,170110621,1989,
10597,170110661,2019,
10598,170110661,2009,0
10599,170110661,1999,
10600,170110661,1989,
10601,170110633,2019,1
10602,170110633,2009,
10603,170110633,1999,
10604,170110633,1989,
10605,170110662,2019,
10606,170110662,2009,
10607,170110662,1999,
10608,170110662,1989,
10609,170110663,2019,
10610,170110663,2009,
10611,170110663,1999,
10612,170110663,1989,
10613,170110664,2019,
10614,170110664,2009,
10615,170110664,1999,
10616,170110664,1989,
10617,170110665,2019,0
10618,170110665,2009,
10619,170110665,1999,
10620,170110665,1989,
10621,170110666,2019,
10622,170110666,2009,0
10623,170110666,1999,
10624,170110666,1989,
10625,170110639,2019,
10626,170110639,2009,
10627,170110639,1999,
10628,170110639,1989,
10629,170110667,2019,
10630,170110667,2009,
10631,170110667,1999,
10632,170110667,1989,
10633,1701107,2019,"1,1"
10634,1701107,2009,"0,8"
10635,1701107,1999,"0,5"
10636,1701107,1989,"0,3"
10637,170110702,2019,"0,9"
10638,170110702,2009,"0,7"
10639,170110702,1999,"0,5"
10640,170110702,1989,"0,2"
10641,170110705,2019,"0,8"
10642,170110705,2009,"0,8"
10643,170110705,1999,"0,4"
10644,170110705,1989,"0,1"
10645,170110707,2019,"1,2"
10646,170110707,2009,"0,9"
10647,170110707,1999,"0,6"
10648,170110707,1989,"0,5"
10649,170110708,2019,"1,1"
10650,170110708,2009,"0,9"
10651,170110708,1999,"0,5"
10652,170110708,1989,"0,3"
10653,170110731,2019,"1,2"
10654,170110731,2009,"0,4"
10655,170110731,1999,"0,4"
10656,170110731,1989,"0,3"
10657,170110726,2019,"0,5"
10658,170110726,2009,"0,5"
10659,170110726,1999,
10660,170110726,1989,
10661,170110727,2019,1
10662,170110727,2009,0
10663,170110727,1999,0
10664,170110727,1989,
10665,170110728,2019,"0,8"
10666,170110728,2009,"0,3"
10667,170110728,1999,"0,1"
10668,170110728,1989,"0,3"
10669,170110729,2019,1
10670,170110729,2009,"1,1"
10671,170110729,1999,"0,5"
10672,170110729,1989,"0,3"
10673,170110730,2019,1
10674,170110730,2009,"0,6"
10675,170110730,1999,"0,4"
10676,170110730,1989,"0,4"
10677,1701109,2019,1
10678,1701109,2009,"0,9"
10679,1701109,1999,"0,6"
10680,1701109,1989,"0,3"
10681,170110902,2019,"0,9"
10682,170110902,2009,"0,7"
10683,170110902,1999,"0,8"
10684,170110902,1989,"0,4"
10685,170110904,2019,"1,3"
10686,170110904,2009,1
10687,170110904,1999,"0,6"
10688,170110904,1989,"0,3"
10689,170110906,2019,"0,8"
10690,170110906,2009,"0,9"
10691,170110906,1999,"0,8"
10692,170110906,1989,"0,4"
10693,170110909,2019,"0,8"
10694,170110909,2009,"0,8"
10695,170110909,1999,"0,6"
10696,170110909,1989,"0,3"
10697,170110911,2019,1
10698,170110911,2009,"0,6"
10699,170110911,1999,"0,3"
10700,170110911,1989,"0,2"
10701,170110913,2019,"0,9"
10702,170110913,2009,"0,8"
10703,170110913,1999,"0,5"
10704,170110913,1989,"0,2"
10705,170110918,2019,"1,1"
10706,170110918,2009,1
10707,170110918,1999,"0,7"
10708,170110918,1989,"0,3"
10709,170110919,2019,1
10710,170110919,2009,"0,9"
10711,170110919,1999,"0,5"
10712,170110919,1989,"0,3"
10713,170110920,2019,"1,1"
10714,170110920,2009,1
10715,170110920,1999,"0,8"
10716,170110920,1989,"0,6"
10717,170110921,2019,"0,8"
10718,170110921,2009,"0,9"
10719,170110921,1999,"0,5"
10720,170110921,1989,"0,5"
10721,170110922,2019,1
10722,170110922,2009,"0,7"
10723,170110922,1999,"0,4"
10724,170110922,1989,"0,3"
10725,1701506,2019,1
10726,1701506,2009,"0,7"
10727,1701506,1999,"0,6"
10728,1701506,1989,"0,3"
10729,170150601,2019,"1,3"
10730,170150601,2009,"0,7"
10731,170150601,1999,"0,4"
10732,170150601,1989,"0,2"
10733,170150603,2019,"0,9"
10734,170150603,2009,"0,7"
10735,170150603,1999,"0,7"
10736,170150603,1989,"0,3"
10737,170150607,2019,"0,5"
10738,170150607,2009,1
10739,170150607,1999,3
10740,170150607,1989,"0,3"
10741,170150608,2019,"0,5"
10742,170150608,2009,"0,8"
10743,170150608,1999,"0,4"
10744,170150608,1989,0
10745,1701507,2019,1
10746,1701507,2009,"0,9"
10747,1701507,1999,"0,7"
10748,1701507,1989,"0,3"
10749,170150701,2019,1
10750,170150701,2009,"1,2"
10751,170150701,1999,"0,8"
10752,170150701,1989,"0,5"
10753,170150704,2019,1
10754,170150704,2009,"0,7"
10755,170150704,1999,"0,6"
10756,170150704,1989,"0,2"
10757,170150709,2019,"0,7"
10758,170150709,2009,"0,7"
10759,170150709,1999,"0,4"
10760,170150709,1989,"0,2"
10761,170150710,2019,"1,1"
10762,170150710,2009,"1,3"
10763,170150710,1999,"0,4"
10764,170150710,1989,"0,2"
10765,170150711,2019,1
10766,170150711,2009,"0,9"
10767,170150711,1999,"0,8"
10768,170150711,1989,"0,4"
10769,1701116,2019,"0,8"
10770,1701116,2009,"0,5"
10771,1701116,1999,"0,6"
10772,1701116,1989,"0,3"
10773,170111603,2019,"0,4"
10774,170111603,2009,"0,2"
10775,170111603,1999,"0,3"
10776,170111603,1989,"0,1"
10777,170111608,2019,"1,5"
10778,170111608,2009,"1,4"
10779,170111608,1999,"1,6"
10780,170111608,1989,"3,5"
10781,170111609,2019,"1,5"
10782,170111609,2009,0
10783,170111609,1999,"0,1"
10784,170111609,1989,"0,1"
10785,170111610,2019,"0,6"
10786,170111610,2009,"0,2"
10787,170111610,1999,"0,6"
10788,170111610,1989,"0,3"
10789,1701110,2019,"0,7"
10790,1701110,2009,"0,9"
10791,1701110,1999,"1,2"
10792,1701110,1989,"0,7"
10793,170111002,2019,"0,6"
10794,170111002,2009,1
10795,170111002,1999,"0,9"
10796,170111002,1989,"0,3"
10797,170111009,2019,1
10798,170111009,2009,"0,3"
10799,170111009,1999,"0,7"
10800,170111009,1989,
10801,170111012,2019,"1,5"
10802,170111012,2009,1
10803,170111012,1999,
10804,170111012,1989,
10805,170111013,2019,"0,3"
10806,170111013,2009,
10807,170111013,1999,"1,3"
10808,170111013,1989,"0,8"
10809,170111014,2019,"0,7"
10810,170111014,2009,"1,3"
10811,170111014,1999,"2,1"
10812,170111014,1989,"1,1"
10813,1701508,2019,"0,9"
10814,1701508,2009,"0,7"
10815,1701508,1999,"0,5"
10816,1701508,1989,"0,3"
10817,170150802,2019,"0,7"
10818,170150802,2009,"0,6"
10819,170150802,1999,"0,4"
10820,170150802,1989,"0,3"
10821,170150803,2019,"0,7"
10822,170150803,2009,"0,4"
10823,170150803,1999,"0,3"
10824,170150803,1989,"0,1"
10825,170150804,2019,1
10826,170150804,2009,"0,8"
10827,170150804,1999,"0,5"
10828,170150804,1989,"0,3"
10829,170150806,2019,1
10830,170150806,2009,"0,8"
10831,170150806,1999,"0,7"
10832,170150806,1989,"0,4"
10833,1701510,2019,"0,5"
10834,1701510,2009,"0,5"
10835,1701510,1999,"0,4"
10836,1701510,1989,"0,2"
10837,170151002,2019,"0,5"
10838,170151002,2009,"0,7"
10839,170151002,1999,"0,2"
10840,170151002,1989,"0,1"
10841,170151005,2019,"0,2"
10842,170151005,2009,"0,5"
10843,170151005,1999,"0,8"
10844,170151005,1989,"0,7"
10845,170151006,2019,"0,5"
10846,170151006,2009,"0,5"
10847,170151006,1999,"0,3"
10848,170151006,1989,
10849,170151007,2019,"0,7"
10850,170151007,2009,"0,3"
10851,170151007,1999,"0,4"
10852,170151007,1989,"0,2"
10853,1701511,2019,"0,8"
10854,1701511,2009,"0,6"
10855,1701511,1999,"0,3"
10856,1701511,1989,"0,2"
10857,170151103,2019,"0,5"
10858,170151103,2009,0
10859,170151103,1999,"0,5"
10860,170151103,1989,
10861,170151101,2019,"0,8"
10862,170151101,2009,"0,6"
10863,170151101,1999,"0,3"
10864,170151101,1989,"0,3"
10865,170151102,2019,"0,7"
10866,170151102,2009,
10867,170151102,1999,0
10868,170151102,1989,0
10869,1701512,2019,"0,8"
10870,1701512,2009,"0,8"
10871,1701512,1999,"0,5"
10872,1701512,1989,"0,4"
10873,170151207,2019,"0,9"
10874,170151207,2009,"0,6"
10875,170151207,1999,"0,6"
10876,170151207,1989,"0,6"
10877,170151208,2019,"0,6"
10878,170151208,2009,"0,6"
10879,170151208,1999,"0,4"
10880,170151208,1989,"0,5"
10881,170151205,2019,"0,4"
10882,170151205,2009,"0,7"
10883,170151205,1999,"0,4"
10884,170151205,1989,"0,6"
10885,170151209,2019,"0,8"
10886,170151209,2009,"0,9"
10887,170151209,1999,"0,6"
10888,170151209,1989,"0,3"
10889,170151210,2019,1
10890,170151210,2009,"0,7"
10891,170151210,1999,"0,4"
10892,170151210,1989,"0,3"
10893,1701111,2019,"1,1"
10894,1701111,2009,1
10895,1701111,1999,"0,7"
10896,1701111,1989,"0,6"
10897,170111102,2019,"1,1"
10898,170111102,2009,"0,5"
10899,170111102,1999,"0,3"
10900,170111102,1989,"0,4"
10901,170111115,2019,"0,3"
10902,170111115,2009,"0,5"
10903,170111115,1999,"0,3"
10904,170111115,1989,
10905,170111105,2019,"0,8"
10906,170111105,2009,"0,8"
10907,170111105,1999,"0,4"
10908,170111105,1989,"0,3"
10909,170111108,2019,"0,7"
10910,170111108,2009,1
10911,170111108,1999,"0,5"
10912,170111108,1989,"0,6"
10913,170111122,2019,0
10914,170111122,2009,0
10915,170111122,1999,
10916,170111122,1989,
10917,170111123,2019,"1,3"
10918,170111123,2009,"1,2"
10919,170111123,1999,"0,8"
10920,170111123,1989,"0,7"
10921,170111125,2019,0
10922,170111125,2009,
10923,170111125,1999,
10924,170111125,1989,
10925,170111126,2019,"0,7"
10926,170111126,2009,"0,4"
10927,170111126,1999,"0,6"
10928,170111126,1989,"0,4"
10929,170111127,2019,"1,1"
10930,170111127,2009,1
10931,170111127,1999,"0,7"
10932,170111127,1989,"0,6"
10933,170111128,2019,"1,3"
10934,170111128,2009,"0,8"
10935,170111128,1999,"0,5"
10936,170111128,1989,"0,5"
10937,170111124,2019,0
10938,170111124,2009,3
10939,170111124,1999,
10940,170111124,1989,
10941,1701114,2019,"1,2"
10942,1701114,2009,"1,1"
10943,1701114,1999,"0,7"
10944,1701114,1989,"0,5"
10945,170111412,2019,"0,7"
10946,170111412,2009,"0,7"
10947,170111412,1999,"0,4"
10948,170111412,1989,"0,2"
10949,170111413,2019,"1,2"
10950,170111413,2009,"1,1"
10951,170111413,1999,"0,3"
10952,170111413,1989,"0,3"
10953,170111414,2019,"1,1"
10954,170111414,2009,1
10955,170111414,1999,"0,6"
10956,170111414,1989,"0,4"
10957,170111415,2019,"0,6"
10958,170111415,2009,1
10959,170111415,1999,"0,5"
10960,170111415,1989,0
10961,170111408,2019,"0,6"
10962,170111408,2009,"0,7"
10963,170111408,1999,"0,5"
10964,170111408,1989,"0,2"
10965,170111409,2019,"1,8"
10966,170111409,2009,"1,7"
10967,170111409,1999,"1,5"
10968,170111409,1989,"0,9"
10969,18,2019,"0,8"
10970,18,2009,"0,8"
10971,18,1999,"0,6"
10972,18,1989,"0,4"
10973,181,2019,1
10974,181,2009,"0,9"
10975,181,1999,"0,6"
10976,181,1989,"0,3"
10977,1811501,2019,"1,3"
10978,1811501,2009,"1,1"
10979,1811501,1999,1
10980,1811501,1989,"0,8"
10981,181150106,2019,1
10982,181150106,2009,"0,6"
10983,181150106,1999,"0,4"
10984,181150106,1989,
10985,181150105,2019,"1,7"
10986,181150105,2009,"2,3"
10987,181150105,1999,"0,8"
10988,181150105,1989,2
10989,181150104,2019,"1,1"
10990,181150104,2009,"0,8"
10991,181150104,1999,"1,1"
10992,181150104,1989,"0,9"
10993,181150107,2019,"1,3"
10994,181150107,2009,"1,4"
10995,181150107,1999,"1,2"
10996,181150107,1989,"0,7"
10997,1811505,2019,"0,9"
10998,1811505,2009,"0,9"
10999,1811505,1999,"0,6"
11000,1811505,1989,"0,3"
11001,181150501,2019,"1,6"
11002,181150501,2009,"1,8"
11003,181150501,1999,"1,2"
11004,181150501,1989,"0,8"
11005,181150505,2019,"1,1"
11006,181150505,2009,"1,1"
11007,181150505,1999,"0,6"
11008,181150505,1989,"0,2"
11009,181150503,2019,"0,7"
11010,181150503,2009,"0,6"
11011,181150503,1999,"0,4"
11012,181150503,1989,"0,2"
11013,181150506,2019,"0,8"
11014,181150506,2009,"0,9"
11015,181150506,1999,"0,6"
11016,181150506,1989,"0,3"
11017,1810211,2019,"0,9"
11018,1810211,2009,"0,8"
11019,1810211,1999,"0,5"
11020,1810211,1989,"0,2"
11021,181021116,2019,"1,4"
11022,181021116,2009,"1,5"
11023,181021116,1999,
11024,181021116,1989,
11025,181021118,2019,1
11026,181021118,2009,"1,2"
11027,181021118,1999,"0,7"
11028,181021118,1989,"0,3"
11029,181021117,2019,"1,7"
11030,181021117,2009,"1,3"
11031,181021117,1999,
11032,181021117,1989,
11033,181021115,2019,"0,4"
11034,181021115,2009,"0,5"
11035,181021115,1999,"0,3"
11036,181021115,1989,
11037,181021102,2019,"0,6"
11038,181021102,2009,"0,6"
11039,181021102,1999,"0,3"
11040,181021102,1989,"0,2"
11041,181021103,2019,"0,8"
11042,181021103,2009,"0,7"
11043,181021103,1999,"0,4"
11044,181021103,1989,"0,2"
11045,181021119,2019,"0,5"
11046,181021119,2009,"0,4"
11047,181021119,1999,"0,3"
11048,181021119,1989,"0,2"
11049,181021106,2019,"0,7"
11050,181021106,2009,"0,7"
11051,181021106,1999,"0,4"
11052,181021106,1989,"0,2"
11053,181021107,2019,"0,4"
11054,181021107,2009,"0,5"
11055,181021107,1999,"0,1"
11056,181021107,1989,"0,1"
11057,181021120,2019,"0,4"
11058,181021120,2009,"0,5"
11059,181021120,1999,"0,6"
11060,181021120,1989,"0,3"
11061,181021121,2019,"0,9"
11062,181021121,2009,"0,9"
11063,181021121,1999,"0,5"
11064,181021121,1989,"0,2"
11065,181021122,2019,"0,9"
11066,181021122,2009,"0,9"
11067,181021122,1999,"0,7"
11068,181021122,1989,"0,4"
11069,181021111,2019,"0,9"
11070,181021111,2009,"0,7"
11071,181021111,1999,"0,4"
11072,181021111,1989,"0,1"
11073,1811509,2019,1
11074,1811509,2009,"0,9"
11075,1811509,1999,"0,5"
11076,1811509,1989,"0,3"
11077,181150901,2019,"1,1"
11078,181150901,2009,"0,8"
11079,181150901,1999,"0,6"
11080,181150901,1989,"0,4"
11081,181150902,2019,"1,7"
11082,181150902,2009,"1,6"
11083,181150902,1999,"1,1"
11084,181150902,1989,"0,8"
11085,181150903,2019,"0,9"
11086,181150903,2009,"0,8"
11087,181150903,1999,"0,5"
11088,181150903,1989,"0,3"
11089,181150904,2019,"1,2"
11090,181150904,2009,"1,3"
11091,181150904,1999,"0,6"
11092,181150904,1989,"0,5"
11093,181150907,2019,"0,9"
11094,181150907,2009,"0,8"
11095,181150907,1999,"0,4"
11096,181150907,1989,"0,2"
11097,181150910,2019,"0,9"
11098,181150910,2009,"0,4"
11099,181150910,1999,"0,2"
11100,181150910,1989,"0,1"
11101,181150912,2019,"0,9"
11102,181150912,2009,"0,6"
11103,181150912,1999,"0,5"
11104,181150912,1989,"0,2"
11105,181150913,2019,1
11106,181150913,2009,"1,1"
11107,181150913,1999,"0,7"
11108,181150913,1989,"0,4"
11109,1811513,2019,1
11110,1811513,2009,"0,9"
11111,1811513,1999,"0,6"
11112,1811513,1989,"0,3"
11113,181151302,2019,1
11114,181151302,2009,"0,9"
11115,181151302,1999,"0,7"
11116,181151302,1989,"0,4"
11117,181151301,2019,1
11118,181151301,2009,"0,9"
11119,181151301,1999,"0,4"
11120,181151301,1989,"0,3"
11121,184,2019,"0,8"
11122,184,2009,"0,8"
