primary_key,codes,year,vt_euros
1132,112031331,1999,215632
1133,112031331,2009,90005
1134,112031335,2019,472975
1135,112031335,1999,354034
1136,112031335,2009,176712
1137,112031337,2019,302255
1138,112031337,1999,132274
1139,112031337,2009,150490
1140,112031350,2019,240252
1141,112031350,1999,243149
1142,112031350,2009,134033
1143,112031340,2019,133934
1144,112031340,1999,146032
1145,112031340,2009,64812
1146,112031352,2019,800233
1147,112031352,1999,602130
1148,112031352,2009,806932
1149,112031354,2019,538580
1150,112031354,1999,349140
1151,112031354,2009,339927
1152,112031360,2019,1471094
1153,112031360,1999,1600352
1154,112031360,2009,1215317
1155,112031361,2019,130724
1156,112031361,1999,346376
1157,112031361,2009,272016
1158,112031362,2019,419477
1159,112031362,1999,1005562
1160,112031362,2009,423497
1161,112031363,2019,394657
1162,112031363,1999,399722
1163,112031363,2009,430446
1164,112031364,2019,1639629
1165,112031364,1999,451690
1166,112031364,2009,940696
1167,112031365,2019,186510
1168,112031365,1999,286631
1169,112031365,2009,220564
1170,112031366,2019,1040231
1171,112031366,1999,579281
1172,112031366,2009,504849
1173,112031367,2019,326857
1174,112031367,1999,447735
1175,112031367,2009,298489
1176,112031368,2019,259569
1177,112031368,1999,382869
1178,112031368,2009,286017
1179,112031369,2019,775258
1180,112031369,1999,510083
1181,112031369,2009,342219
1182,112031355,2019,321626
1183,112031355,1999,416617
1184,112031355,2009,345196
1185,112031342,2019,840723
1186,112031342,1999,400867
1187,112031342,2009,615997
1188,112031370,2019,484276
1189,112031370,1999,444714
1190,112031370,2009,336729
1191,119,2019,110540680
1192,119,1999,91918759
1193,119,2009,77357582
1194,1190304,2019,8817414
1195,1190304,1999,6781375
1196,1190304,2009,5971695
1197,119030401,2019,537681
1198,119030401,1999,420186
1199,119030401,2009,358805
1200,119030404,2019,355403
1201,119030404,1999,272981
1202,119030404,2009,270855
1203,119030405,2019,336420
1204,119030405,1999,264938
1205,119030405,2009,292293
1206,119030406,2019,508656
1207,119030406,1999,487850
1208,119030406,2009,408676
1209,119030407,2019,1280918
1210,119030407,1999,904363
1211,119030407,2009,817674
1212,119030408,2019,244885
1213,119030408,1999,341783
1214,119030408,2009,188739
1215,119030413,2019,634918
1216,119030413,1999,480634
1217,119030413,2009,263157
1218,119030415,2019,1246540
1219,119030415,1999,1295629
1220,119030415,2009,855280
1221,119030418,2019,677152
1222,119030418,1999,402772
1223,119030418,2009,554211
1224,119030419,2019,537940
1225,119030419,1999,455520
1226,119030419,2009,390299
1227,119030420,2019,722078
1228,119030420,1999,576396
1229,119030420,2009,538135
1230,119030421,2019,1734823
1231,119030421,1999,878322
1232,119030421,2009,1033571
1233,1190307,2019,7584006
1234,1190307,1999,9843716
1235,1190307,2009,6530592
1236,119030705,2019,422146
1237,119030705,1999,177075
1238,119030705,2009,730136
1239,119030726,2019,122207
1240,119030726,1999,127104
1241,119030726,2009,112229
1242,119030730,2019,268200
1243,119030730,1999,265715
1244,119030730,2009,152841
1245,119030708,2019,203548
1246,119030708,1999,348291
1247,119030708,2009,188312
1248,119030709,2019,217407
1249,119030709,1999,265104
1250,119030709,2009,192021
1251,119030712,2019,108482
1252,119030712,1999,196409
1253,119030712,2009,114867
1254,119030714,2019,184121
1255,119030714,1999,224887
1256,119030714,2009,189081
1257,119030716,2019,86586
1258,119030716,1999,84650
1259,119030716,2009,71975
1260,119030719,2019,99026
1261,119030719,1999,228470
1262,119030719,2009,120408
1263,119030722,2019,1144857
1264,119030722,1999,251371
1265,119030722,2009,185743
1266,119030723,2019,312011
1267,119030723,1999,581263
1268,119030723,2009,288619
1269,119030724,2019,247136
1270,119030724,1999,330993
1271,119030724,2009,226763
1272,119030725,2019,189081
1273,119030725,1999,183059
1274,119030725,2009,200189
1275,119030728,2019,488248
1276,119030728,1999,1051880
1277,119030728,2009,389141
1278,119030729,2019,90445
1279,119030729,1999,168446
1280,119030729,2009,84814
1281,119030733,2019,146138
1282,119030733,1999,412638
1283,119030733,2009,345989
1284,119030737,2019,225266
1285,119030737,1999,523004
1286,119030737,2009,320709
1287,119030738,2019,177830
1288,119030738,1999,369327
1289,119030738,2009,172593
1290,119030739,2019,135348
1291,119030739,1999,668509
1292,119030739,2009,269504
1293,119030740,2019,853521
1294,119030740,1999,508320
1295,119030740,2009,575911
1296,119030741,2019,543511
1297,119030741,1999,568062
1298,119030741,2009,375482
1299,119030742,2019,262203
1300,119030742,1999,554330
1301,119030742,2009,215830
1302,119030743,2019,433239
1303,119030743,1999,739660
1304,119030743,2009,414201
1305,119030744,2019,541388
1306,119030744,1999,844983
1307,119030744,2009,474971
1308,119030736,2019,82059
1309,119030736,1999,170164
1310,119030736,2009,118263
1311,1190308,2019,26619203
1312,1190308,1999,24004026
1313,1190308,2009,17747114
1314,119030801,2019,234542
1315,119030801,1999,204670
1316,119030801,2009,79904
1317,119030804,2019,159566
1318,119030804,1999,158684
1319,119030804,2009,172971
1320,119030806,2019,1890575
1321,119030806,1999,1056694
1322,119030806,2009,1280375
1323,119030807,2019,296756
1324,119030807,1999,564013
1325,119030807,2009,497290
1326,119030808,2019,106729
1327,119030808,1999,339798
1328,119030808,2009,214833
1329,119030857,2019,1193740
1330,119030857,1999,466718
1331,119030857,2009,461939
1332,119030812,2019,130828
1333,119030812,1999,206026
1334,119030812,2009,83569
1335,119030813,2019,794508
1336,119030813,1999,402770
1337,119030813,2009,141192
1338,119030815,2019,289294
1339,119030815,1999,770832
1340,119030815,2009,399254
1341,119030820,2019,309861
1342,119030820,1999,199832
1343,119030820,2009,121210
1344,119030821,2019,164944
1345,119030821,1999,201499
1346,119030821,2009,91510
1347,119030823,2019,675970
1348,119030823,1999,608108
1349,119030823,2009,545781
1350,119030824,2019,244343
1351,119030824,1999,254179
1352,119030824,2009,174631
1353,119030827,2019,1585942
1354,119030827,1999,935116
1355,119030827,2009,438565
1356,119030828,2019,354838
1357,119030828,1999,253246
1358,119030828,2009,203295
1359,119030830,2019,68004
1360,119030830,1999,324840
1361,119030830,2009,133473
1362,119030831,2019,161464
1363,119030831,1999,161255
1364,119030831,2009,29110
1365,119030832,2019,357233
1366,119030832,1999,274940
1367,119030832,2009,401766
1368,119030835,2019,162373
1369,119030835,1999,151831
1370,119030835,2009,113592
1371,119030836,2019,379342
1372,119030836,1999,335546
1373,119030836,2009,524665
1374,119030837,2019,265262
1375,119030837,1999,186604
1376,119030837,2009,96825
1377,119030838,2019,690622
1378,119030838,1999,4044273
1379,119030838,2009,1401896
1380,119030842,2019,748961
1381,119030842,1999,100457
1382,119030842,2009,103621
1383,119030840,2019,750452
1384,119030840,1999,413224
1385,119030840,2009,610311
1386,119030858,2019,345650
1387,119030858,1999,307696
1388,119030858,2009,232171
1389,119030865,2019,1315388
1390,119030865,1999,837628
1391,119030865,2009,606852
1392,119030850,2019,33390
1393,119030850,1999,77202
1394,119030850,2009,119798
1395,119030854,2019,509160
1396,119030854,1999,332842
1397,119030854,2009,305241
1398,119030866,2019,626516
1399,119030866,1999,380819
1400,119030866,2009,321292
1401,119030868,2019,536088
1402,119030868,1999,333997
1403,119030868,2009,254362
1404,119030875,2019,555146
1405,119030875,1999,432830
1406,119030875,2009,143181
1407,119030876,2019,707214
1408,119030876,1999,428865
1409,119030876,2009,512749
1410,119030877,2019,174327
1411,119030877,1999,238282
1412,119030877,2009,137802
1413,119030878,2019,798932
1414,119030878,1999,601583
1415,119030878,2009,379528
1416,119030879,2019,561934
1417,119030879,1999,303041
1418,119030879,2009,204130
1419,119030880,2019,728501
1420,119030880,1999,747711
1421,119030880,2009,578460
1422,119030881,2019,509468
1423,119030881,1999,475867
1424,119030881,2009,653676
1425,119030882,2019,290271
1426,119030882,1999,184268
1427,119030882,2009,197401
1428,119030883,2019,1003446
1429,119030883,1999,1046175
1430,119030883,2009,536421
1431,119030884,2009,75211
1432,119030885,2019,465660
1433,119030885,1999,92652
1434,119030885,2009,732321
1435,119030886,2019,1485112
1436,119030886,1999,1561725
1437,119030886,2009,1184056
1438,119030887,2019,588352
1439,119030887,1999,498936
1440,119030887,2009,357019
1441,119030888,2019,413475
1442,119030888,1999,263691
1443,119030888,2009,176854
1444,119030889,2019,223819
1445,119030889,1999,256781
1446,119030889,2009,148278
1447,119030890,2019,2000145
1448,119030890,1999,1175835
1449,119030890,2009,1125881
1450,119030891,2019,465719
1451,119030891,1999,572749
1452,119030891,2009,153942
1453,119030871,2019,265335
1454,119030871,1999,237697
1455,119030871,2009,288909
1456,1191705,2019,4171859
1457,1191705,1999,4169718
1458,1191705,2009,3095413
1459,119170501,2019,1587268
1460,119170501,1999,1424971
1461,119170501,2009,925556
1462,119170502,2019,594243
1463,119170502,1999,444372
1464,119170502,2009,545915
1465,119170505,2019,497632
1466,119170505,1999,737453
1467,119170505,2009,496409
1468,119170509,2019,383790
1469,119170509,1999,334468
1470,119170509,2009,206169
1471,119170510,2019,679309
1472,119170510,1999,723422
1473,119170510,2009,527545
1474,119170508,2019,429618
1475,119170508,1999,505034
1476,119170508,2009,393818
1477,1190309,2019,9632410
1478,1190309,1999,7646269
1479,1190309,2009,5172124
1480,119030906,2019,240157
1481,119030906,1999,216146
1482,119030906,2009,100391
1483,119030908,2019,339494
1484,119030908,1999,480242
1485,119030908,2009,292488
1486,119030912,2019,65623
1487,119030912,1999,63092
1488,119030912,2009,12646
1489,119030913,2019,232526
1490,119030913,1999,325250
1491,119030913,2009,100665
1492,119030914,2019,1291664
1493,119030914,1999,526991
1494,119030914,2009,488990
1495,119030915,2019,189271
1496,119030915,1999,263165
1497,119030915,2009,118877
1498,119030917,2019,204566
1499,119030917,1999,295783
1500,119030917,2009,197813
1501,119030919,2019,184102
1502,119030919,1999,307639
1503,119030919,2009,159767
1504,119030921,2019,318763
1505,119030921,1999,337980
1506,119030921,2009,176875
1507,119030922,2019,690586
1508,119030922,1999,932909
1509,119030922,2009,855162
1510,119030923,2019,334531
1511,119030923,1999,249746
1512,119030923,2009,194561
1513,119030924,2019,557145
1514,119030924,1999,335991
1515,119030924,2009,187786
1516,119030925,2019,164959
1517,119030925,1999,283603
1518,119030925,2009,206395
1519,119030926,2019,88009
1520,119030926,1999,308359
1521,119030926,2009,80082
1522,119030927,2019,196759
1523,119030927,1999,139356
1524,119030927,2009,138325
1525,119030930,2019,550042
1526,119030930,1999,516451
1527,119030930,2009,322492
1528,119030931,2019,859818
1529,119030931,1999,257381
1530,119030931,2009,181873
1531,119030932,2019,1610609
1532,119030932,1999,692473
1533,119030932,2009,568405
1534,119030933,2019,140863
1535,119030933,1999,161946
1536,119030933,2009,90794
1537,119030934,2019,761457
1538,119030934,1999,391965
1539,119030934,2009,261104
1540,119030935,2019,369069
1541,119030935,1999,345274
1542,119030935,2009,260427
1543,119030929,2019,242395
1544,119030929,1999,214526
1545,119030929,2009,176206
1546,1190311,2019,5518418
1547,1190311,1999,4598607
1548,1190311,2009,3295891
1549,119031105,2019,307239
1550,119031105,1999,166106
1551,119031105,2009,205634
1552,119031107,2019,283251
1553,119031107,1999,153795
1554,119031107,2009,127515
1555,119031108,2019,176938
1556,119031108,1999,296859
1557,119031108,2009,190015
1558,119031109,2019,171221
1559,119031109,1999,108915
1560,119031109,2009,122348
1561,119031110,2019,420113
1562,119031110,1999,242792
1563,119031110,2009,148078
1564,119031111,2019,66539
1565,119031111,1999,149594
1566,119031111,2009,79394
1567,119031112,2019,207774
1568,119031112,1999,188916
1569,119031112,2009,140179
1570,119031113,2019,788154
1571,119031113,1999,871776
1572,119031113,2009,666637
1573,119031115,2019,166744
1574,119031115,1999,155082
1575,119031115,2009,101583
1576,119031118,2019,386886
1577,119031118,1999,179502
1578,119031118,2009,162931
1579,119031122,2019,162057
1580,119031122,1999,255800
1581,119031122,2009,168105
1582,119031123,2019,723983
1583,119031123,1999,394793
1584,119031123,2009,353050
1585,119031124,2019,203988
1586,119031124,1999,204555
1587,119031124,2009,73584
1588,119031125,2019,1013113
1589,119031125,1999,784152
1590,119031125,2009,548626
1591,119031126,2019,173708
1592,119031126,1999,187540
1593,119031126,2009,99758
1594,119031120,2019,266709
1595,119031120,1999,258428
1596,119031120,2009,108454
1597,1190312,2019,46256106
1598,1190312,1999,33203477
1599,1190312,2009,34462741
1600,119031204,2019,484171
1601,119031204,1999,366099
1602,119031204,2009,252108
1603,119031206,2019,489476
1604,119031206,1999,454056
1605,119031206,2009,276219
1606,119031210,2019,619418
1607,119031210,1999,591916
1608,119031210,2009,628173
1609,119031212,2019,206112
1610,119031212,1999,637147
1611,119031212,2009,1002555
1612,119031213,2019,211383
1613,119031213,1999,149863
1614,119031213,2009,303678
1615,119031215,2019,12537029
1616,119031215,1999,6130002
1617,119031215,2009,7583239
1618,119031216,2019,479219
1619,119031216,1999,475594
1620,119031216,2009,259465
1621,119031219,2019,365869
1622,119031219,1999,344080
1623,119031219,2009,378497
1624,119031221,2019,1377730
1625,119031221,1999,836543
1626,119031221,2009,730746
1627,119031223,2019,1189153
1628,119031223,1999,1540856
1629,119031223,2009,1889411
1630,119031224,2019,257255
1631,119031224,1999,309494
1632,119031224,2009,200286
1633,119031225,2019,300968
1634,119031225,1999,263504
1635,119031225,2009,145746
1636,119031227,2019,753579
1637,119031227,1999,1139155
1638,119031227,2009,981876
1639,119031239,2019,267076
1640,119031239,1999,302517
1641,119031239,2009,175440
1642,119031242,2019,17785
1643,119031242,1999,48385
1644,119031242,2009,14913
1645,119031230,2019,139007
1646,119031230,1999,80525
1647,119031230,2009,128290
1648,119031232,2019,97273
1649,119031232,1999,41343
1650,119031232,2009,8277
1651,119031233,2019,940333
1652,119031233,1999,1127646
1653,119031233,2009,706567
1654,119031234,2019,7127
1655,119031234,1999,61185
1656,119031234,2009,81880
1657,119031235,2019,1686291
1658,119031235,1999,1397497
1659,119031235,2009,1215259
1660,119031250,2019,975276
1661,119031250,1999,673776
1662,119031250,2009,973617
1663,119031251,2019,1102120
1664,119031251,1999,1438282
1665,119031251,2009,917439
1666,119031252,2019,769826
1667,119031252,1999,945465
1668,119031252,2009,884075
1669,119031253,2019,920342
1670,119031253,1999,539866
1671,119031253,2009,619542
1672,119031254,2019,797825
1673,119031254,1999,595671
1674,119031254,2009,867282
1675,119031255,2019,4893230
1676,119031255,1999,3747840
1677,119031255,2009,4779361
1678,119031256,2019,3810978
1679,119031256,1999,2090144
1680,119031256,2009,2301691
1681,119031257,2019,2149575
1682,119031257,1999,883920
1683,119031257,2009,921758
1684,119031258,2019,200152
1685,119031258,1999,441620
1686,119031258,2009,266085
1687,119031259,2019,1953055
1688,119031259,1999,1832879
1689,119031259,2009,1370232
1690,119031260,2019,368167
1691,119031260,1999,585503
1692,119031260,2009,207424
1693,119031241,2019,1071571
1694,119031241,1999,999489
1695,119031241,2009,794632
1696,119031247,2019,515744
1697,119031247,1999,579907
1698,119031247,2009,244468
1699,119031249,2019,4301993
1700,119031249,1999,1551710
1701,119031249,2009,2352509
1702,1190314,2019,1941265
1703,1190314,1999,1671569
1704,1190314,2009,1082012
1705,119031404,2019,81792
1706,119031404,1999,113261
1707,119031404,2009,47270
1708,119031401,2019,213814
