primary_key,codes,Livestock,year,No_und
83545,1701503,Rabbits,1989,392
83546,1701503,Rabbits,1999,874
83547,1701503,Rabbits,2009,198
83548,1701503,Rabbits,2019,29
83549,1701503,Inhabited hives and traditional cork hives,1989,4
83550,1701503,Inhabited hives and traditional cork hives,1999,
83551,1701503,Inhabited hives and traditional cork hives,2009,5
83552,1701503,Inhabited hives and traditional cork hives,2019,315
83553,170150303,Cattle,1989,225
83554,170150303,Cattle,1999,131
83555,170150303,Cattle,2009,46
83556,170150303,Cattle,2019,
83557,170150303,Pigs,1989,84
83558,170150303,Pigs,1999,43
83559,170150303,Pigs,2009,6
83560,170150303,Pigs,2019,4
83561,170150303,Sheep,1989,162
83562,170150303,Sheep,1999,135
83563,170150303,Sheep,2009,61
83564,170150303,Sheep,2019,41
83565,170150303,Goats,1989,20
83566,170150303,Goats,1999,
83567,170150303,Goats,2009,4
83568,170150303,Goats,2019,
83569,170150303,Equidae,1989,11
83570,170150303,Equidae,1999,16
83571,170150303,Equidae,2009,13
83572,170150303,Equidae,2019,
83573,170150303,Poultry,1989,876
83574,170150303,Poultry,1999,1179
83575,170150303,Poultry,2009,626
83576,170150303,Poultry,2019,198
83577,170150303,Rabbits,1989,79
83578,170150303,Rabbits,1999,95
83579,170150303,Rabbits,2009,80
83580,170150303,Rabbits,2019,11
83581,170150303,Inhabited hives and traditional cork hives,1989,
83582,170150303,Inhabited hives and traditional cork hives,1999,
83583,170150303,Inhabited hives and traditional cork hives,2009,
83584,170150303,Inhabited hives and traditional cork hives,2019,15
83585,170150312,Cattle,1989,17
83586,170150312,Cattle,1999,
83587,170150312,Cattle,2009,
83588,170150312,Cattle,2019,
83589,170150312,Pigs,1989,46
83590,170150312,Pigs,1999,19
83591,170150312,Pigs,2009,
83592,170150312,Pigs,2019,
83593,170150312,Sheep,1989,18
83594,170150312,Sheep,1999,
83595,170150312,Sheep,2009,319
83596,170150312,Sheep,2019,74
83597,170150312,Goats,1989,5
83598,170150312,Goats,1999,5
83599,170150312,Goats,2009,53
83600,170150312,Goats,2019,13
83601,170150312,Equidae,1989,2
83602,170150312,Equidae,1999,
83603,170150312,Equidae,2009,1
83604,170150312,Equidae,2019,1
83605,170150312,Poultry,1989,393
83606,170150312,Poultry,1999,86
83607,170150312,Poultry,2009,119
83608,170150312,Poultry,2019,108
83609,170150312,Rabbits,1989,26
83610,170150312,Rabbits,1999,5
83611,170150312,Rabbits,2009,2
83612,170150312,Rabbits,2019,
83613,170150312,Inhabited hives and traditional cork hives,1989,3
83614,170150312,Inhabited hives and traditional cork hives,1999,
83615,170150312,Inhabited hives and traditional cork hives,2009,
83616,170150312,Inhabited hives and traditional cork hives,2019,21
83617,170150313,Cattle,1989,722
83618,170150313,Cattle,1999,95
83619,170150313,Cattle,2009,64
83620,170150313,Cattle,2019,17
83621,170150313,Pigs,1989,304
83622,170150313,Pigs,1999,152
83623,170150313,Pigs,2009,4
83624,170150313,Pigs,2019,
83625,170150313,Sheep,1989,1268
83626,170150313,Sheep,1999,841
83627,170150313,Sheep,2009,638
83628,170150313,Sheep,2019,758
83629,170150313,Goats,1989,89
83630,170150313,Goats,1999,50
83631,170150313,Goats,2009,240
83632,170150313,Goats,2019,61
83633,170150313,Equidae,1989,34
83634,170150313,Equidae,1999,11
83635,170150313,Equidae,2009,5
83636,170150313,Equidae,2019,73
83637,170150313,Poultry,1989,2333
83638,170150313,Poultry,1999,1534
83639,170150313,Poultry,2009,210
83640,170150313,Poultry,2019,62
83641,170150313,Rabbits,1989,207
83642,170150313,Rabbits,1999,176
83643,170150313,Rabbits,2009,62
83644,170150313,Rabbits,2019,
83645,170150313,Inhabited hives and traditional cork hives,1989,1
83646,170150313,Inhabited hives and traditional cork hives,1999,
83647,170150313,Inhabited hives and traditional cork hives,2009,5
83648,170150313,Inhabited hives and traditional cork hives,2019,64
83649,170150314,Cattle,1989,245
83650,170150314,Cattle,1999,116
83651,170150314,Cattle,2009,66
83652,170150314,Cattle,2019,6
83653,170150314,Pigs,1989,102
83654,170150314,Pigs,1999,35
83655,170150314,Pigs,2009,3
83656,170150314,Pigs,2019,
83657,170150314,Sheep,1989,399
83658,170150314,Sheep,1999,444
83659,170150314,Sheep,2009,51
83660,170150314,Sheep,2019,249
83661,170150314,Goats,1989,54
83662,170150314,Goats,1999,100
83663,170150314,Goats,2009,66
83664,170150314,Goats,2019,137
83665,170150314,Equidae,1989,10
83666,170150314,Equidae,1999,19
83667,170150314,Equidae,2009,35
83668,170150314,Equidae,2019,4
83669,170150314,Poultry,1989,1820
83670,170150314,Poultry,1999,755
83671,170150314,Poultry,2009,350
83672,170150314,Poultry,2019,233
83673,170150314,Rabbits,1989,77
83674,170150314,Rabbits,1999,598
83675,170150314,Rabbits,2009,54
83676,170150314,Rabbits,2019,18
83677,170150314,Inhabited hives and traditional cork hives,1989,
83678,170150314,Inhabited hives and traditional cork hives,1999,
83679,170150314,Inhabited hives and traditional cork hives,2009,
83680,170150314,Inhabited hives and traditional cork hives,2019,
83681,170150315,Cattle,1989,
83682,170150315,Cattle,1999,13
83683,170150315,Cattle,2009,11
83684,170150315,Cattle,2019,
83685,170150315,Pigs,1989,
83686,170150315,Pigs,1999,
83687,170150315,Pigs,2009,
83688,170150315,Pigs,2019,
83689,170150315,Sheep,1989,5
83690,170150315,Sheep,1999,
83691,170150315,Sheep,2009,
83692,170150315,Sheep,2019,
83693,170150315,Goats,1989,
83694,170150315,Goats,1999,
83695,170150315,Goats,2009,
83696,170150315,Goats,2019,
83697,170150315,Equidae,1989,9
83698,170150315,Equidae,1999,5
83699,170150315,Equidae,2009,8
83700,170150315,Equidae,2019,36
83701,170150315,Poultry,1989,39
83702,170150315,Poultry,1999,28
83703,170150315,Poultry,2009,20
83704,170150315,Poultry,2019,56
83705,170150315,Rabbits,1989,3
83706,170150315,Rabbits,1999,
83707,170150315,Rabbits,2009,
83708,170150315,Rabbits,2019,
83709,170150315,Inhabited hives and traditional cork hives,1989,
83710,170150315,Inhabited hives and traditional cork hives,1999,
83711,170150315,Inhabited hives and traditional cork hives,2009,
83712,170150315,Inhabited hives and traditional cork hives,2019,215
83713,1701115,Cattle,1989,354
83714,1701115,Cattle,1999,241
83715,1701115,Cattle,2009,
83716,1701115,Cattle,2019,
83717,1701115,Pigs,1989,86
83718,1701115,Pigs,1999,16
83719,1701115,Pigs,2009,
83720,1701115,Pigs,2019,
83721,1701115,Sheep,1989,1392
83722,1701115,Sheep,1999,813
83723,1701115,Sheep,2009,185
83724,1701115,Sheep,2019,153
83725,1701115,Goats,1989,505
83726,1701115,Goats,1999,308
83727,1701115,Goats,2009,89
83728,1701115,Goats,2019,11
83729,1701115,Equidae,1989,24
83730,1701115,Equidae,1999,4
83731,1701115,Equidae,2009,7
83732,1701115,Equidae,2019,3
83733,1701115,Poultry,1989,1970
83734,1701115,Poultry,1999,213
83735,1701115,Poultry,2009,180
83736,1701115,Poultry,2019,
83737,1701115,Rabbits,1989,111
83738,1701115,Rabbits,1999,109
83739,1701115,Rabbits,2009,
83740,1701115,Rabbits,2019,
83741,1701115,Inhabited hives and traditional cork hives,1989,2
83742,1701115,Inhabited hives and traditional cork hives,1999,18
83743,1701115,Inhabited hives and traditional cork hives,2009,
83744,1701115,Inhabited hives and traditional cork hives,2019,
83745,170111512,Cattle,1989,17
83746,170111512,Cattle,1999,
83747,170111512,Cattle,2009,
83748,170111512,Cattle,2019,
83749,170111512,Pigs,1989,30
83750,170111512,Pigs,1999,
83751,170111512,Pigs,2009,
83752,170111512,Pigs,2019,
83753,170111512,Sheep,1989,194
83754,170111512,Sheep,1999,62
83755,170111512,Sheep,2009,
83756,170111512,Sheep,2019,
83757,170111512,Goats,1989,
83758,170111512,Goats,1999,157
83759,170111512,Goats,2009,
83760,170111512,Goats,2019,
83761,170111512,Equidae,1989,
83762,170111512,Equidae,1999,
83763,170111512,Equidae,2009,
83764,170111512,Equidae,2019,
83765,170111512,Poultry,1989,87
83766,170111512,Poultry,1999,2
83767,170111512,Poultry,2009,
83768,170111512,Poultry,2019,
83769,170111512,Rabbits,1989,9
83770,170111512,Rabbits,1999,
83771,170111512,Rabbits,2009,
83772,170111512,Rabbits,2019,
83773,170111512,Inhabited hives and traditional cork hives,1989,
83774,170111512,Inhabited hives and traditional cork hives,1999,
83775,170111512,Inhabited hives and traditional cork hives,2009,
83776,170111512,Inhabited hives and traditional cork hives,2019,
83777,170111513,Cattle,1989,17
83778,170111513,Cattle,1999,
83779,170111513,Cattle,2009,
83780,170111513,Cattle,2019,
83781,170111513,Pigs,1989,
83782,170111513,Pigs,1999,
83783,170111513,Pigs,2009,
83784,170111513,Pigs,2019,
83785,170111513,Sheep,1989,2
83786,170111513,Sheep,1999,
83787,170111513,Sheep,2009,
83788,170111513,Sheep,2019,
83789,170111513,Goats,1989,
83790,170111513,Goats,1999,
83791,170111513,Goats,2009,
83792,170111513,Goats,2019,
83793,170111513,Equidae,1989,
83794,170111513,Equidae,1999,
83795,170111513,Equidae,2009,
83796,170111513,Equidae,2019,
83797,170111513,Poultry,1989,43
83798,170111513,Poultry,1999,
83799,170111513,Poultry,2009,
83800,170111513,Poultry,2019,
83801,170111513,Rabbits,1989,
83802,170111513,Rabbits,1999,
83803,170111513,Rabbits,2009,
83804,170111513,Rabbits,2019,
83805,170111513,Inhabited hives and traditional cork hives,1989,
83806,170111513,Inhabited hives and traditional cork hives,1999,
83807,170111513,Inhabited hives and traditional cork hives,2009,
83808,170111513,Inhabited hives and traditional cork hives,2019,
83809,170111514,Cattle,1989,28
83810,170111514,Cattle,1999,2
83811,170111514,Cattle,2009,
83812,170111514,Cattle,2019,
83813,170111514,Pigs,1989,13
83814,170111514,Pigs,1999,10
83815,170111514,Pigs,2009,
83816,170111514,Pigs,2019,
83817,170111514,Sheep,1989,291
83818,170111514,Sheep,1999,135
83819,170111514,Sheep,2009,35
83820,170111514,Sheep,2019,
83821,170111514,Goats,1989,384
83822,170111514,Goats,1999,43
83823,170111514,Goats,2009,
83824,170111514,Goats,2019,
83825,170111514,Equidae,1989,
83826,170111514,Equidae,1999,
83827,170111514,Equidae,2009,
83828,170111514,Equidae,2019,
83829,170111514,Poultry,1989,80
83830,170111514,Poultry,1999,95
83831,170111514,Poultry,2009,
83832,170111514,Poultry,2019,
83833,170111514,Rabbits,1989,4
83834,170111514,Rabbits,1999,44
83835,170111514,Rabbits,2009,
83836,170111514,Rabbits,2019,
83837,170111514,Inhabited hives and traditional cork hives,1989,
83838,170111514,Inhabited hives and traditional cork hives,1999,
83839,170111514,Inhabited hives and traditional cork hives,2009,
83840,170111514,Inhabited hives and traditional cork hives,2019,
83841,170111515,Cattle,1989,223
83842,170111515,Cattle,1999,174
83843,170111515,Cattle,2009,
83844,170111515,Cattle,2019,
83845,170111515,Pigs,1989,
83846,170111515,Pigs,1999,
83847,170111515,Pigs,2009,
83848,170111515,Pigs,2019,
83849,170111515,Sheep,1989,166
83850,170111515,Sheep,1999,126
83851,170111515,Sheep,2009,100
83852,170111515,Sheep,2019,14
83853,170111515,Goats,1989,
83854,170111515,Goats,1999,
83855,170111515,Goats,2009,
83856,170111515,Goats,2019,
83857,170111515,Equidae,1989,2
83858,170111515,Equidae,1999,
83859,170111515,Equidae,2009,
83860,170111515,Equidae,2019,
83861,170111515,Poultry,1989,1631
83862,170111515,Poultry,1999,6
83863,170111515,Poultry,2009,
83864,170111515,Poultry,2019,
83865,170111515,Rabbits,1989,73
83866,170111515,Rabbits,1999,
83867,170111515,Rabbits,2009,
83868,170111515,Rabbits,2019,
83869,170111515,Inhabited hives and traditional cork hives,1989,
83870,170111515,Inhabited hives and traditional cork hives,1999,
83871,170111515,Inhabited hives and traditional cork hives,2009,
83872,170111515,Inhabited hives and traditional cork hives,2019,
83873,170111516,Cattle,1989,59
83874,170111516,Cattle,1999,65
83875,170111516,Cattle,2009,
83876,170111516,Cattle,2019,
83877,170111516,Pigs,1989,13
83878,170111516,Pigs,1999,6
83879,170111516,Pigs,2009,
83880,170111516,Pigs,2019,
83881,170111516,Sheep,1989,439
83882,170111516,Sheep,1999,490
83883,170111516,Sheep,2009,3
83884,170111516,Sheep,2019,59
83885,170111516,Goats,1989,55
83886,170111516,Goats,1999,108
83887,170111516,Goats,2009,16
83888,170111516,Goats,2019,11
83889,170111516,Equidae,1989,22
83890,170111516,Equidae,1999,4
83891,170111516,Equidae,2009,7
83892,170111516,Equidae,2019,
83893,170111516,Poultry,1989,107
83894,170111516,Poultry,1999,110
83895,170111516,Poultry,2009,
83896,170111516,Poultry,2019,
83897,170111516,Rabbits,1989,19
83898,170111516,Rabbits,1999,65
83899,170111516,Rabbits,2009,
83900,170111516,Rabbits,2019,
83901,170111516,Inhabited hives and traditional cork hives,1989,
83902,170111516,Inhabited hives and traditional cork hives,1999,
83903,170111516,Inhabited hives and traditional cork hives,2009,
83904,170111516,Inhabited hives and traditional cork hives,2019,
83905,170111517,Cattle,1989,
83906,170111517,Cattle,1999,
83907,170111517,Cattle,2009,
83908,170111517,Cattle,2019,
83909,170111517,Pigs,1989,
83910,170111517,Pigs,1999,
83911,170111517,Pigs,2009,
83912,170111517,Pigs,2019,
83913,170111517,Sheep,1989,300
83914,170111517,Sheep,1999,
83915,170111517,Sheep,2009,47
83916,170111517,Sheep,2019,80
83917,170111517,Goats,1989,2
83918,170111517,Goats,1999,
83919,170111517,Goats,2009,73
83920,170111517,Goats,2019,
83921,170111517,Equidae,1989,
83922,170111517,Equidae,1999,
83923,170111517,Equidae,2009,
83924,170111517,Equidae,2019,3
83925,170111517,Poultry,1989,
83926,170111517,Poultry,1999,
83927,170111517,Poultry,2009,180
83928,170111517,Poultry,2019,
83929,170111517,Rabbits,1989,
83930,170111517,Rabbits,1999,
83931,170111517,Rabbits,2009,
83932,170111517,Rabbits,2019,
83933,170111517,Inhabited hives and traditional cork hives,1989,
83934,170111517,Inhabited hives and traditional cork hives,1999,18
83935,170111517,Inhabited hives and traditional cork hives,2009,
83936,170111517,Inhabited hives and traditional cork hives,2019,
83937,1701504,Cattle,1989,1088
83938,1701504,Cattle,1999,285
83939,1701504,Cattle,2009,193
83940,1701504,Cattle,2019,205
83941,1701504,Pigs,1989,393
83942,1701504,Pigs,1999,54
83943,1701504,Pigs,2009,16
83944,1701504,Pigs,2019,
83945,1701504,Sheep,1989,1061
83946,1701504,Sheep,1999,610
83947,1701504,Sheep,2009,377
83948,1701504,Sheep,2019,368
83949,1701504,Goats,1989,184
83950,1701504,Goats,1999,77
83951,1701504,Goats,2009,95
83952,1701504,Goats,2019,40
83953,1701504,Equidae,1989,37
83954,1701504,Equidae,1999,9
83955,1701504,Equidae,2009,5
83956,1701504,Equidae,2019,21
83957,1701504,Poultry,1989,3079
83958,1701504,Poultry,1999,1850
83959,1701504,Poultry,2009,666
83960,1701504,Poultry,2019,84
83961,1701504,Rabbits,1989,183
83962,1701504,Rabbits,1999,263
83963,1701504,Rabbits,2009,50
83964,1701504,Rabbits,2019,3
83965,1701504,Inhabited hives and traditional cork hives,1989,10
83966,1701504,Inhabited hives and traditional cork hives,1999,18
83967,1701504,Inhabited hives and traditional cork hives,2009,
83968,1701504,Inhabited hives and traditional cork hives,2019,104
83969,170150407,Cattle,1989,698
83970,170150407,Cattle,1999,107
83971,170150407,Cattle,2009,13
83972,170150407,Cattle,2019,1
83973,170150407,Pigs,1989,203
83974,170150407,Pigs,1999,45
83975,170150407,Pigs,2009,15
83976,170150407,Pigs,2019,
83977,170150407,Sheep,1989,655
83978,170150407,Sheep,1999,487
83979,170150407,Sheep,2009,204
83980,170150407,Sheep,2019,301
83981,170150407,Goats,1989,96
83982,170150407,Goats,1999,77
83983,170150407,Goats,2009,8
83984,170150407,Goats,2019,3
83985,170150407,Equidae,1989,28
83986,170150407,Equidae,1999,1
83987,170150407,Equidae,2009,2
83988,170150407,Equidae,2019,16
83989,170150407,Poultry,1989,1855
83990,170150407,Poultry,1999,1278
83991,170150407,Poultry,2009,474
83992,170150407,Poultry,2019,47
83993,170150407,Rabbits,1989,145
83994,170150407,Rabbits,1999,172
83995,170150407,Rabbits,2009,50
83996,170150407,Rabbits,2019,3
83997,170150407,Inhabited hives and traditional cork hives,1989,10
83998,170150407,Inhabited hives and traditional cork hives,1999,18
83999,170150407,Inhabited hives and traditional cork hives,2009,
84000,170150407,Inhabited hives and traditional cork hives,2019,
84001,170150409,Cattle,1989,204
84002,170150409,Cattle,1999,146
84003,170150409,Cattle,2009,180
84004,170150409,Cattle,2019,204
84005,170150409,Pigs,1989,17
84006,170150409,Pigs,1999,5
84007,170150409,Pigs,2009,
84008,170150409,Pigs,2019,
84009,170150409,Sheep,1989,52
84010,170150409,Sheep,1999,12
84011,170150409,Sheep,2009,107
84012,170150409,Sheep,2019,40
84013,170150409,Goats,1989,12
84014,170150409,Goats,1999,
84015,170150409,Goats,2009,
84016,170150409,Goats,2019,
84017,170150409,Equidae,1989,3
84018,170150409,Equidae,1999,1
84019,170150409,Equidae,2009,3
84020,170150409,Equidae,2019,3
84021,170150409,Poultry,1989,153
84022,170150409,Poultry,1999,158
84023,170150409,Poultry,2009,170
84024,170150409,Poultry,2019,20
84025,170150409,Rabbits,1989,6
84026,170150409,Rabbits,1999,40
84027,170150409,Rabbits,2009,
84028,170150409,Rabbits,2019,
84029,170150409,Inhabited hives and traditional cork hives,1989,
84030,170150409,Inhabited hives and traditional cork hives,1999,
84031,170150409,Inhabited hives and traditional cork hives,2009,
84032,170150409,Inhabited hives and traditional cork hives,2019,22
84033,170150410,Cattle,1989,169
84034,170150410,Cattle,1999,
84035,170150410,Cattle,2009,
84036,170150410,Cattle,2019,
84037,170150410,Pigs,1989,101
84038,170150410,Pigs,1999,
84039,170150410,Pigs,2009,
84040,170150410,Pigs,2019,
84041,170150410,Sheep,1989,133
84042,170150410,Sheep,1999,
84043,170150410,Sheep,2009,
84044,170150410,Sheep,2019,
84045,170150410,Goats,1989,4
84046,170150410,Goats,1999,
84047,170150410,Goats,2009,
84048,170150410,Goats,2019,
84049,170150410,Equidae,1989,1
84050,170150410,Equidae,1999,
84051,170150410,Equidae,2009,
84052,170150410,Equidae,2019,
84053,170150410,Poultry,1989,24
84054,170150410,Poultry,1999,
84055,170150410,Poultry,2009,
84056,170150410,Poultry,2019,
84057,170150410,Rabbits,1989,2
84058,170150410,Rabbits,1999,
84059,170150410,Rabbits,2009,
84060,170150410,Rabbits,2019,
84061,170150410,Inhabited hives and traditional cork hives,1989,
84062,170150410,Inhabited hives and traditional cork hives,1999,
84063,170150410,Inhabited hives and traditional cork hives,2009,
84064,170150410,Inhabited hives and traditional cork hives,2019,
84065,170150411,Cattle,1989,17
84066,170150411,Cattle,1999,32
84067,170150411,Cattle,2009,
84068,170150411,Cattle,2019,
84069,170150411,Pigs,1989,72
84070,170150411,Pigs,1999,4
84071,170150411,Pigs,2009,1
84072,170150411,Pigs,2019,
84073,170150411,Sheep,1989,221
84074,170150411,Sheep,1999,111
84075,170150411,Sheep,2009,66
84076,170150411,Sheep,2019,27
84077,170150411,Goats,1989,72
84078,170150411,Goats,1999,
84079,170150411,Goats,2009,87
84080,170150411,Goats,2019,37
84081,170150411,Equidae,1989,5
84082,170150411,Equidae,1999,7
84083,170150411,Equidae,2009,
84084,170150411,Equidae,2019,2
84085,170150411,Poultry,1989,1047
84086,170150411,Poultry,1999,414
84087,170150411,Poultry,2009,22
84088,170150411,Poultry,2019,17
84089,170150411,Rabbits,1989,30
84090,170150411,Rabbits,1999,51
84091,170150411,Rabbits,2009,
84092,170150411,Rabbits,2019,
84093,170150411,Inhabited hives and traditional cork hives,1989,
84094,170150411,Inhabited hives and traditional cork hives,1999,
84095,170150411,Inhabited hives and traditional cork hives,2009,
84096,170150411,Inhabited hives and traditional cork hives,2019,82
84097,1701105,Cattle,1989,979
84098,1701105,Cattle,1999,59
