primary_key,codes,year_,avr_value_per_ha
900,1120302FH,2019,"6791,4"
901,112030283,1999,"4927,6"
902,112030283,2009,"5216,2"
903,112030283,2019,"7938,2"
904,112030287,1999,"7287,9"
905,112030287,2009,"8705,7"
906,112030287,2019,"9883,4"
907,1120303,1999,"3708,4"
908,1120303,2009,"3742,4"
909,1120303,2019,"4752,9"
910,112030301,1999,"3292,4"
911,112030301,2009,"2718,2"
912,112030301,2019,"3665,7"
913,112030349,1999,"1869,8"
914,112030349,2009,
915,112030349,2019,
916,112030351,1999,"2134,7"
917,112030351,2009,"4098,7"
918,112030351,2019,"5875,7"
919,112030312,1999,"5725,7"
920,112030312,2009,"4690,4"
921,112030312,2019,"5085,9"
922,112030313,1999,"4436,8"
923,112030313,2009,"3320,8"
924,112030313,2019,"4548,5"
925,112030315,1999,"2795,6"
926,112030315,2009,"6471,6"
927,112030315,2019,"6927,7"
928,112030319,1999,"2775,6"
929,112030319,2009,"3616,4"
930,112030319,2019,"2819,2"
931,112030322,1999,"2735,4"
932,112030322,2009,"2587,8"
933,112030322,2019,"3531,8"
934,112030325,1999,"2598,9"
935,112030325,2009,"3475,6"
936,112030325,2019,"5706,6"
937,112030330,1999,2274
938,112030330,2009,"1723,3"
939,112030330,2019,"4331,8"
940,112030331,1999,3047
941,112030331,2009,"2441,1"
942,112030331,2019,"4948,7"
943,112030334,1999,"5195,9"
944,112030334,2009,"6771,4"
945,112030334,2019,"7047,2"
946,112030336,1999,"2904,2"
947,112030336,2009,"2369,6"
948,112030336,2019,"3846,9"
949,112030338,1999,"3534,4"
950,112030338,2009,"4381,4"
951,112030338,2019,"5311,9"
952,112030354,1999,"7173,7"
953,112030354,2009,"5624,6"
954,112030354,2019,4439
955,112030355,1999,4345
956,112030355,2009,"4702,6"
957,112030355,2019,"5561,7"
958,112030356,1999,"3808,7"
959,112030356,2009,"4686,8"
960,112030356,2019,"2979,5"
961,112030357,1999,"2885,1"
962,112030357,2009,"2169,6"
963,112030357,2019,"2038,2"
964,112030363,1999,"5354,7"
965,112030363,2009,"6856,2"
966,112030363,2019,"6983,2"
967,112030364,1999,"3125,8"
968,112030364,2009,"2685,7"
969,112030364,2019,"4142,8"
970,112030365,1999,
971,112030365,2009,"2117,3"
972,112030365,2019,
973,112030366,1999,"3781,5"
974,112030366,2009,"2925,7"
975,112030366,2019,2842
976,112030367,1999,"2756,1"
977,112030367,2009,"2671,7"
978,112030367,2019,"3086,7"
979,112030368,1999,"2412,6"
980,112030368,2009,2658
981,112030368,2019,"4325,6"
982,112030369,1999,"5108,8"
983,112030369,2009,"5879,3"
984,112030369,2019,"7622,3"
985,112030370,1999,2708
986,112030370,2009,"2210,2"
987,112030370,2019,"2543,9"
988,112030371,1999,"2653,4"
989,112030371,2009,"2452,2"
990,112030371,2019,"2899,2"
991,112030372,1999,"3988,9"
992,112030372,2009,6061
993,112030372,2019,5311
994,112030373,1999,"3187,8"
995,112030373,2009,"3452,5"
996,112030373,2019,"3772,7"
997,112030374,1999,"2966,7"
998,112030374,2009,"3278,1"
999,112030374,2019,"4755,3"
1000,112030375,1999,"5737,7"
1001,112030375,2009,"4357,7"
1002,112030375,2019,"5671,5"
1003,112030376,1999,"3643,4"
1004,112030376,2009,"5157,3"
1005,112030376,2019,"3451,3"
1006,112030377,1999,"2369,7"
1007,112030377,2009,"1829,6"
1008,112030377,2019,"2650,7"
1009,112030378,1999,"2573,8"
1010,112030378,2009,"1726,2"
1011,112030378,2019,"8673,3"
1012,112030379,1999,2869
1013,112030379,2009,"2667,2"
1014,112030379,2019,"4162,9"
1015,112030380,1999,"6089,6"
1016,112030380,2009,"2452,8"
1017,112030380,2019,"2868,5"
1018,112030381,1999,"2565,4"
1019,112030381,2009,"2965,7"
1020,112030381,2019,"4146,2"
1021,1120306,1999,"6003,3"
1022,1120306,2009,"7273,5"
1023,1120306,2019,"9338,8"
1024,112030601,1999,"4220,4"
1025,112030601,2009,3430
1026,112030601,2019,"7048,1"
1027,112030608,1999,"3935,1"
1028,112030608,2009,"4083,2"
1029,112030608,2019,"3273,4"
1030,112030610,1999,"5033,4"
1031,112030610,2009,6904
1032,112030610,2019,"4150,3"
1033,112030616,1999,6030
1034,112030616,2009,"9588,4"
1035,112030616,2019,"16998,1"
1036,112030617,1999,5182
1037,112030617,2009,"5606,4"
1038,112030617,2019,"8799,9"
1039,112030618,1999,"6923,4"
1040,112030618,2009,"7169,7"
1041,112030618,2019,"9512,6"
1042,112030619,1999,"7358,6"
1043,112030619,2009,"9563,6"
1044,112030619,2019,"11126,7"
1045,112030620,1999,"5393,4"
1046,112030620,2009,"3803,3"
1047,112030620,2019,"4347,6"
1048,112030615,1999,"4537,7"
1049,112030615,2009,"5159,7"
1050,112030615,2019,"2591,8"
1051,1120310,1999,"414,7"
1052,1120310,2009,"406,5"
1053,1120310,2019,"700,8"
1054,112031001,1999,"2083,1"
1055,112031001,2009,"2040,6"
1056,112031001,2019,"1774,7"
1057,112031003,1999,"412,8"
1058,112031003,2009,70
1059,112031003,2019,"225,9"
1060,112031004,1999,"368,5"
1061,112031004,2009,669
1062,112031004,2019,"1228,7"
1063,112031008,1999,"148,7"
1064,112031008,2009,"324,2"
1065,112031008,2019,709
1066,112031009,1999,"316,4"
1067,112031009,2009,"2023,2"
1068,112031009,2019,"913,9"
1069,112031010,1999,"2200,7"
1070,112031010,2009,"1624,9"
1071,112031010,2019,"2189,2"
1072,112031012,1999,"4384,7"
1073,112031012,2009,"1335,5"
1074,112031012,2019,"2000,3"
1075,112031013,1999,"435,3"
1076,112031013,2009,"664,1"
1077,112031013,2019,"818,2"
1078,112031014,1999,"2455,8"
1079,112031014,2009,"2847,5"
1080,112031014,2019,"6411,8"
1081,112031018,1999,"339,2"
1082,112031018,2009,"1144,7"
1083,112031018,2019,"1014,4"
1084,112031019,1999,"890,3"
1085,112031019,2009,"547,4"
1086,112031019,2019,"687,4"
1087,112031020,1999,"262,2"
1088,112031020,2009,"1207,4"
1089,112031020,2019,"441,5"
1090,112031015,1999,"1545,3"
1091,112031015,2009,"1404,8"
1092,112031015,2019,"575,3"
1093,112031017,1999,"389,9"
1094,112031017,2009,"155,7"
1095,112031017,2019,"430,3"
1096,1120313,1999,"2453,5"
1097,1120313,2009,"2479,2"
1098,1120313,2019,"3697,1"
1099,112031359,1999,1396
1100,112031359,2009,"1690,5"
1101,112031359,2019,"1397,2"
1102,112031304,1999,"4591,1"
1103,112031304,2009,"4269,9"
1104,112031304,2019,"5717,1"
1105,112031308,1999,"3861,4"
1106,112031308,2009,"5086,2"
1107,112031308,2019,"8689,4"
1108,112031309,1999,2284
1109,112031309,2009,"6074,8"
1110,112031309,2019,"3291,6"
1111,112031311,1999,"4521,1"
1112,112031311,2009,"3071,8"
1113,112031311,2019,"6053,6"
1114,112031313,1999,"2577,6"
1115,112031313,2009,3577
1116,112031313,2019,"3583,1"
1117,112031316,1999,"2273,7"
1118,112031316,2009,"3519,4"
1119,112031316,2019,"2520,8"
1120,112031317,1999,"4899,5"
1121,112031317,2009,"1960,4"
1122,112031317,2019,"2559,3"
1123,112031323,1999,"4339,5"
1124,112031323,2009,"3609,2"
1125,112031323,2019,"5654,8"
1126,112031324,1999,"2418,8"
1127,112031324,2009,"1939,3"
1128,112031324,2019,"5706,2"
1129,112031325,1999,"2167,4"
1130,112031325,2009,2425
1131,112031325,2019,"2508,4"
1132,112031328,1999,"2456,1"
1133,112031328,2009,"2028,3"
1134,112031328,2019,"2365,8"
1135,112031330,1999,"2710,2"
1136,112031330,2009,"2528,8"
1137,112031330,2019,"2157,2"
1138,112031331,1999,"2746,9"
1139,112031331,2009,"1694,7"
1140,112031331,2019,"4339,2"
1141,112031335,1999,"3329,9"
1142,112031335,2009,"1958,7"
1143,112031335,2019,"4747,8"
1144,112031337,1999,"1972,2"
1145,112031337,2009,"2786,9"
1146,112031337,2019,"6542,3"
1147,112031350,1999,"993,8"
1148,112031350,2009,"785,4"
1149,112031350,2019,"1363,4"
1150,112031340,1999,"2336,9"
1151,112031340,2009,"5750,8"
1152,112031340,2019,"6903,8"
1153,112031352,1999,4029
1154,112031352,2009,"4943,2"
1155,112031352,2019,"4639,8"
1156,112031354,1999,"3512,1"
1157,112031354,2009,"4691,9"
1158,112031354,2019,"2384,3"
1159,112031360,1999,"2246,2"
1160,112031360,2009,"1919,9"
1161,112031360,2019,"2929,5"
1162,112031361,1999,"2717,3"
1163,112031361,2009,"2174,4"
1164,112031361,2019,"1806,3"
1165,112031362,1999,"4982,2"
1166,112031362,2009,"3426,1"
1167,112031362,2019,"3368,8"
1168,112031363,1999,"3031,2"
1169,112031363,2009,"3262,2"
1170,112031363,2019,"4836,5"
1171,112031364,1999,"2890,4"
1172,112031364,2009,"4721,9"
1173,112031364,2019,"8225,7"
1174,112031365,1999,"2479,9"
1175,112031365,2009,"1896,5"
1176,112031365,2019,"2506,9"
1177,112031366,1999,"2986,1"
1178,112031366,2009,"2766,4"
1179,112031366,2019,"6802,5"
1180,112031367,1999,"2063,3"
1181,112031367,2009,"1420,4"
1182,112031367,2019,"1727,8"
1183,112031368,1999,"3371,5"
1184,112031368,2009,"2501,7"
1185,112031368,2019,"1818,2"
1186,112031369,1999,"1558,2"
1187,112031369,2009,"1346,8"
1188,112031369,2019,"3847,8"
1189,112031355,1999,"569,3"
1190,112031355,2009,"508,9"
1191,112031355,2019,"626,1"
1192,112031342,1999,"2306,7"
1193,112031342,2009,"3868,1"
1194,112031342,2019,"6043,6"
1195,112031370,1999,"2512,9"
1196,112031370,2009,"2551,6"
1197,112031370,2019,"3882,6"
1198,119,1999,"2549,3"
1199,119,2009,2420
1200,119,2019,"2734,9"
1201,1190304,1999,"1150,3"
1202,1190304,2009,"1066,8"
1203,1190304,2019,"794,8"
1204,119030401,1999,"1070,5"
1205,119030401,2009,"1094,4"
1206,119030401,2019,"739,9"
1207,119030404,1999,2205
1208,119030404,2009,"2246,3"
1209,119030404,2019,"1886,6"
1210,119030405,1999,"1183,1"
1211,119030405,2009,"713,4"
1212,119030405,2019,"1536,7"
1213,119030406,1999,"763,9"
1214,119030406,2009,"469,9"
1215,119030406,2019,"281,6"
1216,119030407,1999,"1720,1"
1217,119030407,2009,"1819,4"
1218,119030407,2019,"870,9"
1219,119030408,1999,"2885,7"
1220,119030408,2009,"1894,8"
1221,119030408,2019,"3124,3"
1222,119030413,1999,"2344,2"
1223,119030413,2009,"1658,4"
1224,119030413,2019,"2223,9"
1225,119030415,1999,"570,7"
1226,119030415,2009,"479,2"
1227,119030415,2019,"430,6"
1228,119030418,1999,"2020,9"
1229,119030418,2009,"2669,6"
1230,119030418,2019,"1518,4"
1231,119030419,1999,"2652,2"
1232,119030419,2009,"1967,3"
1233,119030419,2019,"2632,2"
1234,119030420,1999,971
1235,119030420,2009,"979,3"
1236,119030420,2019,"349,7"
1237,119030421,1999,"2030,1"
1238,119030421,2009,"2448,2"
1239,119030421,2019,2448
1240,1190307,1999,"2104,9"
1241,1190307,2009,"2159,1"
1242,1190307,2019,"2939,5"
1243,119030705,1999,"2001,3"
1244,119030705,2009,"16696,5"
1245,119030705,2019,"12874,2"
1246,119030726,1999,"2208,2"
1247,119030726,2009,"1841,6"
1248,119030726,2019,"3227,9"
1249,119030730,1999,"2210,8"
1250,119030730,2009,"1851,7"
1251,119030730,2019,"3195,9"
1252,119030708,1999,"1934,7"
1253,119030708,2009,"1856,8"
1254,119030708,2019,"2291,9"
1255,119030709,1999,"2610,6"
1256,119030709,2009,"2189,3"
1257,119030709,2019,4363
1258,119030712,1999,"1810,4"
1259,119030712,2009,"1792,6"
1260,119030712,2019,"2434,5"
1261,119030714,1999,"2017,1"
1262,119030714,2009,"1945,3"
1263,119030714,2019,"3167,4"
1264,119030716,1999,"2038,8"
1265,119030716,2009,"2101,5"
1266,119030716,2019,"2207,7"
1267,119030719,1999,"1706,4"
1268,119030719,2009,"1460,2"
1269,119030719,2019,"2023,8"
1270,119030722,1999,"1681,5"
1271,119030722,2009,"1842,5"
1272,119030722,2019,"9028,8"
1273,119030723,1999,"4256,5"
1274,119030723,2009,"2749,8"
1275,119030723,2019,"3587,2"
1276,119030724,1999,"2024,4"
1277,119030724,2009,"2203,9"
1278,119030724,2019,"3520,5"
1279,119030725,1999,"2016,5"
1280,119030725,2009,"3105,2"
1281,119030725,2019,"2611,3"
1282,119030728,1999,"2819,3"
1283,119030728,2009,"1588,8"
1284,119030728,2019,"2287,2"
1285,119030729,1999,2154
1286,119030729,2009,"1888,1"
1287,119030729,2019,2394
1288,119030733,1999,"1613,7"
1289,119030733,2009,"3230,5"
1290,119030733,2019,"1899,4"
1291,119030737,1999,"1220,6"
1292,119030737,2009,1011
1293,119030737,2019,"1271,9"
1294,119030738,1999,"2226,3"
1295,119030738,2009,"1500,3"
1296,119030738,2019,"1751,8"
1297,119030739,1999,"3924,6"
1298,119030739,2009,"4638,6"
1299,119030739,2019,"1994,2"
1300,119030740,1999,"2414,4"
1301,119030740,2009,"3954,3"
1302,119030740,2019,"5619,3"
1303,119030741,1999,2848
1304,119030741,2009,"2097,5"
1305,119030741,2019,"3612,8"
1306,119030742,1999,"2359,7"
1307,119030742,2009,"1715,4"
1308,119030742,2019,"2502,9"
1309,119030743,1999,"1487,5"
1310,119030743,2009,"1292,5"
1311,119030743,2019,1101
1312,119030744,1999,"1722,1"
1313,119030744,2009,1707
1314,119030744,2019,"2344,6"
1315,119030736,1999,1921
1316,119030736,2009,"1949,6"
1317,119030736,2019,"2453,9"
1318,1190308,1999,"4375,5"
1319,1190308,2009,"4128,9"
1320,1190308,2019,"6505,3"
1321,119030801,1999,"4084,4"
1322,119030801,2009,"1948,9"
1323,119030801,2019,"4975,4"
1324,119030804,1999,"3237,1"
1325,119030804,2009,"4893,1"
1326,119030804,2019,"5530,9"
1327,119030806,1999,"19036,1"
1328,119030806,2009,"34381,7"
1329,119030806,2019,"36946,9"
1330,119030807,1999,"3302,8"
1331,119030807,2009,"3793,2"
1332,119030807,2019,"3497,4"
1333,119030808,1999,"3570,1"
1334,119030808,2009,"2663,1"
1335,119030808,2019,3090
1336,119030857,1999,"6290,8"
1337,119030857,2009,"6480,6"
1338,119030857,2019,"11043,9"
1339,119030812,1999,"3167,2"
1340,119030812,2009,"4048,9"
1341,119030812,2019,"4716,2"
1342,119030813,1999,"5046,6"
1343,119030813,2009,"4172,3"
1344,119030813,2019,"19982,6"
1345,119030815,1999,"5878,4"
1346,119030815,2009,"3210,2"
1347,119030815,2019,"4011,3"
1348,119030820,1999,"2174,9"
1349,119030820,2009,"1814,8"
1350,119030820,2019,"4384,6"
1351,119030821,1999,"3719,1"
1352,119030821,2009,"2829,6"
1353,119030821,2019,"4255,5"
1354,119030823,1999,"5432,4"
1355,119030823,2009,"6393,1"
1356,119030823,2019,"5978,3"
1357,119030824,1999,"2469,4"
1358,119030824,2009,"1767,3"
1359,119030824,2019,"3212,5"
1360,119030827,1999,"4858,8"
1361,119030827,2009,"3463,1"
1362,119030827,2019,"7596,2"
1363,119030828,1999,3883
1364,119030828,2009,"2930,2"
1365,119030828,2019,"5829,4"
1366,119030830,1999,"3117,8"
1367,119030830,2009,"3234,9"
1368,119030830,2019,"3022,4"
1369,119030831,1999,"3615,6"
1370,119030831,2009,"1124,4"
1371,119030831,2019,"4796,9"
1372,119030832,1999,"4929,9"
1373,119030832,2009,"7850,1"
1374,119030832,2019,"7479,8"
1375,119030835,1999,"2418,5"
1376,119030835,2009,"2318,2"
1377,119030835,2019,"4247,3"
1378,119030836,1999,4442
1379,119030836,2009,"12400,5"
1380,119030836,2019,"16637,8"
1381,119030837,1999,"2549,6"
1382,119030837,2009,"1747,8"
1383,119030837,2019,"7527,3"
1384,119030838,1999,"22064,9"
1385,119030838,2009,"10534,2"
1386,119030838,2019,"6296,7"
1387,119030842,1999,"2627,7"
1388,119030842,2009,"3268,8"
1389,119030842,2019,19489
1390,119030840,1999,"3727,4"
1391,119030840,2009,"5055,2"
1392,119030840,2019,"7635,1"
1393,119030858,1999,"2680,7"
1394,119030858,2009,"2470,2"
1395,119030858,2019,"5060,8"
1396,119030865,1999,"2633,3"
1397,119030865,2009,"2461,3"
1398,119030865,2019,"4578,8"
1399,119030850,1999,"2318,4"
1400,119030850,2009,"4987,4"
1401,119030850,2019,"2015,1"
1402,119030854,1999,"3244,1"
1403,119030854,2009,"3251,4"
1404,119030854,2019,"6695,1"
1405,119030866,1999,"3502,7"
1406,119030866,2009,"3879,9"
1407,119030866,2019,"7191,4"
1408,119030868,1999,"3953,6"
1409,119030868,2009,"3282,9"
1410,119030868,2019,"6883,5"
1411,119030875,1999,"2650,5"
1412,119030875,2009,"2153,4"
1413,119030875,2019,"5113,7"
1414,119030876,1999,"3048,3"
1415,119030876,2009,"3837,4"
1416,119030876,2019,"6055,4"
1417,119030877,1999,"2294,3"
1418,119030877,2009,"1805,6"
1419,119030877,2019,2572
1420,119030878,1999,"2322,3"
1421,119030878,2009,"2168,9"
1422,119030878,2019,"4124,4"
1423,119030879,1999,"2964,6"
1424,119030879,2009,"4420,3"
1425,119030879,2019,"7424,1"
1426,119030880,1999,"3421,7"
1427,119030880,2009,2703
1428,119030880,2019,"4353,4"
1429,119030881,1999,"4934,8"
1430,119030881,2009,"7411,3"
1431,119030881,2019,"8025,7"
1432,119030882,1999,"2304,8"
1433,119030882,2009,"1602,7"
1434,119030882,2019,"3518,4"
1435,119030883,1999,4343
1436,119030883,2009,"3434,4"
1437,119030883,2019,"4919,6"
1438,119030884,1999,
1439,119030884,2009,"5736,9"
1440,119030884,2019,
1441,119030885,1999,"2154,2"
1442,119030885,2009,"6569,7"
1443,119030885,2019,"7213,9"
1444,119030886,1999,"6798,1"
1445,119030886,2009,"8878,6"
1446,119030886,2019,9345
1447,119030887,1999,"2664,5"
1448,119030887,2009,"2567,6"
1449,119030887,2019,"4684,7"
1450,119030888,1999,"2645,1"
1451,119030888,2009,"2282,9"
1452,119030888,2019,"4930,5"
1453,119030889,1999,"2760,8"
1454,119030889,2009,"2724,2"
1455,119030889,2019,"3816,8"
1456,119030890,1999,"3585,3"
1457,119030890,2009,4053
1458,119030890,2019,"6115,5"
1459,119030891,1999,"4312,2"
1460,119030891,2009,"1287,9"
1461,119030891,2019,"12233,2"
1462,119030871,1999,"3504,3"
1463,119030871,2009,4198
1464,119030871,2019,"8001,7"
1465,1191705,1999,"773,5"
1466,1191705,2009,"579,2"
1467,1191705,2019,"714,9"
1468,119170501,1999,"2872,6"
1469,119170501,2009,"2326,1"
1470,119170501,2019,"3429,6"
1471,119170502,1999,"1290,9"
1472,119170502,2009,"329,9"
1473,119170502,2019,"927,5"
1474,119170505,1999,"2448,1"
1475,119170505,2009,"1894,4"
1476,119170505,2019,"894,8"
1477,119170509,1999,"430,2"
1478,119170509,2009,"458,9"
1479,119170509,2019,"801,3"
1480,119170510,1999,"227,1"
1481,119170510,2009,"407,1"
1482,119170510,2019,"249,1"
1483,119170508,1999,"1763,6"
1484,119170508,2009,"306,7"
1485,119170508,2019,"442,9"
1486,1190309,1999,"2740,5"
1487,1190309,2009,2544
1488,1190309,2019,3228
1489,119030906,1999,"2592,9"
1490,119030906,2009,"1850,5"
1491,119030906,2019,"2944,2"
1492,119030908,1999,"3387,7"
1493,119030908,2009,3102
1494,119030908,2019,"2899,9"
1495,119030912,1999,"2127,9"
1496,119030912,2009,"1711,3"
1497,119030912,2019,"2307,4"
1498,119030913,1999,"3210,1"
1499,119030913,2009,"1465,7"
1500,119030913,2019,"4009,1"
1501,119030914,1999,"3289,6"
1502,119030914,2009,"3040,4"
1503,119030914,2019,6567
1504,119030915,1999,"2955,3"
1505,119030915,2009,"1987,6"
1506,119030915,2019,"3343,4"
1507,119030917,1999,3107
1508,119030917,2009,"1985,5"
1509,119030917,2019,"2099,4"
1510,119030919,1999,"3478,5"
1511,119030919,2009,"3123,5"
1512,119030919,2019,"2272,6"
1513,119030921,1999,"2343,7"
1514,119030921,2009,"2142,9"
1515,119030921,2019,"2393,5"
1516,119030922,1999,"5872,9"
1517,119030922,2009,"9181,5"
1518,119030922,2019,"6093,1"
1519,119030923,1999,"2955,6"
1520,119030923,2009,"2002,9"
1521,119030923,2019,"2414,9"
1522,119030924,1999,"1278,9"
1523,119030924,2009,1397
1524,119030924,2019,"2243,3"
1525,119030925,1999,"2110,5"
1526,119030925,2009,"1933,6"
1527,119030925,2019,903
1528,119030926,1999,"3130,9"
1529,119030926,2009,"1081,5"
1530,119030926,2019,"1161,2"
1531,119030927,1999,"2077,1"
1532,119030927,2009,"1601,2"
1533,119030927,2019,"1608,8"
1534,119030930,1999,"2724,8"
1535,119030930,2009,"2215,8"
1536,119030930,2019,3956
1537,119030931,1999,"2183,8"
1538,119030931,2009,"1887,8"
1539,119030931,2019,2964
1540,119030932,1999,"3134,1"
1541,119030932,2009,6662
1542,119030932,2019,"14461,8"
1543,119030933,1999,"1755,5"
1544,119030933,2009,"1148,1"
1545,119030933,2019,"1788,7"
1546,119030934,1999,"2271,2"
1547,119030934,2009,"1745,6"
1548,119030934,2019,"2350,5"
1549,119030935,1999,"2160,3"
1550,119030935,2009,"1809,1"
1551,119030935,2019,"1505,8"
1552,119030929,1999,"2191,7"
1553,119030929,2009,"2804,5"
1554,119030929,2019,"3746,4"
1555,1190311,1999,937
1556,1190311,2009,557
1557,1190311,2019,"677,9"
1558,119031105,1999,"415,9"
1559,119031105,2009,"332,7"
1560,119031105,2019,"442,4"
1561,119031107,1999,"1792,7"
1562,119031107,2009,"985,7"
1563,119031107,2019,"1368,4"
1564,119031108,1999,"636,3"
1565,119031108,2009,"1166,3"
1566,119031108,2019,"501,4"
1567,119031109,1999,"1388,9"
1568,119031109,2009,"592,2"
1569,119031109,2019,"2464,3"
1570,119031110,1999,"1736,6"
1571,119031110,2009,"1257,2"
1572,119031110,2019,"2444,5"
1573,119031111,1999,"849,2"
1574,119031111,2009,"381,2"
1575,119031111,2019,"334,1"
1576,119031112,1999,1336
1577,119031112,2009,"742,2"
1578,119031112,2019,"969,1"
1579,119031113,1999,"1755,1"
1580,119031113,2009,"1459,7"
1581,119031113,2019,"582,1"
1582,119031115,1999,"1411,2"
1583,119031115,2009,"350,6"
1584,119031115,2019,"670,7"
1585,119031118,1999,"1350,8"
1586,119031118,2009,"1001,4"
1587,119031118,2019,"1715,8"
1588,119031122,1999,"1672,4"
1589,119031122,2009,"1570,3"
1590,119031122,2019,"749,1"
1591,119031123,1999,"798,9"
1592,119031123,2009,402
1593,119031123,2019,"609,7"
1594,119031124,1999,"1860,9"
1595,119031124,2009,"1147,6"
1596,119031124,2019,"898,8"
1597,119031125,1999,"465,4"
1598,119031125,2009,"254,2"
1599,119031125,2019,"391,4"
1600,119031126,1999,"1800,7"
1601,119031126,2009,1247
1602,119031126,2019,"2454,2"
1603,119031120,1999,"1921,4"
1604,119031120,2009,"1219,8"
1605,119031120,2019,"2369,7"
1606,1190312,1999,"5204,4"
1607,1190312,2009,6469
1608,1190312,2019,"8677,2"
1609,119031204,1999,3173
1610,119031204,2009,"1793,9"
1611,119031204,2019,"6551,7"
1612,119031206,1999,"5276,7"
1613,119031206,2009,"4101,9"
1614,119031206,2019,"7249,4"
1615,119031210,1999,"6080,9"
1616,119031210,2009,"7145,6"
1617,119031210,2019,"7785,5"
1618,119031212,1999,"4407,8"
1619,119031212,2009,"5921,8"
1620,119031212,2019,"2574,5"
1621,119031213,1999,2353
1622,119031213,2009,"6804,3"
1623,119031213,2019,"2757,4"
1624,119031215,1999,8899
1625,119031215,2009,"12116,3"
1626,119031215,2019,"16719,4"
