Region,Work_load,primary_key,Work_1989
11E040616: Vila Chã de Braciosa,Mão-de-obra agrícola total,11E040616: Vila Chã de BraciosaMão-de-obra agrícola total,154
11E0407: Mirandela,Mão-de-obra agrícola total,11E0407: MirandelaMão-de-obra agrícola total,4151
11E040701: Abambres,Mão-de-obra agrícola total,11E040701: AbambresMão-de-obra agrícola total,103
11E040702: Abreiro,Mão-de-obra agrícola total,11E040702: AbreiroMão-de-obra agrícola total,75
11E040703: Aguieiras,Mão-de-obra agrícola total,11E040703: AguieirasMão-de-obra agrícola total,163
11E040704: Alvites,Mão-de-obra agrícola total,11E040704: AlvitesMão-de-obra agrícola total,118
11E040708: Bouça,Mão-de-obra agrícola total,11E040708: BouçaMão-de-obra agrícola total,103
11E040709: Cabanelas,Mão-de-obra agrícola total,11E040709: CabanelasMão-de-obra agrícola total,167
11E040710: Caravelas,Mão-de-obra agrícola total,11E040710: CaravelasMão-de-obra agrícola total,112
11E040711: Carvalhais,Mão-de-obra agrícola total,11E040711: CarvalhaisMão-de-obra agrícola total,221
11E040712: Cedães,Mão-de-obra agrícola total,11E040712: CedãesMão-de-obra agrícola total,123
11E040713: Cobro,Mão-de-obra agrícola total,11E040713: CobroMão-de-obra agrícola total,58
11E040714: Fradizela,Mão-de-obra agrícola total,11E040714: FradizelaMão-de-obra agrícola total,103
11E040716: Frechas,Mão-de-obra agrícola total,11E040716: FrechasMão-de-obra agrícola total,113
11E040718: Lamas de Orelhão,Mão-de-obra agrícola total,11E040718: Lamas de OrelhãoMão-de-obra agrícola total,145
11E040720: Mascarenhas,Mão-de-obra agrícola total,11E040720: MascarenhasMão-de-obra agrícola total,194
11E040721: Mirandela,Mão-de-obra agrícola total,11E040721: MirandelaMão-de-obra agrícola total,109
11E040722: Múrias,Mão-de-obra agrícola total,11E040722: MúriasMão-de-obra agrícola total,120
11E040724: Paços,Mão-de-obra agrícola total,11E040724: PaçosMão-de-obra agrícola total,152
11E040727: São Pedro Velho,Mão-de-obra agrícola total,11E040727: São Pedro VelhoMão-de-obra agrícola total,142
11E040728: São Salvador,Mão-de-obra agrícola total,11E040728: São SalvadorMão-de-obra agrícola total,80
11E040729: Suçães,Mão-de-obra agrícola total,11E040729: SuçãesMão-de-obra agrícola total,263
11E040730: Torre de Dona Chama,Mão-de-obra agrícola total,11E040730: Torre de Dona ChamaMão-de-obra agrícola total,198
11E040738: União das freguesias de Avantos e Romeu,Mão-de-obra agrícola total,11E040738: União das freguesias de Avantos e RomeuMão-de-obra agrícola total,158
"11E040739: União das Freguesias de Avidagos, Navalho e Pereira",Mão-de-obra agrícola total,"11E040739: União das Freguesias de Avidagos, Navalho e PereiraMão-de-obra agrícola total",183
"11E040740: União das freguesias de Barcel, Marmelos e Valverde da Gestosa",Mão-de-obra agrícola total,"11E040740: União das freguesias de Barcel, Marmelos e Valverde da GestosaMão-de-obra agrícola total",171
11E040741: União das freguesias de Franco e Vila Boa,Mão-de-obra agrícola total,11E040741: União das freguesias de Franco e Vila BoaMão-de-obra agrícola total,134
11E040742: União das freguesias de Freixeda e Vila Verde,Mão-de-obra agrícola total,11E040742: União das freguesias de Freixeda e Vila VerdeMão-de-obra agrícola total,103
11E040731: Vale de Asnes,Mão-de-obra agrícola total,11E040731: Vale de AsnesMão-de-obra agrícola total,154
11E040732: Vale de Gouvinhas,Mão-de-obra agrícola total,11E040732: Vale de GouvinhasMão-de-obra agrícola total,130
11E040733: Vale de Salgueiro,Mão-de-obra agrícola total,11E040733: Vale de SalgueiroMão-de-obra agrícola total,167
11E040734: Vale de Telhas,Mão-de-obra agrícola total,11E040734: Vale de TelhasMão-de-obra agrícola total,86
11E0408: Mogadouro,Mão-de-obra agrícola total,11E0408: MogadouroMão-de-obra agrícola total,3585
11E040801: Azinhoso,Mão-de-obra agrícola total,11E040801: AzinhosoMão-de-obra agrícola total,122
11E040802: Bemposta,Mão-de-obra agrícola total,11E040802: BempostaMão-de-obra agrícola total,254
11E040803: Bruçó,Mão-de-obra agrícola total,11E040803: BruçóMão-de-obra agrícola total,156
11E040804: Brunhoso,Mão-de-obra agrícola total,11E040804: BrunhosoMão-de-obra agrícola total,89
11E040807: Castelo Branco,Mão-de-obra agrícola total,11E040807: Castelo BrancoMão-de-obra agrícola total,178
11E040808: Castro Vicente,Mão-de-obra agrícola total,11E040808: Castro VicenteMão-de-obra agrícola total,180
11E040809: Meirinhos,Mão-de-obra agrícola total,11E040809: MeirinhosMão-de-obra agrícola total,121
11E040811: Paradela,Mão-de-obra agrícola total,11E040811: ParadelaMão-de-obra agrícola total,97
11E040812: Penas Roias,Mão-de-obra agrícola total,11E040812: Penas RoiasMão-de-obra agrícola total,171
11E040813: Peredo da Bemposta,Mão-de-obra agrícola total,11E040813: Peredo da BempostaMão-de-obra agrícola total,106
11E040815: Saldanha,Mão-de-obra agrícola total,11E040815: SaldanhaMão-de-obra agrícola total,104
11E040817: São Martinho do Peso,Mão-de-obra agrícola total,11E040817: São Martinho do PesoMão-de-obra agrícola total,225
11E040819: Tó,Mão-de-obra agrícola total,11E040819: TóMão-de-obra agrícola total,80
11E040820: Travanca,Mão-de-obra agrícola total,11E040820: TravancaMão-de-obra agrícola total,108
"11E040829: União das freguesias de Brunhozinho, Castanheira e Sanhoane",Mão-de-obra agrícola total,"11E040829: União das freguesias de Brunhozinho, Castanheira e SanhoaneMão-de-obra agrícola total",169
"11E040830: União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei",Mão-de-obra agrícola total,"11E040830: União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de ReiMão-de-obra agrícola total",498
11E040831: União das freguesias de Remondes e Soutelo,Mão-de-obra agrícola total,11E040831: União das freguesias de Remondes e SouteloMão-de-obra agrícola total,194
11E040832: União das freguesias de Vilarinho dos Galegos e Ventozelo,Mão-de-obra agrícola total,11E040832: União das freguesias de Vilarinho dos Galegos e VentozeloMão-de-obra agrícola total,329
11E040821: Urrós,Mão-de-obra agrícola total,11E040821: UrrósMão-de-obra agrícola total,205
11E040822: Vale da Madre,Mão-de-obra agrícola total,11E040822: Vale da MadreMão-de-obra agrícola total,58
11E040826: Vila de Ala,Mão-de-obra agrícola total,11E040826: Vila de AlaMão-de-obra agrícola total,142
11E0410: Vila Flor,Mão-de-obra agrícola total,11E0410: Vila FlorMão-de-obra agrícola total,2033
11E041002: Benlhevai,Mão-de-obra agrícola total,11E041002: BenlhevaiMão-de-obra agrícola total,75
11E041005: Freixiel,Mão-de-obra agrícola total,11E041005: FreixielMão-de-obra agrícola total,324
11E041009: Roios,Mão-de-obra agrícola total,11E041009: RoiosMão-de-obra agrícola total,53
11E041010: Samões,Mão-de-obra agrícola total,11E041010: SamõesMão-de-obra agrícola total,119
11E041011: Sampaio,Mão-de-obra agrícola total,11E041011: SampaioMão-de-obra agrícola total,67
11E041012: Santa Comba de Vilariça,Mão-de-obra agrícola total,11E041012: Santa Comba de VilariçaMão-de-obra agrícola total,112
11E041013: Seixo de Manhoses,Mão-de-obra agrícola total,11E041013: Seixo de ManhosesMão-de-obra agrícola total,135
11E041014: Trindade,Mão-de-obra agrícola total,11E041014: TrindadeMão-de-obra agrícola total,82
11E041020: União das freguesias de Assares e Lodões,Mão-de-obra agrícola total,11E041020: União das freguesias de Assares e LodõesMão-de-obra agrícola total,125
11E041021: União das freguesias de Candoso e Carvalho de Egas,Mão-de-obra agrícola total,11E041021: União das freguesias de Candoso e Carvalho de EgasMão-de-obra agrícola total,136
11E041022: União das freguesias de Valtorno e Mourão,Mão-de-obra agrícola total,11E041022: União das freguesias de Valtorno e MourãoMão-de-obra agrícola total,231
11E041023: União das freguesias de Vila Flor e Nabo,Mão-de-obra agrícola total,11E041023: União das freguesias de Vila Flor e NaboMão-de-obra agrícola total,272
11E041024: União das freguesias de Vilas Boas e Vilarinho das Azenhas,Mão-de-obra agrícola total,11E041024: União das freguesias de Vilas Boas e Vilarinho das AzenhasMão-de-obra agrícola total,233
11E041015: Vale Frechoso,Mão-de-obra agrícola total,11E041015: Vale FrechosoMão-de-obra agrícola total,69
11E0411: Vimioso,Mão-de-obra agrícola total,11E0411: VimiosoMão-de-obra agrícola total,1951
11E041103: Argozelo,Mão-de-obra agrícola total,11E041103: ArgozeloMão-de-obra agrícola total,242
11E041107: Carção,Mão-de-obra agrícola total,11E041107: CarçãoMão-de-obra agrícola total,172
11E041108: Matela,Mão-de-obra agrícola total,11E041108: MatelaMão-de-obra agrícola total,161
11E041109: Pinelo,Mão-de-obra agrícola total,11E041109: PineloMão-de-obra agrícola total,179
11E041110: Santulhão,Mão-de-obra agrícola total,11E041110: SantulhãoMão-de-obra agrícola total,209
"11E041115: União das freguesias de Algoso, Campo de Víboras e Uva",Mão-de-obra agrícola total,"11E041115: União das freguesias de Algoso, Campo de Víboras e UvaMão-de-obra agrícola total",364
11E041116: União das freguesias de Caçarelhos e Angueira,Mão-de-obra agrícola total,11E041116: União das freguesias de Caçarelhos e AngueiraMão-de-obra agrícola total,179
11E041117: União das freguesias de Vale de Frades e Avelanoso,Mão-de-obra agrícola total,11E041117: União das freguesias de Vale de Frades e AvelanosoMão-de-obra agrícola total,212
11E041113: Vilar Seco,Mão-de-obra agrícola total,11E041113: Vilar SecoMão-de-obra agrícola total,67
11E041114: Vimioso,Mão-de-obra agrícola total,11E041114: VimiosoMão-de-obra agrícola total,167
11E0412: Vinhais,Mão-de-obra agrícola total,11E0412: VinhaisMão-de-obra agrícola total,3198
11E041201: Agrochão,Mão-de-obra agrícola total,11E041201: AgrochãoMão-de-obra agrícola total,102
11E041203: Candedo,Mão-de-obra agrícola total,11E041203: CandedoMão-de-obra agrícola total,143
11E041204: Celas,Mão-de-obra agrícola total,11E041204: CelasMão-de-obra agrícola total,119
11E041206: Edral,Mão-de-obra agrícola total,11E041206: EdralMão-de-obra agrícola total,82
11E041207: Edrosa,Mão-de-obra agrícola total,11E041207: EdrosaMão-de-obra agrícola total,82
11E041208: Ervedosa,Mão-de-obra agrícola total,11E041208: ErvedosaMão-de-obra agrícola total,127
11E041215: Paçó,Mão-de-obra agrícola total,11E041215: PaçóMão-de-obra agrícola total,84
11E041216: Penhas Juntas,Mão-de-obra agrícola total,11E041216: Penhas JuntasMão-de-obra agrícola total,96
11E041219: Rebordelo,Mão-de-obra agrícola total,11E041219: RebordeloMão-de-obra agrícola total,221
11E041221: Santalha,Mão-de-obra agrícola total,11E041221: SantalhaMão-de-obra agrícola total,115
11E041226: Tuizelo,Mão-de-obra agrícola total,11E041226: TuizeloMão-de-obra agrícola total,151
11E041236: União das freguesias de Curopos e Vale de Janeiro,Mão-de-obra agrícola total,11E041236: União das freguesias de Curopos e Vale de JaneiroMão-de-obra agrícola total,136
11E041237: União das freguesias de Moimenta e Montouto,Mão-de-obra agrícola total,11E041237: União das freguesias de Moimenta e MontoutoMão-de-obra agrícola total,159
11E041238: União das freguesias de Nunes e Ousilhão,Mão-de-obra agrícola total,11E041238: União das freguesias de Nunes e OusilhãoMão-de-obra agrícola total,138
11E041239: União das freguesias de Quirás e Pinheiro Novo,Mão-de-obra agrícola total,11E041239: União das freguesias de Quirás e Pinheiro NovoMão-de-obra agrícola total,169
11E041240: União das freguesias de Sobreiro de Baixo e Alvaredos,Mão-de-obra agrícola total,11E041240: União das freguesias de Sobreiro de Baixo e AlvaredosMão-de-obra agrícola total,116
"11E041241: União das freguesias de Soeira, Fresulfe e Mofreita",Mão-de-obra agrícola total,"11E041241: União das freguesias de Soeira, Fresulfe e MofreitaMão-de-obra agrícola total",140
11E041242: União das freguesias de Travanca e Santa Cruz,Mão-de-obra agrícola total,11E041242: União das freguesias de Travanca e Santa CruzMão-de-obra agrícola total,100
11E041243: União das freguesias de Vilar de Lomba e São Jomil,Mão-de-obra agrícola total,11E041243: União das freguesias de Vilar de Lomba e São JomilMão-de-obra agrícola total,84
11E041227: Vale das Fontes,Mão-de-obra agrícola total,11E041227: Vale das FontesMão-de-obra agrícola total,203
11E041229: Vila Boa de Ousilhão,Mão-de-obra agrícola total,11E041229: Vila Boa de OusilhãoMão-de-obra agrícola total,64
11E041230: Vila Verde,Mão-de-obra agrícola total,11E041230: Vila VerdeMão-de-obra agrícola total,71
11E041232: Vilar de Ossos,Mão-de-obra agrícola total,11E041232: Vilar de OssosMão-de-obra agrícola total,87
11E041233: Vilar de Peregrinos,Mão-de-obra agrícola total,11E041233: Vilar de PeregrinosMão-de-obra agrícola total,78
11E041234: Vilar Seco de Lomba,Mão-de-obra agrícola total,11E041234: Vilar Seco de LombaMão-de-obra agrícola total,108
11E041235: Vinhais,Mão-de-obra agrícola total,11E041235: VinhaisMão-de-obra agrícola total,224
16: Centro,Mão-de-obra agrícola total,16: CentroMão-de-obra agrícola total,337724
16B: Oeste,Mão-de-obra agrícola total,16B: OesteMão-de-obra agrícola total,45016
16B1001: Alcobaça,Mão-de-obra agrícola total,16B1001: AlcobaçaMão-de-obra agrícola total,7569
16B100102: Alfeizerão,Mão-de-obra agrícola total,16B100102: AlfeizerãoMão-de-obra agrícola total,709
16B100120: Aljubarrota,Mão-de-obra agrícola total,16B100120: AljubarrotaMão-de-obra agrícola total,709
16B100104: Bárrio,Mão-de-obra agrícola total,16B100104: BárrioMão-de-obra agrícola total,293
16B100105: Benedita,Mão-de-obra agrícola total,16B100105: BeneditaMão-de-obra agrícola total,630
16B100106: Cela,Mão-de-obra agrícola total,16B100106: CelaMão-de-obra agrícola total,1074
16B100108: Évora de Alcobaça,Mão-de-obra agrícola total,16B100108: Évora de AlcobaçaMão-de-obra agrícola total,1083
16B100109: Maiorga,Mão-de-obra agrícola total,16B100109: MaiorgaMão-de-obra agrícola total,259
16B100112: São Martinho do Porto,Mão-de-obra agrícola total,16B100112: São Martinho do PortoMão-de-obra agrícola total,124
16B100114: Turquel,Mão-de-obra agrícola total,16B100114: TurquelMão-de-obra agrícola total,888
16B100121: União das freguesias de Alcobaça e Vestiaria,Mão-de-obra agrícola total,16B100121: União das freguesias de Alcobaça e VestiariaMão-de-obra agrícola total,180
"16B100122: União das freguesias de Coz, Alpedriz e Montes",Mão-de-obra agrícola total,"16B100122: União das freguesias de Coz, Alpedriz e MontesMão-de-obra agrícola total",564
16B100123: União das freguesias de Pataias e Martingança,Mão-de-obra agrícola total,16B100123: União das freguesias de Pataias e MartingançaMão-de-obra agrícola total,269
16B100116: Vimeiro,Mão-de-obra agrícola total,16B100116: VimeiroMão-de-obra agrícola total,787
16B1101: Alenquer,Mão-de-obra agrícola total,16B1101: AlenquerMão-de-obra agrícola total,4335
16B110106: Carnota,Mão-de-obra agrícola total,16B110106: CarnotaMão-de-obra agrícola total,420
16B110107: Meca,Mão-de-obra agrícola total,16B110107: MecaMão-de-obra agrícola total,225
16B110108: Olhalvo,Mão-de-obra agrícola total,16B110108: OlhalvoMão-de-obra agrícola total,213
16B110109: Ota,Mão-de-obra agrícola total,16B110109: OtaMão-de-obra agrícola total,204
16B110117: União das freguesias de Abrigada e Cabanas de Torres,Mão-de-obra agrícola total,16B110117: União das freguesias de Abrigada e Cabanas de TorresMão-de-obra agrícola total,664
16B110118: União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha,Mão-de-obra agrícola total,16B110118: União das freguesias de Aldeia Galega da Merceana e Aldeia GavinhaMão-de-obra agrícola total,450
16B110119: União das freguesias de Alenquer (Santo Estêvão e Triana),Mão-de-obra agrícola total,16B110119: União das freguesias de Alenquer (Santo Estêvão e Triana)Mão-de-obra agrícola total,615
16B110120: União das freguesias de Carregado e Cadafais,Mão-de-obra agrícola total,16B110120: União das freguesias de Carregado e CadafaisMão-de-obra agrícola total,285
16B110121: União das freguesias de Ribafria e Pereiro de Palhacana,Mão-de-obra agrícola total,16B110121: União das freguesias de Ribafria e Pereiro de PalhacanaMão-de-obra agrícola total,460
16B110113: Ventosa,Mão-de-obra agrícola total,16B110113: VentosaMão-de-obra agrícola total,443
16B110114: Vila Verde dos Francos,Mão-de-obra agrícola total,16B110114: Vila Verde dos FrancosMão-de-obra agrícola total,356
16B1102: Arruda dos Vinhos,Mão-de-obra agrícola total,16B1102: Arruda dos VinhosMão-de-obra agrícola total,1399
16B110201: Arranhó,Mão-de-obra agrícola total,16B110201: ArranhóMão-de-obra agrícola total,309
16B110202: Arruda dos Vinhos,Mão-de-obra agrícola total,16B110202: Arruda dos VinhosMão-de-obra agrícola total,722
16B110203: Cardosas,Mão-de-obra agrícola total,16B110203: CardosasMão-de-obra agrícola total,148
16B110204: São Tiago dos Velhos,Mão-de-obra agrícola total,16B110204: São Tiago dos VelhosMão-de-obra agrícola total,220
16B1005: Bombarral,Mão-de-obra agrícola total,16B1005: BombarralMão-de-obra agrícola total,2425
16B100502: Carvalhal,Mão-de-obra agrícola total,16B100502: CarvalhalMão-de-obra agrícola total,762
16B100505: Pó,Mão-de-obra agrícola total,16B100505: PóMão-de-obra agrícola total,243
16B100503: Roliça,Mão-de-obra agrícola total,16B100503: RoliçaMão-de-obra agrícola total,694
16B100506: União das freguesias do Bombarral e Vale Covo,Mão-de-obra agrícola total,16B100506: União das freguesias do Bombarral e Vale CovoMão-de-obra agrícola total,726
16B1104: Cadaval,Mão-de-obra agrícola total,16B1104: CadavalMão-de-obra agrícola total,2249
16B110401: Alguber,Mão-de-obra agrícola total,16B110401: AlguberMão-de-obra agrícola total,195
16B110407: Peral,Mão-de-obra agrícola total,16B110407: PeralMão-de-obra agrícola total,241
16B110412: União das freguesias de Lamas e Cercal,Mão-de-obra agrícola total,16B110412: União das freguesias de Lamas e CercalMão-de-obra agrícola total,620
16B110413: União das freguesias de Painho e Figueiros,Mão-de-obra agrícola total,16B110413: União das freguesias de Painho e FigueirosMão-de-obra agrícola total,336
16B110411: União das freguesias do Cadaval e Pêro Moniz,Mão-de-obra agrícola total,16B110411: União das freguesias do Cadaval e Pêro MonizMão-de-obra agrícola total,335
16B110409: Vermelha,Mão-de-obra agrícola total,16B110409: VermelhaMão-de-obra agrícola total,253
16B110410: Vilar,Mão-de-obra agrícola total,16B110410: VilarMão-de-obra agrícola total,269
16B1006: Caldas da Rainha,Mão-de-obra agrícola total,16B1006: Caldas da RainhaMão-de-obra agrícola total,5459
16B100601: A dos Francos,Mão-de-obra agrícola total,16B100601: A dos FrancosMão-de-obra agrícola total,456
16B100602: Alvorninha,Mão-de-obra agrícola total,16B100602: AlvorninhaMão-de-obra agrícola total,1084
16B100604: Carvalhal Benfeito,Mão-de-obra agrícola total,16B100604: Carvalhal BenfeitoMão-de-obra agrícola total,451
16B100606: Foz do Arelho,Mão-de-obra agrícola total,16B100606: Foz do ArelhoMão-de-obra agrícola total,35
16B100607: Landal,Mão-de-obra agrícola total,16B100607: LandalMão-de-obra agrícola total,330
16B100608: Nadadouro,Mão-de-obra agrícola total,16B100608: NadadouroMão-de-obra agrícola total,72
16B100609: Salir de Matos,Mão-de-obra agrícola total,16B100609: Salir de MatosMão-de-obra agrícola total,804
16B100611: Santa Catarina,Mão-de-obra agrícola total,16B100611: Santa CatarinaMão-de-obra agrícola total,705
"16B100617: União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Mão-de-obra agrícola total,"16B100617: União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São GregórioMão-de-obra agrícola total",524
16B100618: União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro,Mão-de-obra agrícola total,16B100618: União das freguesias de Caldas da Rainha - Santo Onofre e Serra do BouroMão-de-obra agrícola total,269
16B100619: União das freguesias de Tornada e Salir do Porto,Mão-de-obra agrícola total,16B100619: União das freguesias de Tornada e Salir do PortoMão-de-obra agrícola total,431
16B100615: Vidais,Mão-de-obra agrícola total,16B100615: VidaisMão-de-obra agrícola total,298
16B1108: Lourinhã,Mão-de-obra agrícola total,16B1108: LourinhãMão-de-obra agrícola total,4960
16B110803: Moita dos Ferreiros,Mão-de-obra agrícola total,16B110803: Moita dos FerreirosMão-de-obra agrícola total,576
16B110805: Reguengo Grande,Mão-de-obra agrícola total,16B110805: Reguengo GrandeMão-de-obra agrícola total,478
16B110810: Ribamar,Mão-de-obra agrícola total,16B110810: RibamarMão-de-obra agrícola total,267
16B110806: Santa Bárbara,Mão-de-obra agrícola total,16B110806: Santa BárbaraMão-de-obra agrícola total,288
16B110812: União das freguesias de Lourinhã e Atalaia,Mão-de-obra agrícola total,16B110812: União das freguesias de Lourinhã e AtalaiaMão-de-obra agrícola total,1744
16B110813: União das freguesias de Miragaia e Marteleira,Mão-de-obra agrícola total,16B110813: União das freguesias de Miragaia e MarteleiraMão-de-obra agrícola total,879
16B110814: União das freguesias de São Bartolomeu dos Galegos e Moledo,Mão-de-obra agrícola total,16B110814: União das freguesias de São Bartolomeu dos Galegos e MoledoMão-de-obra agrícola total,469
16B110808: Vimeiro,Mão-de-obra agrícola total,16B110808: VimeiroMão-de-obra agrícola total,259
16B1011: Nazaré,Mão-de-obra agrícola total,16B1011: NazaréMão-de-obra agrícola total,1121
16B101101: Famalicão,Mão-de-obra agrícola total,16B101101: FamalicãoMão-de-obra agrícola total,401
16B101102: Nazaré,Mão-de-obra agrícola total,16B101102: NazaréMão-de-obra agrícola total,152
16B101103: Valado dos Frades,Mão-de-obra agrícola total,16B101103: Valado dos FradesMão-de-obra agrícola total,568
16B1012: Óbidos,Mão-de-obra agrícola total,16B1012: ÓbidosMão-de-obra agrícola total,2684
16B101201: A dos Negros,Mão-de-obra agrícola total,16B101201: A dos NegrosMão-de-obra agrícola total,530
16B101202: Amoreira,Mão-de-obra agrícola total,16B101202: AmoreiraMão-de-obra agrícola total,225
16B101208: Gaeiras,Mão-de-obra agrícola total,16B101208: GaeirasMão-de-obra agrícola total,117
16B101203: Olho Marinho,Mão-de-obra agrícola total,16B101203: Olho MarinhoMão-de-obra agrícola total,426
"16B101210: Santa Maria, São Pedro e Sobral da Lagoa",Mão-de-obra agrícola total,"16B101210: Santa Maria, São Pedro e Sobral da LagoaMão-de-obra agrícola total",1067
16B101209: Usseira,Mão-de-obra agrícola total,16B101209: UsseiraMão-de-obra agrícola total,- -
16B101207: Vau,Mão-de-obra agrícola total,16B101207: VauMão-de-obra agrícola total,319
16B1014: Peniche,Mão-de-obra agrícola total,16B1014: PenicheMão-de-obra agrícola total,2145
16B101402: Atouguia da Baleia,Mão-de-obra agrícola total,16B101402: Atouguia da BaleiaMão-de-obra agrícola total,1481
16B101406: Ferrel,Mão-de-obra agrícola total,16B101406: FerrelMão-de-obra agrícola total,485
16B101407: Peniche,Mão-de-obra agrícola total,16B101407: PenicheMão-de-obra agrícola total,11
16B101405: Serra d'El-Rei,Mão-de-obra agrícola total,16B101405: Serra d'El-ReiMão-de-obra agrícola total,167
16B1112: Sobral de Monte Agraço,Mão-de-obra agrícola total,16B1112: Sobral de Monte AgraçoMão-de-obra agrícola total,1534
16B111201: Santo Quintino,Mão-de-obra agrícola total,16B111201: Santo QuintinoMão-de-obra agrícola total,639
16B111202: Sapataria,Mão-de-obra agrícola total,16B111202: SapatariaMão-de-obra agrícola total,612
16B111203: Sobral de Monte Agraço,Mão-de-obra agrícola total,16B111203: Sobral de Monte AgraçoMão-de-obra agrícola total,283
16B1113: Torres Vedras,Mão-de-obra agrícola total,16B1113: Torres VedrasMão-de-obra agrícola total,9137
16B111306: Freiria,Mão-de-obra agrícola total,16B111306: FreiriaMão-de-obra agrícola total,468
16B111310: Ponte do Rol,Mão-de-obra agrícola total,16B111310: Ponte do RolMão-de-obra agrícola total,240
16B111311: Ramalhal,Mão-de-obra agrícola total,16B111311: RamalhalMão-de-obra agrícola total,303
16B111314: São Pedro da Cadeira,Mão-de-obra agrícola total,16B111314: São Pedro da CadeiraMão-de-obra agrícola total,779
16B111316: Silveira,Mão-de-obra agrícola total,16B111316: SilveiraMão-de-obra agrícola total,717
16B111317: Turcifal,Mão-de-obra agrícola total,16B111317: TurcifalMão-de-obra agrícola total,773
16B111321: União das freguesias de A dos Cunhados e Maceira,Mão-de-obra agrícola total,16B111321: União das freguesias de A dos Cunhados e MaceiraMão-de-obra agrícola total,1118
16B111322: União das freguesias de Campelos e Outeiro da Cabeça,Mão-de-obra agrícola total,16B111322: União das freguesias de Campelos e Outeiro da CabeçaMão-de-obra agrícola total,606
16B111323: União das freguesias de Carvoeira e Carmões,Mão-de-obra agrícola total,16B111323: União das freguesias de Carvoeira e CarmõesMão-de-obra agrícola total,550
16B111324: União das freguesias de Dois Portos e Runa,Mão-de-obra agrícola total,16B111324: União das freguesias de Dois Portos e RunaMão-de-obra agrícola total,762
16B111325: União das freguesias de Maxial e Monte Redondo,Mão-de-obra agrícola total,16B111325: União das freguesias de Maxial e Monte RedondoMão-de-obra agrícola total,874
"16B111326: União das freguesias de Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",Mão-de-obra agrícola total,"16B111326: União das freguesias de Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e MatacãesMão-de-obra agrícola total",1078
16B111318: Ventosa,Mão-de-obra agrícola total,16B111318: VentosaMão-de-obra agrícola total,869
16D: Região de Aveiro,Mão-de-obra agrícola total,16D: Região de AveiroMão-de-obra agrícola total,36293
16D0101: Águeda,Mão-de-obra agrícola total,16D0101: ÁguedaMão-de-obra agrícola total,4702
16D010103: Aguada de Cima,Mão-de-obra agrícola total,16D010103: Aguada de CimaMão-de-obra agrícola total,457
16D010109: Fermentelos,Mão-de-obra agrícola total,16D010109: FermentelosMão-de-obra agrícola total,464
16D010112: Macinhata do Vouga,Mão-de-obra agrícola total,16D010112: Macinhata do VougaMão-de-obra agrícola total,320
16D010121: União das freguesias de Águeda e Borralha,Mão-de-obra agrícola total,16D010121: União das freguesias de Águeda e BorralhaMão-de-obra agrícola total,361
16D010122: União das freguesias de Barrô e Aguada de Baixo,Mão-de-obra agrícola total,16D010122: União das freguesias de Barrô e Aguada de BaixoMão-de-obra agrícola total,416
"16D010123: União das freguesias de Belazaima do Chão, Castanheira do Vouga e Agadão",Mão-de-obra agrícola total,"16D010123: União das freguesias de Belazaima do Chão, Castanheira do Vouga e AgadãoMão-de-obra agrícola total",527
16D010124: União das freguesias de Recardães e Espinhel,Mão-de-obra agrícola total,16D010124: União das freguesias de Recardães e EspinhelMão-de-obra agrícola total,511
16D010125: União das freguesias de Travassô e Óis da Ribeira,Mão-de-obra agrícola total,16D010125: União das freguesias de Travassô e Óis da RibeiraMão-de-obra agrícola total,418
"16D010126: União das freguesias de Trofa, Segadães e Lamas do Vouga",Mão-de-obra agrícola total,"16D010126: União das freguesias de Trofa, Segadães e Lamas do VougaMão-de-obra agrícola total",353
16D010127: União das freguesias do Préstimo e Macieira de Alcoba,Mão-de-obra agrícola total,16D010127: União das freguesias do Préstimo e Macieira de AlcobaMão-de-obra agrícola total,292
16D010119: Valongo do Vouga,Mão-de-obra agrícola total,16D010119: Valongo do VougaMão-de-obra agrícola total,582
16D0102: Albergaria-a-Velha,Mão-de-obra agrícola total,16D0102: Albergaria-a-VelhaMão-de-obra agrícola total,2904
16D010209: Albergaria-a-Velha e Valmaior,Mão-de-obra agrícola total,16D010209: Albergaria-a-Velha e ValmaiorMão-de-obra agrícola total,451
16D010202: Alquerubim,Mão-de-obra agrícola total,16D010202: AlquerubimMão-de-obra agrícola total,458
16D010203: Angeja,Mão-de-obra agrícola total,16D010203: AngejaMão-de-obra agrícola total,437
16D010204: Branca,Mão-de-obra agrícola total,16D010204: BrancaMão-de-obra agrícola total,507
16D010206: Ribeira de Fráguas,Mão-de-obra agrícola total,16D010206: Ribeira de FráguasMão-de-obra agrícola total,276
16D010210: São João de Loure e Frossos,Mão-de-obra agrícola total,16D010210: São João de Loure e FrossosMão-de-obra agrícola total,776
