
Quadro extraído em 11 de Outubro de 2022 (08:45:16)
http://www.ine.pt



Período de referência dos dados;Localização geográfica (NUTS - 2013);Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal (1) ;
;181021111: Vila Nova de Milfontes;1481;
;1811509: Santiago do Cacém;18086;
;181150901: Abela;916;
;181150902: Alvalade;5650;
;181150903: Cercal;4400;
;181150904: Ermidas-Sado;1427;
;181150907: Santo André;624;
;181150910: São Francisco da Serra;40;
;181150912: União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;1441;
;181150913: União das freguesias de São Domingos e Vale de Água;3588;
;1811513: Sines;2247;
;181151302: Porto Covo;1330;
;181151301: Sines;917;
;184: Baixo Alentejo;150201;
;1840201: Aljustrel;16867;
;184020102: Ervidel;1345;
;184020103: Messejana;4405;
;184020104: São João de Negrilhos;1807;
;184020106: União das freguesias de Aljustrel e Rio de Moinhos;9309;
;1840202: Almodôvar;7979;
;184020208: Aldeia dos Fernandes;172;
;184020203: Rosário;837;
;184020205: Santa Cruz;890;
;184020206: São Barnabé;115;
;184020209: União das freguesias de Almodôvar e Graça dos Padrões;3788;
;184020210: União das freguesias de Santa Clara-a-Nova e Gomes Aires;2177;
;1840203: Alvito;3347;
;184020301: Alvito;1806;
;184020302: Vila Nova da Baronia;1542;
;1840204: Barrancos;121;
;184020401: Barrancos;121;
;1840205: Beja;29288;
;184020502: Baleizão;1984;
;184020503: Beringel;559;
;184020504: Cabeça Gorda;2235;
;184020506: Nossa Senhora das Neves;1185;
;184020510: Santa Clara de Louredo;1170;
;184020516: São Matias;2168;
;184020519: União das freguesias de Albernoa e Trindade;6404;
;184020520: União das freguesias de Beja (Salvador e Santa Maria da Feira);987;
;184020521: União das freguesias de Beja (Santiago Maior e São João Baptista);1837;
;184020522: União das freguesias de Salvada e Quintos;3441;
;184020523: União das freguesias de Santa Vitória e Mombeja;5477;
;184020524: União das freguesias de Trigaches e São Brissos;1842;
;1840206: Castro Verde;17733;
;184020603: Entradas;2705;
;184020604: Santa Bárbara de Padrões;899;
;184020605: São Marcos da Ataboeira;2699;
;184020606: União das freguesias de Castro Verde e Casével;11430;
;1840207: Cuba;2884;
;184020701: Cuba;2367;
;184020702: Faro do Alentejo;222;
;184020703: Vila Alva;257;
;184020704: Vila Ruiva;39;
;1840208: Ferreira do Alentejo;16125;
;184020803: Figueira dos Cavaleiros;2641;
;184020804: Odivelas;1591;
;184020807: União das freguesias de Alfundão e Peroguarda;1566;
;184020808: União das freguesias de Ferreira do Alentejo e Canhestros;10326;
;1840209: Mértola;16123;
;184020901: Alcaria Ruiva;5085;
;184020902: Corte do Pinto;972;
;184020903: Espírito Santo;932;
;184020904: Mértola;2736;
;184020905: Santana de Cambas;2073;
;184020906: São João dos Caldeireiros;1336;
;184020910: União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;2989;
;1840210: Moura;11173;
;184021001: Amareleja;662;
;184021002: Póvoa de São Miguel;2197;
;184021008: Sobral da Adiça;1783;
;184021009: União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;4274;
;184021010: União das freguesias de Safara e Santo Aleixo da Restauração;2256;
;1840212: Ourique;9887;
;184021203: Ourique;5476;
;184021206: Santana da Serra;384;
;184021207: União das freguesias de Garvão e Santa Luzia;1296;
;184021208: União das freguesias de Panoias e Conceição;2731;
;1840213: Serpa;15346;
;184021302: Brinches;818;
;184021303: Pias;1757;
;184021308: União das freguesias de Serpa (Salvador e Santa Maria);6864;
;184021309: União das freguesias de Vila Nova de São Bento e Vale de Vargo;4942;
;184021307: Vila Verde de Ficalho;965;
;1840214: Vidigueira;3328;
;184021401: Pedrógão;1753;
;184021402: Selmes;1391;
;184021403: Vidigueira;131;
;184021404: Vila de Frades;52;
;185: Lezíria do Tejo;77228;
;1851403: Almeirim;5786;
;185140301: Almeirim;2847;
;185140302: Benfica do Ribatejo;1916;
;185140303: Fazendas de Almeirim;633;
;185140304: Raposa;390;
;1851404: Alpiarça;3129;
;185140401: Alpiarça;3129;
;1851103: Azambuja;6284;
;185110301: Alcoentre;257;
;185110302: Aveiras de Baixo;225;
;185110303: Aveiras de Cima;710;
;185110304: Azambuja;3823;
;185110310: União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;236;
;185110306: Vale do Paraíso;33;
;185110307: Vila Nova da Rainha;1001;
;1851405: Benavente;10687;
;185140504: Barrosa;135;
;185140501: Benavente;5340;
;185140502: Samora Correia;4793;
;185140503: Santo Estêvão;419;
;1851406: Cartaxo;5614;
;185140604: Pontével;289;
;185140610: União das freguesias de Ereira e Lapa;66;
;185140609: União das freguesias do Cartaxo e Vale da Pinta;384;
;185140605: Valada;3168;
;185140608: Vale da Pedra;184;
;185140607: Vila Chã de Ourique;1522;
;1851407: Chamusca;7771;
;185140707: Carregueira;1022;
;185140704: Ulme;920;
;185140708: União das freguesias da Chamusca e Pinheiro Grande;2000;
;185140709: União das freguesias de Parreira e Chouto;1748;
;185140705: Vale de Cavalos;2083;
;1851409: Coruche;11536;
;185140907: Biscainho;1198;
;185140905: Branca;413;
;185140902: Couço;2967;
;185140908: Santana do Mato;344;
;185140903: São José da Lamarosa;577;
;185140909: União das freguesias de Coruche, Fajarda e Erra;6037;
;1851412: Golegã;6351;
;185141201: Azinhaga;2997;
;185141202: Golegã;3093;
;185141203: Pombalinho;262;
;1851414: Rio Maior;1918;
;185141401: Alcobertas;91;
;185141402: Arrouquelas;85;
;185141410: Asseiceira;26;
;185141405: Fráguas;146;
;185141408: Rio Maior;291;
;185141411: São Sebastião;61;
;185141415: União das freguesias de Azambujeira e Malaqueijo;335;
;185141416: União das freguesias de Marmeleira e Assentiz;256;
;185141417: União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;272;
;185141418: União das freguesias de São João da Ribeira e Ribeira de São João;355;
;1851415: Salvaterra de Magos;5889;
;185141502: Marinhais;623;
;185141503: Muge;1015;
;185141507: União das freguesias de Glória do Ribatejo e Granho;94;
;185141508: União das freguesias de Salvaterra de Magos e Foros de Salvaterra;4156;
;1851416: Santarém;12264;
;185141601: Abitureiras;707;
;185141602: Abrã;32;
;185141604: Alcanede;689;
;185141605: Alcanhões;510;
;185141606: Almoster;430;
;185141607: Amiais de Baixo;1;
;185141608: Arneiro das Milhariças;101;
;185141628: Gançaria;16;
;185141613: Moçarria;279;
;185141614: Pernes;114;
;185141616: Póvoa da Isenta;206;
;185141629: União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;2934;
;185141630: União das freguesias de Azoia de Cima e Tremês;429;
;185141631: União das freguesias de Casével e Vaqueiros;1037;
;185141632: União das freguesias de Romeira e Várzea;953;
;185141633: União de freguesias da cidade de Santarém;941;
;185141634: União das freguesias de São Vicente do Paul e Vale de Figueira;2585;
;185141625: Vale de Santarém;301;
;186: Alto Alentejo;68334;
;1861201: Alter do Chão;4426;
;186120101: Alter do Chão;2358;
;186120102: Chancelaria;354;
;186120104: Cunheira;129;
;186120103: Seda;1585;
;1861202: Arronches;5500;
;186120201: Assunção;4759;
;186120202: Esperança;472;
;186120203: Mosteiros;269;
;1861203: Avis;7073;
;186120302: Aldeia Velha;997;
;186120303: Avis;921;
;186120305: Ervedal;774;
;186120306: Figueira e Barros;1147;
;186120309: União das freguesias de Alcórrego e Maranhão;2078;
;186120310: União das freguesias de Benavila e Valongo;1156;
;1861204: Campo Maior;6642;
;186120401: Nossa Senhora da Expectação;3696;
;186120402: Nossa Senhora da Graça dos Degolados;822;
;186120403: São João Baptista;2124;
;1861205: Castelo de Vide;1608;
;186120501: Nossa Senhora da Graça de Póvoa e Meadas;181;
;186120502: Santa Maria da Devesa;276;
;186120503: Santiago Maior;715;
;186120504: São João Baptista;436;
;1861206: Crato;1868;
;186120601: Aldeia da Mata;30;
;186120604: Gáfete;102;
;186120605: Monte da Pedra;383;
;186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;1353;
;1861207: Elvas;8582;
;186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;2127;
;186120713: Caia, São Pedro e Alcáçova;2444;
;186120706: Santa Eulália;381;
;186120707: São Brás e São Lourenço;584;
;186120708: São Vicente e Ventosa;715;
;186120714: União das freguesias de Barbacena e Vila Fernando;719;
;186120715: União das freguesias de Terrugem e Vila Boim;1612;
;1861208: Fronteira;4656;
;186120801: Cabeço de Vide;1213;
;186120802: Fronteira;2704;
;186120803: São Saturnino;740;
;1861209: Gavião;1050;
;186120902: Belver;- -;
;186120903: Comenda;521;
;186120905: Margem;370;
;186120906: União das freguesias de Gavião e Atalaia;160;
;1861210: Marvão;776;
;186121001: Beirã;248;
;186121002: Santa Maria de Marvão;62;
;186121003: Santo António das Areias;107;
;186121004: São Salvador da Aramenha;360;
;1861211: Monforte;8520;
;186121101: Assumar;702;
;186121102: Monforte;4671;
;186121103: Santo Aleixo;1184;
;186121104: Vaiamonte;1963;
;1861212: Nisa;2736;
;186121201: Alpalhão;103;
;186121205: Montalvão;673;
;186121207: Santana;27;
;186121208: São Matias;265;
;186121210: Tolosa;298;
;186121211: União das freguesias de Arez e Amieira do Tejo;688;
;186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;683;
;1861213: Ponte de Sor;6433;
;186121304: Foros de Arrão;702;
;186121301: Galveias;1728;
;186121305: Longomel;218;
;186121302: Montargil;1526;
;186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;2259;
;1861214: Portalegre;4030;
;186121401: Alagoa;151;
;186121402: Alegrete;532;
;186121404: Fortios;406;
;186121411: União das freguesias da Sé e São Lourenço;155;
;186121412: União das freguesias de Reguengo e São Julião;198;
;186121413: União das freguesias de Ribeira de Nisa e Carreiras;290;
;186121410: Urra;2297;
;1861215: Sousel;4433;
;186121501: Cano;1121;
;186121502: Casa Branca;970;
;186121503: Santo Amaro;1277;
;186121504: Sousel;1064;
;187: Alentejo Central;109541;
;1870701: Alandroal;6786;
;187070104: Capelins (Santo António);674;
;187070103: Santiago Maior;2428;
;187070105: Terena (São Pedro);579;
;187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);3106;
;1870702: Arraiolos;10277;
;187070201: Arraiolos;3027;
;187070202: Igrejinha;1276;
;187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;703;
;187070209: União das freguesias de São Gregório e Santa Justa;1858;
;187070206: Vimieiro;3413;
;1870703: Borba;1465;
;187070301: Borba (Matriz);302;
;187070304: Borba (São Bartolomeu);- -;
;187070302: Orada;852;
;187070303: Rio de Moinhos;310;
;1870704: Estremoz;7871;
;187070401: Arcos;117;
;187070404: Évora Monte (Santa Maria);336;
;187070402: Glória;384;
;187070411: São Domingos de Ana Loura;377;
;187070414: União das freguesias de Estremoz (Santa Maria e Santo André);760;
;187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;1073;
;187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;1309;
;187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);2143;
;187070413: Veiros;1373;
;1870705: Évora;18219;
;187070515: Canaviais;242;
;187070502: Nossa Senhora da Graça do Divor;1786;
;187070503: Nossa Senhora de Machede;3290;
;187070506: São Bento do Mato;582;
;187070509: São Miguel de Machede;1266;
;187070513: Torre de Coelheiros;2290;
;187070522: União das freguesias de Bacelo e Senhora da Saúde;426;
;187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);7;
;187070524: União das freguesias de Malagueira e Horta das Figueiras;2308;
;187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;3068;
;187070526: União das freguesias de São Manços e São Vicente do Pigeiro;2067;
;187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;889;
;1870706: Montemor-o-Novo;17594;
;187070601: Cabrela;1466;
;187070607: Ciborro;417;
;187070610: Foros de Vale de Figueira;1734;
;187070605: Santiago do Escoural;1639;
;187070606: São Cristóvão;1660;
;187070611: União das freguesias de Cortiçadas de Lavre e Lavre;2771;
;187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;7908;
;1870707: Mora;12672;
;187070701: Brotas;1645;
;187070702: Cabeção;778;
;187070703: Mora;1274;
;187070704: Pavia;8975;
;1870708: Mourão;6453;
;187070801: Granja;853;
;187070802: Luz;1294;
;187070803: Mourão;4307;
;1870709: Portel;7232;
;187070903: Monte do Trigo;2591;
;187070905: Portel;1577;
;187070906: Santana;564;
;187070909: União das freguesias de Amieira e Alqueva;908;
;187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;1502;
;187070908: Vera Cruz;91;
;1870710: Redondo;5389;
;187071001: Montoito;1441;
;187071002: Redondo;3949;
;1870711: Reguengos de Monsaraz;7489;
;187071102: Corval;1296;
;187071103: Monsaraz;969;
;187071104: Reguengos de Monsaraz;1361;
;187071106: União das freguesias de Campo e Campinho;3863;
;1870712: Vendas Novas;1458;
;187071202: Landeira;354;
;187071201: Vendas Novas;1104;
;1870713: Viana do Alentejo;4777;
;187071303: Aguiar;666;
;187071301: Alcáçovas;3293;
;187071302: Viana do Alentejo;818;
;1870714: Vila Viçosa;1857;
;187071401: Bencatel;384;
;187071402: Ciladas;1218;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;181;
;187071404: Pardais;73;
;15: Algarve;12120;
;150: Algarve;12120;
;1500801: Albufeira;328;
;150080106: Albufeira e Olhos de Água;11;
;150080104: Ferreiras;10;
;150080102: Guia;181;
;150080103: Paderne;126;
;1500802: Alcoutim;914;
;150080202: Giões;224;
;150080203: Martim Longo;44;
;150080206: União das freguesias de Alcoutim e Pereiro;580;
;150080205: Vaqueiros;66;
;1500803: Aljezur;1721;
;150080301: Aljezur;593;
;150080302: Bordeira;215;
;150080303: Odeceixe;433;
;150080304: Rogil;480;
;1500804: Castro Marim;350;
;150080404: Altura;19;
;150080401: Azinhal;14;
;150080402: Castro Marim;164;
;150080403: Odeleite;152;
;1500805: Faro;267;
;150080506: Montenegro;20;
;150080503: Santa Bárbara de Nexe;22;
;150080507: União das freguesias de Conceição e Estoi;153;
;150080508: União das freguesias de Faro (Sé e São Pedro);73;
;1500806: Lagoa;236;
;150080602: Ferragudo;1;
;150080604: Porches;6;
;150080607: União das freguesias de Estômbar e Parchal;96;
;150080608: União das freguesias de Lagoa e Carvoeiro;133;
;1500807: Lagos;2406;
;150080703: Luz;96;
;150080704: Odiáxere;322;
;150080707: União das freguesias de Bensafrim e Barão de São João;1749;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);240;
;1500808: Loulé;630;
;150080801: Almancil;34;
;150080802: Alte;29;
;150080803: Ameixial;114;
;150080804: Boliqueime;55;
;150080808: Loulé (São Clemente);2;
;150080809: Loulé (São Sebastião);42;
;150080805: Quarteira;10;
;150080807: Salir;130;
;150080812: União de freguesias de Querença, Tôr e Benafim;213;
;1500809: Monchique;192;
;150080901: Alferce;54;
;150080902: Marmelete;9;
;150080903: Monchique;129;
;1500810: Olhão;156;
;150081003: Olhão;6;
;150081004: Pechão;39;
;150081005: Quelfes;55;
;150081006: União das freguesias de Moncarapacho e Fuseta;57;
;1500811: Portimão;483;
;150081101: Alvor;34;
;150081102: Mexilhoeira Grande;207;
;150081103: Portimão;242;
;1500812: São Brás de Alportel;112;
;150081201: São Brás de Alportel;112;
;1500813: Silves;989;
;150081303: Armação de Pêra;2;
;150081305: São Bartolomeu de Messines;223;
;150081306: São Marcos da Serra;437;
;150081307: Silves;290;
;150081309: União das freguesias de Alcantarilha e Pêra;18;
;150081310: União das freguesias de Algoz e Tunes;19;
;1500814: Tavira;204;
;150081401: Cachopo;14;
;150081404: Santa Catarina da Fonte do Bispo;1;
;150081408: Santa Luzia;15;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;25;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;59;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);90;
;1500815: Vila do Bispo;3061;
;150081501: Barão de São Miguel;2;
;150081502: Budens;200;
;150081504: Sagres;296;
;150081506: Vila do Bispo e Raposeira;2563;
;1500816: Vila Real de Santo António;69;
;150081603: Monte Gordo;- -;
;150081601: Vila Nova de Cacela;60;
;150081602: Vila Real de Santo António;10;
;2: Região Autónoma dos Açores;42822;
;20: Região Autónoma dos Açores;42822;
;200: Região Autónoma dos Açores;42822;
;2004301: Angra do Heroísmo;9940;
;200430101: Altares;687;
;200430102: Angra (Nossa Senhora da Conceição);107;
;200430103: Angra (Santa Luzia);22;
;200430104: Angra (São Pedro);73;
;200430105: Angra (Sé);8;
;200430106: Cinco Ribeiras;473;
;200430107: Doze Ribeiras;438;
;200430108: Feteira;325;
;200430109: Porto Judeu;1232;
;200430110: Posto Santo;263;
;200430111: Raminho;587;
;200430112: Ribeirinha;611;
;200430113: Santa Bárbara;1204;
;200430114: São Bartolomeu de Regatos;631;
;200430115: São Bento;568;
;200430116: São Mateus da Calheta;306;
;200430117: Serreta;294;
;200430118: Terra Chã;178;
;200430119: Vila de São Sebastião;1932;
;2004501: Calheta;568;
;200450101: Calheta;104;
;200450102: Norte Pequeno;3;
;200450103: Ribeira Seca;151;
;200450104: Santo Antão;233;
;200450105: Topo (Nossa Senhora do Rosário);77;
;2004901: Corvo;31;
;200490101: Corvo;31;
;2004701: Horta;662;
;200470101: Capelo;2;
;200470102: Castelo Branco;121;
;200470103: Cedros;84;
;200470104: Feteira;70;
;200470105: Flamengos;55;
;200470106: Horta (Angústias);2;
;200470107: Horta (Conceição);15;
;200470108: Horta (Matriz);4;
;200470109: Pedro Miguel;79;
;200470110: Praia do Almoxarife;26;
;200470111: Praia do Norte;5;
;200470112: Ribeirinha;48;
;200470113: Salão;151;
;2004201: Lagoa;1820;
;200420101: Água de Pau;582;
;200420102: Cabouco;314;
;200420103: Lagoa (Nossa Senhora do Rosário);100;
;200420104: Lagoa (Santa Cruz);817;
;200420105: Ribeira Chã;6;
;2004801: Lajes das Flores;275;
;200480101: Fajã Grande;16;
;200480102: Fajãzinha;3;
;200480103: Fazenda;66;
;200480104: Lajedo;71;
;200480105: Lajes das Flores;71;
;200480106: Lomba;41;
;200480107: Mosteiro;8;
;2004601: Lajes do Pico;755;
;200460101: Calheta de Nesquim;55;
;200460102: Lajes do Pico;292;
;200460103: Piedade;145;
;200460104: Ribeiras;91;
;200460105: Ribeirinha;33;
;200460106: São João;138;
;2004602: Madalena;494;
;200460201: Bandeiras;41;
;200460202: Candelária;92;
;200460203: Criação Velha;123;
;200460204: Madalena;95;
;200460205: São Caetano;44;
;200460206: São Mateus;99;
;2004202: Nordeste;2077;
;200420201: Achada;336;
;200420202: Achadinha;607;
;200420208: Algarvia;103;
;200420203: Lomba da Fazenda;115;
;200420204: Nordeste;100;
;200420206: Salga;202;
;200420207: Santana;196;
;200420209: Santo António de Nordestinho;169;
;200420210: São Pedro de Nordestinho;247;
;2004203: Ponta Delgada;8930;
;200420323: Ajuda da Bretanha;293;
;200420301: Arrifes;2017;
;200420303: Candelária;266;
;200420304: Capelas;802;
;200420305: Covoada;372;
;200420306: Fajã de Baixo;32;
;200420307: Fajã de Cima;508;
;200420308: Fenais da Luz;261;
;200420309: Feteiras;1020;
;200420310: Ginetes;395;
;200420311: Mosteiros;351;
;200420324: Pilar da Bretanha;289;
;200420313: Ponta Delgada (São José);6;
;200420314: Ponta Delgada (São Pedro);1;
;200420312: Ponta Delgada (São Sebastião);8;
;200420315: Relva;627;
;200420316: Remédios;108;
;200420317: Rosto do Cão (Livramento);167;
;200420318: Rosto do Cão (São Roque);109;
;200420319: Santa Bárbara;309;
;200420325: Santa Clara;9;
;200420320: Santo António;288;
;200420321: São Vicente Ferreira;575;
;200420322: Sete Cidades;115;
;2004204: Povoação;1165;
;200420401: Água Retorta;149;
;200420402: Faial da Terra;274;
;200420403: Furnas;486;
;200420404: Nossa Senhora dos Remédios;115;
;200420405: Povoação;140;
;200420406: Ribeira Quente;1;
;2004205: Ribeira Grande;6987;
;200420501: Calhetas;217;
;200420502: Fenais da Ajuda;687;
;200420503: Lomba da Maia;1274;
;200420504: Lomba de São Pedro;177;
;200420505: Maia;1158;
;200420506: Pico da Pedra;271;
;200420507: Porto Formoso;83;
;200420508: Rabo de Peixe;693;
;200420509: Ribeira Grande (Conceição);458;
;200420510: Ribeira Grande (Matriz);275;
;200420511: Ribeira Seca;255;
;200420512: Ribeirinha;520;
;200420513: Santa Bárbara;526;
;200420514: São Brás;394;
;2004401: Santa Cruz da Graciosa;1024;
;200440101: Guadalupe;363;
;200440102: Luz;104;
;200440104: Santa Cruz da Graciosa;333;
;200440103: São Mateus;224;
;2004802: Santa Cruz das Flores;215;
;200480201: Caveira;14;
;200480202: Cedros;28;
;200480203: Ponta Delgada;75;
;200480204: Santa Cruz das Flores;99;
;2004603: São Roque do Pico;422;
;200460301: Prainha;168;
;200460302: Santa Luzia;29;
;200460303: Santo Amaro;36;
;200460304: Santo António;74;
;200460305: São Roque do Pico;114;
;2004502: Velas;343;
;200450201: Manadas (Santa Bárbara);20;
;200450202: Norte Grande (Neves);26;
;200450203: Rosais;93;
;200450204: Santo Amaro;103;
;200450205: Urzelina (São Mateus);39;
;200450206: Velas (São Jorge);62;
;2004302: Vila da Praia da Vitória;5498;
;200430201: Agualva;569;
;200430202: Biscoitos;157;
;200430203: Cabo da Praia;240;
;200430204: Fonte do Bastardo;302;
;200430205: Fontinhas;899;
;200430206: Lajes;440;
;200430211: Porto Martins;141;
;200430207: Praia da Vitória (Santa Cruz);1166;
;200430208: Quatro Ribeiras;542;
;200430209: São Brás;354;
;200430210: Vila Nova;687;
;2004101: Vila do Porto;406;
;200410101: Almagreira;31;
;200410102: Santa Bárbara;46;
;200410103: Santo Espírito;97;
;200410104: São Pedro;59;
;200410105: Vila do Porto;172;
;2004206: Vila Franca do Campo;1209;
;200420601: Água de Alto;111;
;200420602: Ponta Garça;609;
;200420603: Ribeira das Tainhas;220;
;200420606: Ribeira Seca;175;
;200420604: Vila Franca do Campo (São Miguel);85;
;200420605: Vila Franca do Campo (São Pedro);9;
;3: Região Autónoma da Madeira;2085;
;30: Região Autónoma da Madeira;2085;
;300: Região Autónoma da Madeira;2085;
;3003101: Calheta;213;
;300310101: Arco da Calheta;32;
;300310102: Calheta;35;
;300310103: Estreito da Calheta;25;
;300310104: Fajã da Ovelha;48;
;300310105: Jardim do Mar;0;
;300310106: Paul do Mar;0;
;300310107: Ponta do Pargo;56;
;300310108: Prazeres;17;
;3003102: Câmara de Lobos;170;
;300310201: Câmara de Lobos;63;
;300310202: Curral das Freiras;20;
;300310203: Estreito de Câmara de Lobos;37;
;300310205: Jardim da Serra;21;
;300310204: Quinta Grande;29;
;3003103: Funchal;78;
;300310303: Funchal (Santa Luzia);1;
;300310304: Funchal (Santa Maria Maior);5;
;300310308: Funchal (São Pedro);0;
;300310310: Funchal (Sé);0;
;300310301: Imaculado Coração de Maria;2;
;300310302: Monte;8;
;300310305: Santo António;20;
;300310306: São Gonçalo;21;
;300310307: São Martinho;10;
;300310309: São Roque;11;
;3003104: Machico;222;
;300310401: Água de Pena;6;
;300310402: Caniçal;10;
;300310403: Machico;46;
;300310404: Porto da Cruz;118;
;300310405: Santo António da Serra;42;
;3003105: Ponta do Sol;204;
;300310501: Canhas;134;
;300310502: Madalena do Mar;1;
;300310503: Ponta do Sol;69;
;3003106: Porto Moniz;101;
;300310601: Achadas da Cruz;5;
;300310602: Porto Moniz;75;
;300310603: Ribeira da Janela;6;
;300310604: Seixal;15;
;3003201: Porto Santo;38;
;300320101: Porto Santo;38;
;3003107: Ribeira Brava;167;
;300310701: Campanário;58;
;300310702: Ribeira Brava;63;
;300310703: Serra de Água;28;
;300310704: Tabua;18;
;3003108: Santa Cruz;248;
;300310802: Camacha;51;
;300310803: Caniço;75;
;300310804: Gaula;23;
;300310805: Santa Cruz;57;
;300310806: Santo António da Serra;42;
;3003109: Santana;448;
;300310901: Arco de São Jorge;16;
;300310902: Faial;55;
;300310906: Ilha;22;
;300310903: Santana;203;
;300310904: São Jorge;131;
;300310905: São Roque do Faial;21;
;3003110: São Vicente;194;
;300311001: Boa Ventura;55;
;300311002: Ponta Delgada;37;
;300311003: São Vicente;102;

Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal - INE, Recenseamento agrícola - séries históricas

Nota(s):
(1) Os registos  anteriores a 2019 foram recalculados segundo as sucessivas reorganizações administrativas do território até à versão atual.<br>Não foi possível realizar a conversão total das freguesias dos municípios de Odemira, Lisboa, Loures, Sintra, Amadora, Nordeste e Ponta Delgada.<br>Nestes municípios, os resultados para o nível geográfico da freguesia poderão estar subavaliados, não se refletindo este problema nos níveis geográficos superiores.



Última atualização destes dados: 31 de março de 2021


Metainformação associada ao quadro

Superfície das culturas temporárias (ha)
Designação;Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal
Periodicidade;Decenal
Fonte;INE, Recenseamento agrícola - séries históricas
Primeiro período disponível;1989
Último período disponível;2019
Dimensões
     Dimensão 1;Período de referência dos dados
     Dimensão 2;Localização geográfica (NUTS - 2013)
     Dimensão 3;Tipo (culturas temporárias)
     Dimensão 4;Importância
Conceitos
     EXPLORAÇÃO AGRÍCOLA;Unidade técnico-económica que utiliza fatores de produção comuns, tais como mão de obra, máquinas, instalações, terrenos, entre outros, e satisfaz obrigatoriamente as quatro condições seguintes: 1) produzir produtos agrícolas ou manter, em boas condições agrícolas e ambientais, as terras que já não são utilizadas para fins produtivos; 2) atingir ou ultrapassar uma certa dimensão (em área ou número de animais); 3) estar submetida a uma gestão única; 4) estar localizada numa área bem determinada e identificável.
     CULTURAS TEMPORÁRIAS;Culturas cujo ciclo vegetativo não excede um ano (as anuais) e também as que são ressemeadas com intervalos que não excedem cinco anos (morangos, espargos, prados temporários, etc.).
     PERÍODO DE REFERÊNCIA;Período de tempo a que a informação se refere e que pode ser um dia específico ou um intervalo de tempo (mês, ano fiscal, ano civil, entre outros).
Definição;
Fórmula;
Unidade de Medida (símbolo);Hectare (ha)
Potência de 10;0
Observações;A informação relativa a 1989, 1999, 2009, tem por base operações censitárias (Recenseamentos Agrícolas). Entre estes períodos, bienalmente nos anos ímpares e com excepção de 1991 e 2001, a informação tem por base inquéritos amostrais.
Data da última atualização;31-Mar-2021
