
Quadro extraído em 17 de Outubro de 2022 (00:03:55)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
;2009;;;;;;;;;
;Tipo de mão-de-obra;;;;;;;;;
;Mão-de-obra agrícola total;Mão-de-obra agrícola familiar;Produtor;Cônjuge;Outros membros da família;Mão-de-obra agrícola não familiar;Permanente;Eventual;Mão-de-obra não contratada pelo produtor;
;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;UTA ;
112031359: Aboim da Nóbrega e Gondomar;154;153;75;50;28;1;0;0;1;
112031304: Atiães;79;72;34;24;14;7;5;2;0;
112031308: Cabanelas;66;38;17;9;12;29;23;6;0;
112031309: Cervães;85;76;34;25;18;9;3;5;0;
112031311: Coucieiro;66;51;29;11;11;15;10;5;0;
112031313: Dossãos;56;54;27;15;12;2;0;1;0;
112031316: Freiriz;83;80;41;26;14;3;0;2;1;
112031317: Gême;28;25;12;9;4;3;0;2;0;
112031323: Lage;61;58;29;16;12;4;1;2;0;
112031324: Lanhas;28;22;12;6;5;6;2;3;0;
112031325: Loureira;30;29;14;9;5;2;0;1;0;
112031328: Moure;56;52;25;16;11;4;1;3;0;
112031330: Oleiros;48;39;20;11;8;9;2;7;0;
112031331: Parada de Gatim;65;63;30;22;11;3;0;2;0;
112031335: Pico;60;57;26;21;10;3;1;2;0;
112031337: Ponte;35;30;15;9;6;5;3;1;0;
112031350: Prado (São Miguel);70;68;35;23;10;2;0;2;0;
112031340: Sabariz;11;9;6;2;1;2;0;1;0;
112031352: Soutelo;76;54;26;15;13;22;16;5;1;
112031354: Turiz;32;30;16;9;6;3;0;3;0;
112031360: União das freguesias da Ribeira do Neiva;566;549;270;178;102;16;7;8;1;
112031361: União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);104;102;50;33;19;2;0;2;0;
112031362: União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);80;75;41;28;6;5;1;4;0;
112031363: União das freguesias de Esqueiros, Nevogilde e Travassós;92;84;41;25;17;9;3;5;0;
112031364: União das freguesias de Marrancos e Arcozelo;70;59;33;18;7;11;7;4;0;
112031365: União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel);62;60;26;20;14;2;0;2;0;
112031366: União das freguesias de Pico de Regalados, Gondiães e Mós;101;87;42;27;18;14;6;8;1;
112031367: União das freguesias de Sande, Vilarinho, Barros e Gomide;115;112;51;35;26;3;0;2;1;
112031368: União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);55;51;25;19;8;4;3;1;0;
112031369: União das freguesias do Vade;244;240;119;79;42;3;1;2;1;
112031355: Valdreu;125;122;61;41;20;2;1;1;0;
112031342: Vila de Prado;56;47;22;16;10;9;7;2;0;
112031370: Vila Verde e Barbudo;91;86;38;24;24;5;1;3;0;
119: Ave;11508;10094;4998;3032;2064;1414;949;415;50;
1190304: Cabeceiras de Basto;1744;1575;762;460;354;169;89;73;6;
119030401: Abadim;104;103;50;27;26;1;1;0;0;
119030404: Basto;57;52;23;19;10;5;3;2;0;
119030405: Bucos;105;103;45;31;28;2;1;1;0;
119030406: Cabeceiras de Basto;148;137;62;39;37;11;2;8;1;
119030407: Cavez;237;193;104;57;32;44;27;16;1;
119030408: Faia;87;64;31;20;13;22;18;4;0;
119030413: Pedraça;85;77;41;26;10;8;3;5;0;
119030415: Rio Douro;297;286;131;76;79;12;3;8;1;
119030418: União das freguesias de Alvite e Passos;120;102;56;32;15;17;10;6;1;
119030419: União das freguesias de Arco de Baúlhe e Vila Nune;135;111;61;26;24;23;8;15;1;
119030420: União das freguesias de Gondiães e Vilar de Cunhas;134;133;59;44;30;1;0;1;0;
119030421: União das freguesias de Refojos de Basto, Outeiro e Painzela;235;214;99;63;52;21;14;6;1;
1190307: Fafe;2018;1922;1012;606;304;96;35;51;11;
119030705: Armil;44;39;21;14;3;5;3;1;0;
119030726: Arões (Santa Cristina);39;38;20;13;5;1;0;1;0;
119030730: Arões (São Romão);50;41;20;12;10;9;7;2;0;
119030708: Estorãos;94;89;44;30;15;5;2;2;1;
119030709: Fafe;58;55;27;18;10;3;0;2;0;
119030712: Fornelos;44;44;20;15;10;0;0;0;0;
119030714: Golães;89;88;42;31;15;1;0;1;1;
119030716: Medelo;12;10;5;3;1;3;1;2;0;
119030719: Paços;77;75;34;28;13;2;1;0;0;
119030722: Quinchães;78;77;43;21;13;1;0;1;0;
119030723: Regadas;72;68;35;23;10;4;1;2;0;
119030724: Revelhe;73;70;35;24;11;3;2;1;0;
119030725: Ribeiros;35;33;19;10;4;2;1;1;1;
119030728: São Gens;138;132;83;46;3;6;0;6;1;
119030729: Silvares (São Martinho);39;36;16;10;11;3;0;3;0;
119030733: Travassós;94;91;46;28;17;3;0;3;0;
119030737: União de freguesias de Aboim, Felgueiras, Gontim e Pedraído;160;159;87;51;21;1;0;1;0;
119030738: União de freguesias de Agrela e Serafão;89;86;41;26;19;3;0;3;0;
119030739: União de freguesias de Antime e Silvares (São Clemente);43;38;21;12;5;5;2;2;0;
119030740: União de freguesias de Ardegão, Arnozela e Seidões;79;72;46;21;5;7;2;4;0;
119030741: União de freguesias de Cepães e Fareja;90;77;41;26;10;13;4;8;0;
119030742: União de freguesias de Freitas e Vila Cova;88;84;46;25;14;4;1;2;1;
119030743: União de freguesias de Monte e Queimadela;187;186;99;52;35;1;0;0;0;
119030744: União de freguesias de Moreira do Rei e Várzea Cova;201;190;103;54;33;11;7;2;1;
119030736: Vinhós;44;43;19;12;12;0;0;0;0;
1190308: Guimarães;2022;1602;805;489;308;420;308;102;10;
119030801: Aldão;19;15;7;5;3;4;2;1;0;
119030804: Azurém;14;12;6;2;4;3;2;1;0;
119030806: Barco;28;13;7;3;3;15;14;1;0;
119030807: Brito;40;31;17;6;8;9;9;0;0;
119030808: Caldelas;29;26;13;9;4;4;3;1;0;
119030857: Candoso (São Martinho);28;23;10;8;5;5;4;0;0;
119030812: Costa;18;16;8;5;4;2;1;1;0;
119030813: Creixomil;24;23;11;6;6;1;0;1;0;
119030815: Fermentões;53;40;22;13;5;13;9;3;0;
119030820: Gonça;33;27;14;7;6;6;5;1;0;
119030821: Gondar;18;18;8;5;5;0;0;0;0;
119030823: Guardizela;33;26;14;8;4;7;7;0;0;
119030824: Infantas;87;81;39;33;9;6;2;4;0;
119030827: Longos;54;50;24;20;6;4;1;2;0;
119030828: Lordelo;29;23;11;6;6;7;5;1;0;
119030830: Mesão Frio;23;20;14;5;2;3;1;1;0;
119030831: Moreira de Cónegos;8;7;3;3;1;1;1;0;0;
119030832: Nespereira;61;10;6;3;1;51;50;1;0;
119030835: Pencelo;22;18;9;4;4;5;2;3;0;
119030836: Pinheiro;28;22;9;6;7;6;5;1;0;
119030837: Polvoreira;27;22;11;8;3;6;3;3;0;
119030838: Ponte;93;51;28;17;6;42;38;4;0;
119030842: Prazins (Santa Eufémia);15;11;7;3;1;4;3;0;0;
119030840: Ronfe;37;25;16;5;5;12;10;1;0;
119030858: Sande (São Martinho);44;31;15;8;8;14;11;2;0;
119030865: São Torcato;121;95;44;29;22;26;16;10;1;
119030850: Selho (São Cristóvão);10;10;4;4;2;0;0;0;0;
119030854: Selho (São Jorge);35;31;17;10;4;5;3;2;0;
119030866: Serzedelo;52;46;21;15;10;6;5;1;0;
119030868: Silvares;33;30;17;9;4;3;0;3;0;
119030875: União das freguesias de Abação e Gémeos;48;46;18;13;15;2;2;0;0;
119030876: União das freguesias de Airão Santa Maria, Airão São João e Vermil;74;59;30;16;13;15;7;7;0;
119030877: União das freguesias de Arosa e Castelões;33;31;19;8;4;2;1;1;0;
119030878: União das freguesias de Atães e Rendufe;118;110;54;38;18;9;1;7;1;
119030879: União das freguesias de Briteiros Santo Estêvão e Donim;12;10;5;4;1;2;2;0;0;
119030880: União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;66;44;24;10;10;22;19;3;0;
119030881: União das freguesias de Candoso São Tiago e Mascotelos;44;43;21;14;8;1;0;1;0;
119030882: União das freguesias de Conde e Gandarela;29;25;13;10;3;4;2;2;0;
119030883: União das freguesias de Leitões, Oleiros e Figueiredo;82;64;32;22;11;18;15;3;0;
119030884: União das freguesias de Oliveira, São Paio e São Sebastião;4;1;0;0;1;2;2;0;0;
119030885: União das freguesias de Prazins Santo Tirso e Corvite;31;20;9;5;6;11;9;2;0;
119030886: União das freguesias de Sande São Lourenço e Balazar;52;34;19;12;3;18;12;6;0;
119030887: União das freguesias de Sande Vila Nova e Sande São Clemente;73;64;32;17;15;9;5;5;0;
119030888: União das freguesias de Selho São Lourenço e Gominhães;59;55;28;14;13;4;1;2;0;
119030889: União das freguesias de Serzedo e Calvos;38;31;15;10;6;7;5;2;0;
119030890: União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;75;57;30;12;16;18;11;6;0;
119030891: União das freguesias de Tabuadelo e São Faustino;37;34;15;14;6;3;2;0;0;
119030871: Urgezes;29;26;13;8;4;3;1;2;0;
1191705: Mondim de Basto;1043;961;468;294;198;82;43;35;4;
119170501: Atei;237;199;90;62;47;37;24;13;1;
119170502: Bilhó;189;181;92;48;41;8;5;2;1;
119170505: São Cristóvão de Mondim de Basto;155;134;72;38;24;21;6;14;1;
119170509: União das freguesias de Campanhó e Paradança;106;102;52;38;13;4;1;3;0;
119170510: União das freguesias de Ermelo e Pardelhas;169;166;79;55;33;2;1;1;0;
119170508: Vilar de Ferreiros;187;178;84;53;42;9;6;3;1;
1190309: Póvoa de Lanhoso;1118;1011;506;320;185;107;70;33;4;
119030906: Covelas;68;67;26;20;22;1;0;1;0;
119030908: Ferreiros;60;49;25;15;9;11;8;2;0;
119030912: Galegos;6;6;3;2;2;0;0;0;0;
119030913: Garfe;36;34;20;11;3;2;0;2;0;
119030914: Geraz do Minho;86;59;26;19;13;28;25;3;0;
119030915: Lanhoso;37;34;16;10;8;3;3;1;0;
119030917: Monsul;46;44;23;12;9;1;0;1;0;
119030919: Póvoa de Lanhoso (Nossa Senhora do Amparo);21;19;11;4;5;2;1;1;0;
119030921: Rendufinho;39;37;24;13;0;2;0;2;0;
119030922: Santo Emilião;23;14;7;3;4;8;8;0;0;
119030923: São João de Rei;46;40;21;15;4;6;4;2;0;
119030924: Serzedelo;87;86;42;28;17;1;0;1;0;
119030925: Sobradelo da Goma;81;81;40;30;11;1;0;0;0;
119030926: Taíde;21;20;11;6;2;2;0;1;0;
119030927: Travassos;36;30;17;10;3;7;6;1;0;
119030930: União das freguesias de Águas Santas e Moure;61;52;25;14;13;9;2;6;0;
119030931: União das freguesias de Calvos e Frades;67;64;29;23;13;3;2;0;0;
119030932: União das freguesias de Campos e Louredo;53;46;16;14;15;8;7;1;0;
119030933: União das freguesias de Esperança e Brunhais;36;34;20;10;4;2;0;2;0;
119030934: União das freguesias de Fonte Arcada e Oliveira;76;72;37;21;14;4;1;2;0;
119030935: União das freguesias de Verim, Friande e Ajude;88;83;44;29;11;5;3;2;0;
119030929: Vilela;41;40;24;12;4;1;0;1;0;
1190311: Vieira do Minho;1461;1414;629;393;392;47;22;22;3;
119031105: Cantelães;98;96;40;26;30;2;1;1;0;
119031107: Eira Vedra;85;82;31;19;32;3;0;3;0;
119031108: Guilhofrei;145;144;76;46;22;1;1;0;0;
119031109: Louredo;50;49;26;13;10;1;0;1;0;
119031110: Mosteiro;78;75;29;20;26;4;2;2;0;
119031111: Parada de Bouro;52;51;27;19;5;1;1;0;0;
119031112: Pinheiro;79;78;37;27;14;0;0;0;0;
119031113: Rossas;192;182;78;46;58;11;6;4;1;
119031115: Salamonde;58;56;27;15;14;2;1;1;0;
119031118: Tabuaças;92;90;35;24;32;2;1;1;0;
119031122: União das freguesias de Anissó e Soutelo;59;57;22;20;15;2;1;1;0;
119031123: União das freguesias de Anjos e Vilar do Chão;121;117;54;28;35;4;2;2;0;
119031124: União das freguesias de Caniçada e Soengas;56;55;24;17;15;1;0;1;0;
119031125: União das freguesias de Ruivães e Campos;163;155;70;40;45;9;4;4;0;
119031126: União das freguesias de Ventosa e Cova;53;51;18;14;19;2;0;2;0;
119031120: Vieira do Minho;80;79;36;21;21;2;1;0;0;
1190312: Vila Nova de Famalicão;1875;1408;717;393;298;467;370;87;11;
119031204: Bairro;35;15;10;3;3;20;14;6;0;
119031206: Brufe;25;21;13;5;3;4;3;0;0;
119031210: Castelões;28;24;13;9;1;5;4;0;0;
119031212: Cruz;43;32;17;8;7;12;10;1;0;
119031213: Delães;22;9;5;3;2;13;9;4;0;
119031215: Fradelos;181;139;60;44;35;42;37;4;1;
119031216: Gavião;39;33;19;10;4;6;4;2;0;
119031219: Joane;38;34;20;7;7;4;3;1;0;
119031221: Landim;50;30;16;6;7;21;18;2;0;
119031223: Louro;66;54;27;16;11;12;10;1;0;
119031224: Lousado;18;18;9;5;4;0;0;0;0;
119031225: Mogege;10;9;5;3;2;1;1;0;0;
119031227: Nine;76;72;37;19;15;5;3;2;0;
119031239: Oliveira (Santa Maria);31;25;14;7;5;6;4;1;0;
119031242: Oliveira (São Mateus);7;7;3;2;2;0;0;0;0;
119031230: Pedome;16;14;9;2;3;1;1;1;0;
119031232: Pousada de Saramagos;4;4;2;0;2;0;0;0;0;
119031233: Requião;81;40;23;8;10;40;32;8;0;
119031234: Riba de Ave;12;7;4;3;0;5;2;3;0;
119031235: Ribeirão;40;40;18;15;8;0;0;0;0;
119031250: União das freguesias de Antas e Abade de Vermoim;55;32;16;6;10;24;17;6;1;
119031251: União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures;141;135;64;38;32;6;2;3;1;
119031252: União das freguesias de Avidos e Lagoa;57;38;19;9;10;19;14;5;0;
119031253: União das freguesias de Carreira e Bente;51;20;11;7;2;31;27;4;0;
119031254: União das freguesias de Esmeriz e Cabeçudos;52;37;20;12;5;15;13;2;0;
119031255: União das freguesias de Gondifelos, Cavalões e Outiz;176;117;66;30;21;58;50;8;0;
119031256: União das freguesias de Lemenhe, Mouquim e Jesufrei;112;81;40;23;18;32;26;3;3;
119031257: União das freguesias de Ruivães e Novais;58;33;19;7;8;25;22;3;0;
119031258: União das freguesias de Seide;40;31;18;5;8;9;5;3;0;
119031259: União das freguesias de Vale (São Cosme), Telhado e Portela;136;110;50;34;26;26;21;4;1;
119031260: União das freguesias de Vila Nova de Famalicão e Calendário;27;22;11;7;3;6;3;3;0;
119031241: Vale (São Martinho);54;48;23;18;7;6;4;2;0;
119031247: Vermoim;23;20;11;4;5;4;2;1;0;
119031249: Vilarinho das Cambas;72;61;25;22;13;11;10;1;0;
1190314: Vizela;227;201;98;76;27;26;12;13;1;
119031404: Infias;15;14;7;5;2;1;0;1;0;
119031401: Santa Eulália;59;57;26;22;10;2;0;1;0;
119031408: União das freguesias de Caldas de Vizela (São Miguel e São João);30;24;12;8;5;6;2;4;0;
119031409: União das freguesias de Tagilde e Vizela (São Paio);82;74;35;32;7;8;5;3;0;
119031406: Vizela (Santo Adrião);41;32;19;10;3;9;5;4;0;
11A: Área Metropolitana do Porto;14675;12901;6244;4044;2612;1774;1272;454;48;
11A0104: Arouca;1845;1780;924;528;329;65;25;33;7;
11A010402: Alvarenga;146;140;76;43;21;7;2;4;1;
11A010407: Chave;101;101;57;31;13;0;0;0;0;
11A010409: Escariz;118;114;55;32;27;3;2;1;0;
11A010411: Fermedo;91;82;43;19;19;9;2;7;0;
11A010413: Mansores;86;85;51;26;9;0;0;0;0;
11A010414: Moldes;159;158;75;44;39;1;0;1;0;
11A010415: Rossas;133;127;68;37;22;6;2;3;1;
11A010416: Santa Eulália;140;137;70;43;24;3;1;1;0;
11A010417: São Miguel do Mato;74;68;31;17;20;5;2;3;0;
11A010418: Tropeço;159;155;80;44;32;4;3;0;1;
11A010421: União das freguesias de Arouca e Burgo;195;184;85;57;42;11;7;3;1;
11A010422: União das freguesias de Cabreiros e Albergaria da Serra;87;87;44;23;19;0;0;0;0;
11A010423: União das freguesias de Canelas e Espiunca;116;111;63;33;15;5;0;5;0;
11A010424: União das freguesias de Covelo de Paivó e Janarde;76;76;40;30;6;1;0;0;0;
11A010419: Urrô;135;133;72;41;20;2;0;1;0;
11A010420: Várzea;29;23;14;8;2;7;4;2;0;
11A0107: Espinho;48;41;19;15;7;7;5;2;0;
11A010702: Espinho;1;1;0;0;0;0;0;0;0;
11A010704: Paramos;15;11;4;3;4;4;3;2;0;
11A010705: Silvalde;20;18;8;8;2;2;2;0;0;
11A010706: União das freguesias de Anta e Guetim;12;12;7;4;1;0;0;0;0;
11A1304: Gondomar;833;795;390;252;153;38;23;12;3;
11A130412: Baguim do Monte (Rio Tinto);51;51;25;18;8;0;0;0;0;
11A130405: Lomba;41;37;19;12;6;4;1;1;2;
11A130408: Rio Tinto;98;93;44;32;18;5;3;1;0;
11A130413: União das freguesias de Fânzeres e São Pedro da Cova;131;123;65;33;26;9;6;3;0;
11A130414: União das freguesias de Foz do Sousa e Covelo;158;156;78;52;27;2;0;1;0;
11A130415: União das freguesias de Gondomar (São Cosme), Valbom e Jovim;185;168;88;51;29;17;12;5;0;
11A130416: União das freguesias de Melres e Medas;170;168;72;54;41;2;1;0;1;
11A1306: Maia;780;656;275;211;170;124;78;44;2;
11A130601: Águas Santas;52;45;22;14;9;8;6;2;0;
11A130618: Castêlo da Maia;231;206;82;67;58;26;13;12;1;
11A130619: Cidade da Maia;66;57;26;17;14;10;6;3;0;
11A130603: Folgosa;129;100;37;31;32;29;21;8;0;
11A130608: Milheirós;25;24;13;8;3;1;0;1;0;
11A130609: Moreira;58;53;21;20;13;6;3;3;0;
11A130620: Nogueira e Silva Escura;72;56;26;16;14;16;12;5;0;
11A130617: Pedrouços;14;10;4;3;4;4;3;1;0;
11A130613: São Pedro Fins;69;50;24;17;9;19;12;7;0;
11A130616: Vila Nova da Telha;63;56;22;19;16;6;3;3;0;
11A1308: Matosinhos;475;409;181;124;104;67;56;10;1;
11A130811: União das freguesias de Custóias, Leça do Balio e Guifões;123;111;55;36;20;11;8;3;0;
11A130812: União das freguesias de Matosinhos e Leça da Palmeira;36;33;15;12;6;3;2;1;0;
11A130813: União das freguesias de Perafita, Lavra e Santa Cruz do Bispo;266;234;93;68;74;32;26;5;1;
11A130814: União das freguesias de São Mamede de Infesta e Senhora da Hora;51;30;18;8;4;21;20;1;0;
11A0113: Oliveira de Azeméis;865;779;386;262;131;86;66;17;3;
11A011301: Carregosa;52;47;24;18;5;6;5;0;0;
11A011302: Cesar;21;20;12;8;1;1;0;0;0;
11A011303: Fajões;74;68;36;21;11;6;6;0;0;
11A011304: Loureiro;151;135;70;41;25;16;15;0;1;
11A011305: Macieira de Sarnes;22;19;8;6;6;2;2;1;0;
11A011310: Ossela;78;72;39;20;13;6;0;6;0;
11A011315: São Martinho da Gândara;119;105;46;36;23;15;13;1;0;
11A011318: São Roque;30;28;15;11;3;2;2;0;0;
11A011320: União das freguesias de Nogueira do Cravo e Pindelo;63;62;29;23;10;1;0;1;0;
11A011321: União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail;133;111;55;40;16;23;18;4;0;
11A011322: União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz;75;71;33;24;15;3;0;3;0;
11A011319: Vila de Cucujães;46;41;21;16;4;6;5;1;0;
11A1310: Paredes;1316;1170;586;330;255;146;73;64;8;
11A131001: Aguiar de Sousa;35;34;17;12;5;0;0;0;0;
11A131002: Astromil;47;45;21;11;14;1;0;1;0;
11A131003: Baltar;28;25;16;6;3;3;1;1;0;
11A131004: Beire;68;60;34;16;10;8;5;2;1;
11A131008: Cete;47;45;22;12;11;3;2;1;0;
11A131009: Cristelo;31;24;12;7;6;7;4;2;0;
11A131010: Duas Igrejas;65;63;33;19;11;2;0;1;0;
11A131011: Gandra;128;121;55;32;34;8;6;1;1;
11A131013: Lordelo;93;91;36;26;30;2;0;2;0;
11A131014: Louredo;16;13;9;3;1;3;1;2;0;
11A131017: Parada de Todeia;18;10;7;2;0;8;7;1;0;
11A131025: Paredes;363;291;142;90;59;73;29;41;2;
11A131018: Rebordosa;101;91;45;23;24;10;6;4;0;
11A131019: Recarei;47;47;26;12;9;0;0;0;0;
11A131020: Sobreira;44;31;19;7;5;13;11;1;1;
11A131021: Sobrosa;35;35;20;10;5;1;0;1;0;
11A131022: Vandoma;73;70;35;21;14;3;0;2;0;
11A131024: Vilela;76;75;38;22;15;2;0;2;0;
11A1312: Porto;19;16;8;6;2;3;2;1;0;
11A131202: Bonfim;0;0;0;0;0;0;0;0;0;
11A131203: Campanhã;9;8;4;3;1;2;1;1;0;
11A131210: Paranhos;3;3;2;1;1;0;0;0;0;
11A131211: Ramalde;4;4;3;2;0;0;0;0;0;
11A131216: União das freguesias de Aldoar, Foz do Douro e Nevogilde;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131217: União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória;- -;- -;- -;- -;- -;- -;- -;- -;- -;
11A131218: União das freguesias de Lordelo do Ouro e Massarelos;1;0;0;0;0;1;1;0;0;
11A1313: Póvoa de Varzim;2096;1864;901;659;304;232;209;19;3;
11A131305: Balazar;192;149;68;48;33;43;42;1;0;
11A131307: Estela;561;519;247;187;85;42;32;10;1;
11A131308: Laundos;103;89;37;30;23;15;13;2;0;
11A131311: Rates;209;171;80;54;38;38;37;0;0;
11A131315: União das freguesias da Póvoa de Varzim, Beiriz e Argivai;78;63;28;18;17;15;14;1;0;
11A131314: União das freguesias de Aguçadoura e Navais;505;456;238;168;50;49;45;3;1;
11A131313: União das freguesias de Aver-o-Mar, Amorim e Terroso;447;418;203;155;59;30;26;3;0;
11A0109: Santa Maria da Feira;779;703;351;205;147;77;42;31;3;
11A010901: Argoncilhe;24;24;13;9;2;0;0;0;0;
11A010902: Arrifana;17;16;8;4;5;0;0;0;0;
11A010904: Escapães;8;6;2;3;2;1;1;1;0;
11A010907: Fiães;10;10;5;2;3;0;0;0;0;
11A010908: Fornos;4;4;4;1;0;0;0;0;0;
11A010913: Lourosa;7;5;2;0;3;2;2;0;0;
11A010914: Milheirós de Poiares;32;27;13;7;7;6;3;2;0;
11A010916: Mozelos;21;14;6;4;4;7;7;0;0;
11A010917: Nogueira da Regedoura;3;3;2;0;1;0;0;0;0;
11A010919: Paços de Brandão;6;6;3;1;1;0;0;0;0;
11A010921: Rio Meão;14;13;6;3;4;1;1;0;0;
11A010922: Romariz;75;69;34;19;17;6;2;3;1;
11A010924: Sanguedo;15;12;5;3;5;3;2;1;0;
11A010925: Santa Maria de Lamas;3;3;2;1;1;0;0;0;0;
11A010926: São João de Ver;29;28;11;5;12;1;0;1;0;
11A010918: São Paio de Oleiros;6;5;2;2;1;1;1;0;0;
11A010932: União das freguesias de Caldas de São Jorge e Pigeiros;34;31;16;10;5;3;1;2;0;
11A010933: União das freguesias de Canedo, Vale e Vila Maior;203;189;95;58;35;14;6;8;1;
11A010934: União das freguesias de Lobão, Gião, Louredo e Guisande;140;125;63;38;24;15;5;10;0;
11A010935: União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo;84;70;38;23;9;14;11;3;0;
11A010936: União de freguesias de São Miguel de Souto e Mosteirô;45;44;23;14;7;1;0;0;0;
11A1314: Santo Tirso;1233;952;467;297;188;282;165;112;4;
11A131401: Agrela;33;26;10;8;8;7;6;1;0;
11A131402: Água Longa;65;62;27;20;15;3;0;3;0;
11A131405: Aves;50;28;13;11;4;22;15;7;0;
11A131413: Monte Córdova;183;172;78;57;37;12;3;8;1;
11A131430: Negrelos (São Tomé);50;34;18;13;3;16;8;7;0;
11A131416: Rebordões;26;15;9;6;1;11;8;3;0;
11A131418: Reguenga;71;61;24;17;20;10;5;5;0;
11A131419: Roriz;67;49;26;16;8;18;13;5;0;
11A131433: União das freguesias de Areias, Sequeiró, Lama e Palmeira;147;104;55;33;15;44;20;24;0;
11A131434: União das freguesias de Campo (São Martinho), São Salvador do Campo e Negrelos (São Mamede);79;49;29;15;5;29;18;11;0;
11A131435: União das freguesias de Carreira e Refojos de Riba de Ave;140;120;57;39;24;20;10;9;1;
11A131436: União das freguesias de Lamelas e Guimarei;86;74;39;18;17;12;5;6;0;
11A131437: União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães;214;141;71;40;30;73;51;22;0;
11A131432: Vilarinho;24;18;11;5;3;6;3;3;0;
11A0116: São João da Madeira;10;10;6;4;0;0;0;0;0;
11A011601: São João da Madeira;10;10;6;4;0;0;0;0;0;
11A1318: Trofa;559;468;220;143;105;91;70;19;2;
11A131806: Covelas;87;77;36;25;15;10;8;2;1;
11A131808: Muro;29;27;15;8;4;2;1;1;0;
11A131809: União das freguesias de Alvarelhos e Guidões;97;84;44;27;14;13;11;2;0;
11A131810: União das freguesias de Bougado (São Martinho e Santiago);233;189;90;54;45;44;30;13;1;
11A131811: União das freguesias de Coronado (São Romão e São Mamede);113;91;36;28;27;22;20;2;0;
11A0119: Vale de Cambra;1257;1221;581;379;261;36;13;21;2;
11A011901: Arões;390;389;170;125;94;2;0;1;0;
11A011903: Cepelos;146;144;63;42;39;2;0;1;0;
11A011905: Junqueira;171;169;79;51;39;2;1;1;0;
11A011906: Macieira de Cambra;199;186;91;56;39;13;4;9;0;
11A011907: Roge;110;106;58;31;17;4;2;1;0;
11A011902: São Pedro de Castelões;179;171;95;58;17;8;4;4;0;
11A011910: União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho;62;55;25;15;16;7;3;4;0;
11A1315: Valongo;462;398;195;110;93;64;56;5;2;
11A131501: Alfena;117;86;47;27;12;31;28;2;0;
11A131503: Ermesinde;35;20;11;5;3;15;13;1;1;
11A131506: União das freguesias de Campo e Sobrado;262;245;109;67;70;17;16;1;1;
11A131505: Valongo;49;48;27;12;9;1;0;1;0;
11A1316: Vila do Conde;1538;1165;521;374;270;373;341;26;6;
11A131602: Árvore;49;37;16;9;12;12;12;0;0;
11A131603: Aveleda;23;22;10;7;4;1;1;0;0;
11A131604: Azurara;7;7;3;2;3;0;0;0;0;
11A131607: Fajozes;55;26;12;8;6;29;26;3;0;
11A131610: Gião;50;44;16;14;14;6;5;2;0;
11A131611: Guilhabreu;67;44;18;15;12;23;22;1;0;
11A131612: Junqueira;71;55;24;19;13;16;15;1;0;
11A131613: Labruge;82;67;27;24;15;15;14;0;0;
11A131614: Macieira da Maia;49;36;23;9;5;13;10;2;0;
11A131616: Mindelo;85;80;40;27;13;5;4;0;0;
11A131617: Modivas;36;26;11;11;4;10;7;3;0;
11A131631: União das freguesias de Bagunte, Ferreiró, Outeiro Maior e Parada;242;201;86;70;45;42;39;1;2;
11A131632: União das freguesias de Fornelo e Vairão;92;70;30;19;20;22;21;1;0;
11A131633: União das freguesias de Malta e Canidelo;74;43;21;14;8;31;28;3;0;
11A131634: União das freguesias de Retorta e Tougues;63;46;19;17;11;17;16;0;0;
11A131635: União das freguesias de Rio Mau e Arcos;247;205;85;69;51;42;41;0;0;
11A131636: União das freguesias de Touguinha e Touguinhó;80;46;25;11;10;34;33;1;0;
11A131637: União das freguesias de Vilar e Mosteiró;70;42;20;9;13;28;24;4;0;
11A131627: Vila Chã;58;49;23;16;10;8;8;1;0;
11A131628: Vila do Conde;19;15;8;6;1;4;4;0;0;
11A131630: Vilar de Pinheiro;21;6;5;1;0;16;13;2;0;
11A1317: Vila Nova de Gaia;560;474;235;147;92;86;47;37;2;
11A131701: Arcozelo;30;23;13;7;4;7;2;5;0;
11A131702: Avintes;14;14;8;3;3;1;0;1;0;
11A131703: Canelas;5;5;3;2;0;0;0;0;0;
