
Quadro extraído em 11 de Outubro de 2022 (08:46:18)
http://www.ine.pt



Período de referência dos dados;Localização geográfica (NUTS - 2013);Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal (1) ;
;;Tipo (culturas temporárias);
;;Total;
;;Importância;
;;Total;
;;ha ;
;170111415: União das freguesias de Póvoa de Santa Iria e Forte da Casa;1;
;170111408: Vialonga;46;
;170111409: Vila Franca de Xira;9673;
;18: Alentejo;461650;
;181: Alentejo Litoral;58770;
;1811501: Alcácer do Sal;16901;
;181150106: Comporta;832;
;181150105: São Martinho;172;
;181150104: Torrão;5403;
;181150107: União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;10494;
;1811505: Grândola;5484;
;181150501: Azinheira dos Barros e São Mamede do Sádão;1751;
;181150505: Carvalhal;311;
;181150503: Melides;435;
;181150506: União das freguesias de Grândola e Santa Margarida da Serra;2987;
;1810211: Odemira;17190;
;181021116: Boavista dos Pinheiros;384;
;181021118: Colos;1833;
;181021117: Longueira/Almograve;3379;
;181021115: Luzianes-Gare;230;
;181021102: Relíquias;807;
;181021103: Sabóia;618;
;181021119: Santa Clara-a-Velha;356;
;181021106: São Luís;1315;
;181021107: São Martinho das Amoreiras;300;
;181021120: São Salvador e Santa Maria;812;
;181021121: São Teotónio;4558;
;181021122: Vale de Santiago;909;
;181021111: Vila Nova de Milfontes;703;
;1811509: Santiago do Cacém;15869;
;181150901: Abela;1174;
;181150902: Alvalade;4545;
;181150903: Cercal;3834;
;181150904: Ermidas-Sado;1078;
;181150907: Santo André;490;
;181150910: São Francisco da Serra;199;
;181150912: União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;1138;
;181150913: União das freguesias de São Domingos e Vale de Água;3411;
;1811513: Sines;3325;
;181151302: Porto Covo;1459;
;181151301: Sines;1866;
;184: Baixo Alentejo;165816;
;1840201: Aljustrel;18251;
;184020102: Ervidel;2251;
;184020103: Messejana;3581;
;184020104: São João de Negrilhos;2677;
;184020106: União das freguesias de Aljustrel e Rio de Moinhos;9743;
;1840202: Almodôvar;6016;
;184020208: Aldeia dos Fernandes;223;
;184020203: Rosário;780;
;184020205: Santa Cruz;1336;
;184020206: São Barnabé;102;
;184020209: União das freguesias de Almodôvar e Graça dos Padrões;2182;
;184020210: União das freguesias de Santa Clara-a-Nova e Gomes Aires;1393;
;1840203: Alvito;2674;
;184020301: Alvito;1769;
;184020302: Vila Nova da Baronia;905;
;1840204: Barrancos;487;
;184020401: Barrancos;487;
;1840205: Beja;41097;
;184020502: Baleizão;3230;
;184020503: Beringel;987;
;184020504: Cabeça Gorda;2531;
;184020506: Nossa Senhora das Neves;2598;
;184020510: Santa Clara de Louredo;2682;
;184020516: São Matias;1848;
;184020519: União das freguesias de Albernoa e Trindade;7343;
;184020520: União das freguesias de Beja (Salvador e Santa Maria da Feira);534;
;184020521: União das freguesias de Beja (Santiago Maior e São João Baptista);2578;
;184020522: União das freguesias de Salvada e Quintos;6262;
;184020523: União das freguesias de Santa Vitória e Mombeja;8355;
;184020524: União das freguesias de Trigaches e São Brissos;2147;
;1840206: Castro Verde;14417;
;184020603: Entradas;2907;
;184020604: Santa Bárbara de Padrões;1194;
;184020605: São Marcos da Ataboeira;2671;
;184020606: União das freguesias de Castro Verde e Casével;7646;
;1840207: Cuba;3887;
;184020701: Cuba;3343;
;184020702: Faro do Alentejo;393;
;184020703: Vila Alva;78;
;184020704: Vila Ruiva;73;
;1840208: Ferreira do Alentejo;18643;
;184020803: Figueira dos Cavaleiros;3683;
;184020804: Odivelas;2009;
;184020807: União das freguesias de Alfundão e Peroguarda;2805;
;184020808: União das freguesias de Ferreira do Alentejo e Canhestros;10146;
;1840209: Mértola;13822;
;184020901: Alcaria Ruiva;3312;
;184020902: Corte do Pinto;583;
;184020903: Espírito Santo;791;
;184020904: Mértola;3191;
;184020905: Santana de Cambas;2000;
;184020906: São João dos Caldeireiros;1254;
;184020910: União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;2692;
;1840210: Moura;10730;
;184021001: Amareleja;632;
;184021002: Póvoa de São Miguel;1804;
;184021008: Sobral da Adiça;1710;
;184021009: União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;5348;
;184021010: União das freguesias de Safara e Santo Aleixo da Restauração;1237;
;1840212: Ourique;8919;
;184021203: Ourique;4142;
;184021206: Santana da Serra;369;
;184021207: União das freguesias de Garvão e Santa Luzia;1101;
;184021208: União das freguesias de Panoias e Conceição;3307;
;1840213: Serpa;21348;
;184021302: Brinches;1870;
;184021303: Pias;2306;
;184021308: União das freguesias de Serpa (Salvador e Santa Maria);10732;
;184021309: União das freguesias de Vila Nova de São Bento e Vale de Vargo;5272;
;184021307: Vila Verde de Ficalho;1168;
;1840214: Vidigueira;5525;
;184021401: Pedrógão;1604;
;184021402: Selmes;3584;
;184021403: Vidigueira;198;
;184021404: Vila de Frades;138;
;185: Lezíria do Tejo;69908;
;1851403: Almeirim;4190;
;185140301: Almeirim;1753;
;185140302: Benfica do Ribatejo;1258;
;185140303: Fazendas de Almeirim;685;
;185140304: Raposa;495;
;1851404: Alpiarça;2731;
;185140401: Alpiarça;2731;
;1851103: Azambuja;4518;
;185110301: Alcoentre;127;
;185110302: Aveiras de Baixo;248;
;185110303: Aveiras de Cima;256;
;185110304: Azambuja;3011;
;185110310: União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;169;
;185110306: Vale do Paraíso;34;
;185110307: Vila Nova da Rainha;674;
;1851405: Benavente;12095;
;185140504: Barrosa;277;
;185140501: Benavente;5435;
;185140502: Samora Correia;5427;
;185140503: Santo Estêvão;956;
;1851406: Cartaxo;4319;
;185140604: Pontével;254;
;185140610: União das freguesias de Ereira e Lapa;149;
;185140609: União das freguesias do Cartaxo e Vale da Pinta;176;
;185140605: Valada;2844;
;185140608: Vale da Pedra;95;
;185140607: Vila Chã de Ourique;801;
;1851407: Chamusca;7636;
;185140707: Carregueira;1091;
;185140704: Ulme;724;
;185140708: União das freguesias da Chamusca e Pinheiro Grande;1622;
;185140709: União das freguesias de Parreira e Chouto;2374;
;185140705: Vale de Cavalos;1824;
;1851409: Coruche;12691;
;185140907: Biscainho;1189;
;185140905: Branca;679;
;185140902: Couço;3362;
;185140908: Santana do Mato;1011;
;185140903: São José da Lamarosa;841;
;185140909: União das freguesias de Coruche, Fajarda e Erra;5609;
;1851412: Golegã;5864;
;185141201: Azinhaga;2545;
;185141202: Golegã;2749;
;185141203: Pombalinho;570;
;1851414: Rio Maior;2237;
;185141401: Alcobertas;86;
;185141402: Arrouquelas;246;
;185141410: Asseiceira;31;
;185141405: Fráguas;149;
;185141408: Rio Maior;426;
;185141411: São Sebastião;19;
;185141415: União das freguesias de Azambujeira e Malaqueijo;299;
;185141416: União das freguesias de Marmeleira e Assentiz;213;
;185141417: União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;338;
;185141418: União das freguesias de São João da Ribeira e Ribeira de São João;432;
;1851415: Salvaterra de Magos;4572;
;185141502: Marinhais;335;
;185141503: Muge;993;
;185141507: União das freguesias de Glória do Ribatejo e Granho;108;
;185141508: União das freguesias de Salvaterra de Magos e Foros de Salvaterra;3136;
;1851416: Santarém;9053;
;185141601: Abitureiras;870;
;185141602: Abrã;26;
;185141604: Alcanede;440;
;185141605: Alcanhões;82;
;185141606: Almoster;161;
;185141607: Amiais de Baixo;- -;
;185141608: Arneiro das Milhariças;48;
;185141628: Gançaria;42;
;185141613: Moçarria;247;
;185141614: Pernes;280;
;185141616: Póvoa da Isenta;350;
;185141629: União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;1165;
;185141630: União das freguesias de Azoia de Cima e Tremês;461;
;185141631: União das freguesias de Casével e Vaqueiros;702;
;185141632: União das freguesias de Romeira e Várzea;755;
;185141633: União de freguesias da cidade de Santarém;1285;
;185141634: União das freguesias de São Vicente do Paul e Vale de Figueira;1857;
;185141625: Vale de Santarém;281;
;186: Alto Alentejo;61353;
;1861201: Alter do Chão;4347;
;186120101: Alter do Chão;1705;
;186120102: Chancelaria;907;
;186120104: Cunheira;102;
;186120103: Seda;1632;
;1861202: Arronches;4821;
;186120201: Assunção;3545;
;186120202: Esperança;258;
;186120203: Mosteiros;1018;
;1861203: Avis;6512;
;186120302: Aldeia Velha;686;
;186120303: Avis;1700;
;186120305: Ervedal;846;
;186120306: Figueira e Barros;1079;
;186120309: União das freguesias de Alcórrego e Maranhão;1222;
;186120310: União das freguesias de Benavila e Valongo;979;
;1861204: Campo Maior;5534;
;186120401: Nossa Senhora da Expectação;2826;
;186120402: Nossa Senhora da Graça dos Degolados;689;
;186120403: São João Baptista;2020;
;1861205: Castelo de Vide;1439;
;186120501: Nossa Senhora da Graça de Póvoa e Meadas;349;
;186120502: Santa Maria da Devesa;211;
;186120503: Santiago Maior;547;
;186120504: São João Baptista;332;
;1861206: Crato;1952;
;186120601: Aldeia da Mata;144;
;186120604: Gáfete;147;
;186120605: Monte da Pedra;153;
;186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;1508;
;1861207: Elvas;12023;
;186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;2042;
;186120713: Caia, São Pedro e Alcáçova;4341;
;186120706: Santa Eulália;871;
;186120707: São Brás e São Lourenço;330;
;186120708: São Vicente e Ventosa;1251;
;186120714: União das freguesias de Barbacena e Vila Fernando;1833;
;186120715: União das freguesias de Terrugem e Vila Boim;1354;
;1861208: Fronteira;5340;
;186120801: Cabeço de Vide;460;
;186120802: Fronteira;3442;
;186120803: São Saturnino;1438;
;1861209: Gavião;563;
;186120902: Belver;58;
;186120903: Comenda;369;
;186120905: Margem;93;
;186120906: União das freguesias de Gavião e Atalaia;43;
;1861210: Marvão;293;
;186121001: Beirã;52;
;186121002: Santa Maria de Marvão;- -;
;186121003: Santo António das Areias;- -;
;186121004: São Salvador da Aramenha;240;
;1861211: Monforte;4547;
;186121101: Assumar;402;
;186121102: Monforte;2246;
;186121103: Santo Aleixo;1168;
;186121104: Vaiamonte;731;
;1861212: Nisa;1411;
;186121201: Alpalhão;243;
;186121205: Montalvão;156;
;186121207: Santana;84;
;186121208: São Matias;39;
;186121210: Tolosa;149;
;186121211: União das freguesias de Arez e Amieira do Tejo;551;
;186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;189;
;1861213: Ponte de Sor;5995;
;186121304: Foros de Arrão;1059;
;186121301: Galveias;577;
;186121305: Longomel;166;
;186121302: Montargil;2101;
;186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;2092;
;1861214: Portalegre;1825;
;186121401: Alagoa;96;
;186121402: Alegrete;428;
;186121404: Fortios;250;
;186121411: União das freguesias da Sé e São Lourenço;45;
;186121412: União das freguesias de Reguengo e São Julião;324;
;186121413: União das freguesias de Ribeira de Nisa e Carreiras;417;
;186121410: Urra;263;
;1861215: Sousel;4752;
;186121501: Cano;1083;
;186121502: Casa Branca;1546;
;186121503: Santo Amaro;749;
;186121504: Sousel;1374;
;187: Alentejo Central;105803;
;1870701: Alandroal;7445;
;187070104: Capelins (Santo António);715;
;187070103: Santiago Maior;2231;
;187070105: Terena (São Pedro);1384;
;187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);3115;
;1870702: Arraiolos;11600;
;187070201: Arraiolos;2799;
;187070202: Igrejinha;1527;
;187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;1038;
;187070209: União das freguesias de São Gregório e Santa Justa;2380;
;187070206: Vimieiro;3856;
;1870703: Borba;1565;
;187070301: Borba (Matriz);102;
;187070304: Borba (São Bartolomeu);- -;
;187070302: Orada;803;
;187070303: Rio de Moinhos;660;
;1870704: Estremoz;8856;
;187070401: Arcos;223;
;187070404: Évora Monte (Santa Maria);1625;
;187070402: Glória;457;
;187070411: São Domingos de Ana Loura;533;
;187070414: União das freguesias de Estremoz (Santa Maria e Santo André);1127;
;187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;1547;
;187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;536;
;187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);1825;
;187070413: Veiros;982;
;1870705: Évora;23749;
;187070515: Canaviais;167;
;187070502: Nossa Senhora da Graça do Divor;1699;
;187070503: Nossa Senhora de Machede;4452;
;187070506: São Bento do Mato;982;
;187070509: São Miguel de Machede;2650;
;187070513: Torre de Coelheiros;3804;
;187070522: União das freguesias de Bacelo e Senhora da Saúde;487;
;187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);- -;
;187070524: União das freguesias de Malagueira e Horta das Figueiras;888;
;187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;2454;
;187070526: União das freguesias de São Manços e São Vicente do Pigeiro;5497;
;187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;669;
;1870706: Montemor-o-Novo;15224;
;187070601: Cabrela;2690;
;187070607: Ciborro;571;
;187070610: Foros de Vale de Figueira;961;
;187070605: Santiago do Escoural;1358;
;187070606: São Cristóvão;1259;
;187070611: União das freguesias de Cortiçadas de Lavre e Lavre;2506;
;187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;5879;
;1870707: Mora;4502;
;187070701: Brotas;781;
;187070702: Cabeção;205;
;187070703: Mora;1280;
;187070704: Pavia;2237;
;1870708: Mourão;2649;
;187070801: Granja;840;
;187070802: Luz;371;
;187070803: Mourão;1437;
;1870709: Portel;8192;
;187070903: Monte do Trigo;2033;
;187070905: Portel;1740;
;187070906: Santana;795;
;187070909: União das freguesias de Amieira e Alqueva;1310;
;187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;2266;
;187070908: Vera Cruz;47;
;1870710: Redondo;4980;
;187071001: Montoito;961;
;187071002: Redondo;4019;
;1870711: Reguengos de Monsaraz;6032;
;187071102: Corval;1428;
;187071103: Monsaraz;899;
;187071104: Reguengos de Monsaraz;1050;
;187071106: União das freguesias de Campo e Campinho;2655;
;1870712: Vendas Novas;2766;
;187071202: Landeira;1135;
;187071201: Vendas Novas;1631;
;1870713: Viana do Alentejo;5841;
;187071303: Aguiar;149;
;187071301: Alcáçovas;4264;
;187071302: Viana do Alentejo;1428;
;1870714: Vila Viçosa;2403;
;187071401: Bencatel;385;
;187071402: Ciladas;1794;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;125;
;187071404: Pardais;98;
;15: Algarve;8193;
;150: Algarve;8193;
;1500801: Albufeira;234;
;150080106: Albufeira e Olhos de Água;23;
;150080104: Ferreiras;11;
;150080102: Guia;68;
;150080103: Paderne;132;
;1500802: Alcoutim;828;
;150080202: Giões;134;
;150080203: Martim Longo;306;
;150080206: União das freguesias de Alcoutim e Pereiro;261;
;150080205: Vaqueiros;128;
;1500803: Aljezur;1346;
;150080301: Aljezur;468;
;150080302: Bordeira;213;
;150080303: Odeceixe;304;
;150080304: Rogil;361;
;1500804: Castro Marim;275;
;150080404: Altura;55;
;150080401: Azinhal;13;
;150080402: Castro Marim;78;
;150080403: Odeleite;130;
;1500805: Faro;500;
;150080506: Montenegro;32;
;150080503: Santa Bárbara de Nexe;39;
;150080507: União das freguesias de Conceição e Estoi;246;
;150080508: União das freguesias de Faro (Sé e São Pedro);184;
;1500806: Lagoa;336;
;150080602: Ferragudo;5;
;150080604: Porches;7;
;150080607: União das freguesias de Estômbar e Parchal;72;
;150080608: União das freguesias de Lagoa e Carvoeiro;252;
;1500807: Lagos;834;
;150080703: Luz;166;
;150080704: Odiáxere;238;
;150080707: União das freguesias de Bensafrim e Barão de São João;360;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);70;
;1500808: Loulé;437;
;150080801: Almancil;40;
;150080802: Alte;36;
;150080803: Ameixial;59;
;150080804: Boliqueime;7;
;150080808: Loulé (São Clemente);27;
;150080809: Loulé (São Sebastião);3;
;150080805: Quarteira;26;
;150080807: Salir;89;
;150080812: União de freguesias de Querença, Tôr e Benafim;150;
;1500809: Monchique;454;
;150080901: Alferce;61;
;150080902: Marmelete;177;
;150080903: Monchique;216;
;1500810: Olhão;99;
;150081003: Olhão;- -;
;150081004: Pechão;42;
;150081005: Quelfes;22;
;150081006: União das freguesias de Moncarapacho e Fuseta;35;
;1500811: Portimão;388;
;150081101: Alvor;33;
;150081102: Mexilhoeira Grande;237;
;150081103: Portimão;118;
;1500812: São Brás de Alportel;27;
;150081201: São Brás de Alportel;27;
;1500813: Silves;935;
;150081303: Armação de Pêra;3;
;150081305: São Bartolomeu de Messines;260;
;150081306: São Marcos da Serra;373;
;150081307: Silves;194;
;150081309: União das freguesias de Alcantarilha e Pêra;86;
;150081310: União das freguesias de Algoz e Tunes;19;
;1500814: Tavira;348;
;150081401: Cachopo;96;
;150081404: Santa Catarina da Fonte do Bispo;28;
;150081408: Santa Luzia;29;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;34;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;39;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);122;
;1500815: Vila do Bispo;1010;
;150081501: Barão de São Miguel;57;
;150081502: Budens;250;
;150081504: Sagres;239;
;150081506: Vila do Bispo e Raposeira;464;
;1500816: Vila Real de Santo António;142;
;150081603: Monte Gordo;1;
;150081601: Vila Nova de Cacela;140;
;150081602: Vila Real de Santo António;1;
;2: Região Autónoma dos Açores;22032;
;20: Região Autónoma dos Açores;22032;
;200: Região Autónoma dos Açores;22032;
;2004301: Angra do Heroísmo;3904;
;200430101: Altares;374;
;200430102: Angra (Nossa Senhora da Conceição);53;
;200430103: Angra (Santa Luzia);15;
;200430104: Angra (São Pedro);5;
;200430105: Angra (Sé);5;
;200430106: Cinco Ribeiras;105;
;200430107: Doze Ribeiras;123;
;200430108: Feteira;96;
;200430109: Porto Judeu;687;
;200430110: Posto Santo;295;
;200430111: Raminho;272;
;200430112: Ribeirinha;125;
;200430113: Santa Bárbara;200;
;200430114: São Bartolomeu de Regatos;187;
;200430115: São Bento;236;
;200430116: São Mateus da Calheta;96;
;200430117: Serreta;74;
;200430118: Terra Chã;185;
;200430119: Vila de São Sebastião;769;
;2004501: Calheta;401;
;200450101: Calheta;47;
;200450102: Norte Pequeno;3;
;200450103: Ribeira Seca;83;
;200450104: Santo Antão;169;
;200450105: Topo (Nossa Senhora do Rosário);99;
;2004901: Corvo;15;
;200490101: Corvo;15;
;2004701: Horta;614;
;200470101: Capelo;11;
;200470102: Castelo Branco;85;
;200470103: Cedros;86;
;200470104: Feteira;82;
;200470105: Flamengos;63;
;200470106: Horta (Angústias);6;
;200470107: Horta (Conceição);15;
;200470108: Horta (Matriz);0;
;200470109: Pedro Miguel;101;
;200470110: Praia do Almoxarife;29;
;200470111: Praia do Norte;17;
;200470112: Ribeirinha;48;
;200470113: Salão;69;
;2004201: Lagoa;962;
;200420101: Água de Pau;275;
;200420102: Cabouco;187;
;200420103: Lagoa (Nossa Senhora do Rosário);36;
;200420104: Lagoa (Santa Cruz);436;
;200420105: Ribeira Chã;28;
;2004801: Lajes das Flores;33;
;200480101: Fajã Grande;7;
;200480102: Fajãzinha;3;
;200480103: Fazenda;8;
;200480104: Lajedo;4;
;200480105: Lajes das Flores;5;
;200480106: Lomba;1;
;200480107: Mosteiro;4;
;2004601: Lajes do Pico;478;
;200460101: Calheta de Nesquim;33;
;200460102: Lajes do Pico;130;
;200460103: Piedade;124;
;200460104: Ribeiras;89;
;200460105: Ribeirinha;87;
;200460106: São João;15;
;2004602: Madalena;337;
;200460201: Bandeiras;22;
;200460202: Candelária;48;
;200460203: Criação Velha;89;
;200460204: Madalena;88;
;200460205: São Caetano;54;
;200460206: São Mateus;37;
;2004202: Nordeste;753;
;200420201: Achada;173;
;200420202: Achadinha;173;
;200420208: Algarvia;6;
;200420203: Lomba da Fazenda;57;
;200420204: Nordeste;110;
;200420206: Salga;95;
;200420207: Santana;58;
;200420209: Santo António de Nordestinho;38;
;200420210: São Pedro de Nordestinho;43;
;2004203: Ponta Delgada;5099;
;200420323: Ajuda da Bretanha;85;
;200420301: Arrifes;698;
;200420303: Candelária;292;
;200420304: Capelas;384;
;200420305: Covoada;378;
;200420306: Fajã de Baixo;36;
;200420307: Fajã de Cima;257;
;200420308: Fenais da Luz;159;
;200420309: Feteiras;563;
;200420310: Ginetes;269;
;200420311: Mosteiros;130;
;200420324: Pilar da Bretanha;208;
;200420313: Ponta Delgada (São José);51;
;200420314: Ponta Delgada (São Pedro);22;
;200420312: Ponta Delgada (São Sebastião);58;
;200420315: Relva;278;
;200420316: Remédios;128;
;200420317: Rosto do Cão (Livramento);83;
;200420318: Rosto do Cão (São Roque);72;
;200420319: Santa Bárbara;208;
;200420325: Santa Clara;0;
;200420320: Santo António;317;
;200420321: São Vicente Ferreira;379;
;200420322: Sete Cidades;44;
;2004204: Povoação;1095;
;200420401: Água Retorta;170;
;200420402: Faial da Terra;224;
;200420403: Furnas;369;
;200420404: Nossa Senhora dos Remédios;107;
;200420405: Povoação;224;
;200420406: Ribeira Quente;2;
;2004205: Ribeira Grande;4095;
;200420501: Calhetas;62;
;200420502: Fenais da Ajuda;329;
;200420503: Lomba da Maia;597;
;200420504: Lomba de São Pedro;202;
;200420505: Maia;519;
;200420506: Pico da Pedra;195;
;200420507: Porto Formoso;133;
;200420508: Rabo de Peixe;335;
;200420509: Ribeira Grande (Conceição);214;
;200420510: Ribeira Grande (Matriz);245;
;200420511: Ribeira Seca;390;
;200420512: Ribeirinha;374;
;200420513: Santa Bárbara;306;
;200420514: São Brás;195;
;2004401: Santa Cruz da Graciosa;507;
;200440101: Guadalupe;153;
;200440102: Luz;29;
;200440104: Santa Cruz da Graciosa;137;
;200440103: São Mateus;188;
;2004802: Santa Cruz das Flores;57;
;200480201: Caveira;9;
;200480202: Cedros;7;
;200480203: Ponta Delgada;12;
;200480204: Santa Cruz das Flores;29;
;2004603: São Roque do Pico;214;
;200460301: Prainha;73;
;200460302: Santa Luzia;20;
;200460303: Santo Amaro;71;
;200460304: Santo António;23;
;200460305: São Roque do Pico;28;
;2004502: Velas;134;
;200450201: Manadas (Santa Bárbara);7;
;200450202: Norte Grande (Neves);10;
;200450203: Rosais;33;
;200450204: Santo Amaro;39;
;200450205: Urzelina (São Mateus);18;
;200450206: Velas (São Jorge);27;
;2004302: Vila da Praia da Vitória;2141;
;200430201: Agualva;153;
;200430202: Biscoitos;245;
;200430203: Cabo da Praia;122;
;200430204: Fonte do Bastardo;216;
;200430205: Fontinhas;395;
;200430206: Lajes;94;
;200430211: Porto Martins;15;
;200430207: Praia da Vitória (Santa Cruz);421;
;200430208: Quatro Ribeiras;187;
;200430209: São Brás;127;
;200430210: Vila Nova;166;
;2004101: Vila do Porto;224;
;200410101: Almagreira;5;
;200410102: Santa Bárbara;7;
;200410103: Santo Espírito;63;
;200410104: São Pedro;8;
;200410105: Vila do Porto;140;
;2004206: Vila Franca do Campo;968;
;200420601: Água de Alto;178;
;200420602: Ponta Garça;429;
;200420603: Ribeira das Tainhas;80;
;200420606: Ribeira Seca;66;
;200420604: Vila Franca do Campo (São Miguel);183;
;200420605: Vila Franca do Campo (São Pedro);33;
;3: Região Autónoma da Madeira;2901;
;30: Região Autónoma da Madeira;2901;
;300: Região Autónoma da Madeira;2901;
;3003101: Calheta;273;
;300310101: Arco da Calheta;36;
;300310102: Calheta;49;
;300310103: Estreito da Calheta;43;
;300310104: Fajã da Ovelha;62;
;300310105: Jardim do Mar;1;
;300310106: Paul do Mar;2;
;300310107: Ponta do Pargo;61;
;300310108: Prazeres;19;
;3003102: Câmara de Lobos;294;
;300310201: Câmara de Lobos;91;
;300310202: Curral das Freiras;23;
;300310203: Estreito de Câmara de Lobos;69;
;300310205: Jardim da Serra;57;
;300310204: Quinta Grande;55;
;3003103: Funchal;91;
;300310303: Funchal (Santa Luzia);1;
;300310304: Funchal (Santa Maria Maior);4;
;300310308: Funchal (São Pedro);1;
;300310310: Funchal (Sé);- -;
;300310301: Imaculado Coração de Maria;1;
;300310302: Monte;5;
;300310305: Santo António;31;
;300310306: São Gonçalo;21;
;300310307: São Martinho;19;
;300310309: São Roque;7;
;3003104: Machico;324;
;300310401: Água de Pena;9;
;300310402: Caniçal;11;
;300310403: Machico;61;
;300310404: Porto da Cruz;165;
;300310405: Santo António da Serra;77;
;3003105: Ponta do Sol;240;
;300310501: Canhas;142;
;300310502: Madalena do Mar;13;
;300310503: Ponta do Sol;85;
;3003106: Porto Moniz;190;
;300310601: Achadas da Cruz;9;
;300310602: Porto Moniz;143;
;300310603: Ribeira da Janela;8;
;300310604: Seixal;30;
;3003201: Porto Santo;27;
;300320101: Porto Santo;27;
;3003107: Ribeira Brava;300;
;300310701: Campanário;92;
;300310702: Ribeira Brava;126;
;300310703: Serra de Água;55;
;300310704: Tabua;27;
;3003108: Santa Cruz;285;
;300310802: Camacha;40;
;300310803: Caniço;85;
;300310804: Gaula;27;
;300310805: Santa Cruz;74;
;300310806: Santo António da Serra;58;
;3003109: Santana;633;
;300310901: Arco de São Jorge;27;
;300310902: Faial;128;
;300310906: Ilha;25;
;300310903: Santana;253;
;300310904: São Jorge;147;
;300310905: São Roque do Faial;55;
;3003110: São Vicente;243;
;300311001: Boa Ventura;92;
;300311002: Ponta Delgada;48;
;300311003: São Vicente;103;

Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal - INE, Recenseamento agrícola - séries históricas

Nota(s):
(1) Os registos  anteriores a 2019 foram recalculados segundo as sucessivas reorganizações administrativas do território até à versão atual.<br>Não foi possível realizar a conversão total das freguesias dos municípios de Odemira, Lisboa, Loures, Sintra, Amadora, Nordeste e Ponta Delgada.<br>Nestes municípios, os resultados para o nível geográfico da freguesia poderão estar subavaliados, não se refletindo este problema nos níveis geográficos superiores.



Última atualização destes dados: 31 de março de 2021


Metainformação associada ao quadro

Superfície das culturas temporárias (ha)
Designação;Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal
Periodicidade;Decenal
Fonte;INE, Recenseamento agrícola - séries históricas
Primeiro período disponível;1989
Último período disponível;2019
Dimensões
     Dimensão 1;Período de referência dos dados
     Dimensão 2;Localização geográfica (NUTS - 2013)
     Dimensão 3;Tipo (culturas temporárias)
     Dimensão 4;Importância
Conceitos
     EXPLORAÇÃO AGRÍCOLA;Unidade técnico-económica que utiliza fatores de produção comuns, tais como mão de obra, máquinas, instalações, terrenos, entre outros, e satisfaz obrigatoriamente as quatro condições seguintes: 1) produzir produtos agrícolas ou manter, em boas condições agrícolas e ambientais, as terras que já não são utilizadas para fins produtivos; 2) atingir ou ultrapassar uma certa dimensão (em área ou número de animais); 3) estar submetida a uma gestão única; 4) estar localizada numa área bem determinada e identificável.
     CULTURAS TEMPORÁRIAS;Culturas cujo ciclo vegetativo não excede um ano (as anuais) e também as que são ressemeadas com intervalos que não excedem cinco anos (morangos, espargos, prados temporários, etc.).
     PERÍODO DE REFERÊNCIA;Período de tempo a que a informação se refere e que pode ser um dia específico ou um intervalo de tempo (mês, ano fiscal, ano civil, entre outros).
Definição;
Fórmula;
Unidade de Medida (símbolo);Hectare (ha)
Potência de 10;0
Observações;A informação relativa a 1989, 1999, 2009, tem por base operações censitárias (Recenseamentos Agrícolas). Entre estes períodos, bienalmente nos anos ímpares e com excepção de 1991 e 2001, a informação tem por base inquéritos amostrais.
Data da última atualização;31-Mar-2021
