
Quadro extraído em 11 de Outubro de 2022 (08:46:54)
http://www.ine.pt



Período de referência dos dados;Localização geográfica (NUTS - 2013);Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal (1) ;
;181021119: Santa Clara-a-Velha;644;
;181021106: São Luís;1550;
;181021107: São Martinho das Amoreiras;315;
;181021120: São Salvador e Santa Maria;4734;
;181021121: São Teotónio;6340;
;181021122: Vale de Santiago;1379;
;181021111: Vila Nova de Milfontes;829;
;1811509: Santiago do Cacém;19541;
;181150901: Abela;1327;
;181150902: Alvalade;6580;
;181150903: Cercal;3713;
;181150904: Ermidas-Sado;1310;
;181150907: Santo André;497;
;181150910: São Francisco da Serra;143;
;181150912: União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;1481;
;181150913: União das freguesias de São Domingos e Vale de Água;4489;
;1811513: Sines;2811;
;181151302: Porto Covo;1552;
;181151301: Sines;1259;
;184: Baixo Alentejo;228344;
;1840201: Aljustrel;24576;
;184020102: Ervidel;1933;
;184020103: Messejana;5743;
;184020104: São João de Negrilhos;4475;
;184020106: União das freguesias de Aljustrel e Rio de Moinhos;12426;
;1840202: Almodôvar;7050;
;184020208: Aldeia dos Fernandes;400;
;184020203: Rosário;940;
;184020205: Santa Cruz;1070;
;184020206: São Barnabé;418;
;184020209: União das freguesias de Almodôvar e Graça dos Padrões;2616;
;184020210: União das freguesias de Santa Clara-a-Nova e Gomes Aires;1606;
;1840203: Alvito;5851;
;184020301: Alvito;3905;
;184020302: Vila Nova da Baronia;1946;
;1840204: Barrancos;564;
;184020401: Barrancos;564;
;1840205: Beja;58918;
;184020502: Baleizão;8011;
;184020503: Beringel;1587;
;184020504: Cabeça Gorda;4109;
;184020506: Nossa Senhora das Neves;2995;
;184020510: Santa Clara de Louredo;3564;
;184020516: São Matias;2832;
;184020519: União das freguesias de Albernoa e Trindade;10323;
;184020520: União das freguesias de Beja (Salvador e Santa Maria da Feira);2029;
;184020521: União das freguesias de Beja (Santiago Maior e São João Baptista);3102;
;184020522: União das freguesias de Salvada e Quintos;6684;
;184020523: União das freguesias de Santa Vitória e Mombeja;10589;
;184020524: União das freguesias de Trigaches e São Brissos;3094;
;1840206: Castro Verde;15438;
;184020603: Entradas;2549;
;184020604: Santa Bárbara de Padrões;933;
;184020605: São Marcos da Ataboeira;2720;
;184020606: União das freguesias de Castro Verde e Casével;9236;
;1840207: Cuba;6989;
;184020701: Cuba;4504;
;184020702: Faro do Alentejo;1310;
;184020703: Vila Alva;603;
;184020704: Vila Ruiva;573;
;1840208: Ferreira do Alentejo;26641;
;184020803: Figueira dos Cavaleiros;5016;
;184020804: Odivelas;1995;
;184020807: União das freguesias de Alfundão e Peroguarda;3735;
;184020808: União das freguesias de Ferreira do Alentejo e Canhestros;15895;
;1840209: Mértola;16006;
;184020901: Alcaria Ruiva;5406;
;184020902: Corte do Pinto;823;
;184020903: Espírito Santo;1027;
;184020904: Mértola;2552;
;184020905: Santana de Cambas;2183;
;184020906: São João dos Caldeireiros;1729;
;184020910: União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;2286;
;1840210: Moura;17154;
;184021001: Amareleja;1094;
;184021002: Póvoa de São Miguel;3916;
;184021008: Sobral da Adiça;2342;
;184021009: União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;7597;
;184021010: União das freguesias de Safara e Santo Aleixo da Restauração;2204;
;1840212: Ourique;8862;
;184021203: Ourique;2999;
;184021206: Santana da Serra;904;
;184021207: União das freguesias de Garvão e Santa Luzia;1058;
;184021208: União das freguesias de Panoias e Conceição;3901;
;1840213: Serpa;28345;
;184021302: Brinches;3983;
;184021303: Pias;3931;
;184021308: União das freguesias de Serpa (Salvador e Santa Maria);12911;
;184021309: União das freguesias de Vila Nova de São Bento e Vale de Vargo;6170;
;184021307: Vila Verde de Ficalho;1351;
;1840214: Vidigueira;11950;
;184021401: Pedrógão;4107;
;184021402: Selmes;7208;
;184021403: Vidigueira;309;
;184021404: Vila de Frades;326;
;185: Lezíria do Tejo;89517;
;1851403: Almeirim;3335;
;185140301: Almeirim;1081;
;185140302: Benfica do Ribatejo;1305;
;185140303: Fazendas de Almeirim;446;
;185140304: Raposa;502;
;1851404: Alpiarça;3897;
;185140401: Alpiarça;3897;
;1851103: Azambuja;6321;
;185110301: Alcoentre;381;
;185110302: Aveiras de Baixo;352;
;185110303: Aveiras de Cima;557;
;185110304: Azambuja;3459;
;185110310: União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;795;
;185110306: Vale do Paraíso;73;
;185110307: Vila Nova da Rainha;704;
;1851405: Benavente;15743;
;185140504: Barrosa;289;
;185140501: Benavente;4425;
;185140502: Samora Correia;9363;
;185140503: Santo Estêvão;1667;
;1851406: Cartaxo;4133;
;185140604: Pontével;664;
;185140610: União das freguesias de Ereira e Lapa;196;
;185140609: União das freguesias do Cartaxo e Vale da Pinta;330;
;185140605: Valada;2031;
;185140608: Vale da Pedra;287;
;185140607: Vila Chã de Ourique;625;
;1851407: Chamusca;5627;
;185140707: Carregueira;278;
;185140704: Ulme;730;
;185140708: União das freguesias da Chamusca e Pinheiro Grande;1502;
;185140709: União das freguesias de Parreira e Chouto;1944;
;185140705: Vale de Cavalos;1173;
;1851409: Coruche;19573;
;185140907: Biscainho;1585;
;185140905: Branca;1488;
;185140902: Couço;6952;
;185140908: Santana do Mato;1190;
;185140903: São José da Lamarosa;1491;
;185140909: União das freguesias de Coruche, Fajarda e Erra;6866;
;1851412: Golegã;4918;
;185141201: Azinhaga;1848;
;185141202: Golegã;2670;
;185141203: Pombalinho;400;
;1851414: Rio Maior;3073;
;185141401: Alcobertas;243;
;185141402: Arrouquelas;106;
;185141410: Asseiceira;93;
;185141405: Fráguas;267;
;185141408: Rio Maior;780;
;185141411: São Sebastião;61;
;185141415: União das freguesias de Azambujeira e Malaqueijo;393;
;185141416: União das freguesias de Marmeleira e Assentiz;191;
;185141417: União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;406;
;185141418: União das freguesias de São João da Ribeira e Ribeira de São João;533;
;1851415: Salvaterra de Magos;6446;
;185141502: Marinhais;946;
;185141503: Muge;1896;
;185141507: União das freguesias de Glória do Ribatejo e Granho;265;
;185141508: União das freguesias de Salvaterra de Magos e Foros de Salvaterra;3339;
;1851416: Santarém;16451;
;185141601: Abitureiras;940;
;185141602: Abrã;84;
;185141604: Alcanede;1080;
;185141605: Alcanhões;598;
;185141606: Almoster;645;
;185141607: Amiais de Baixo;1;
;185141608: Arneiro das Milhariças;87;
;185141628: Gançaria;87;
;185141613: Moçarria;313;
;185141614: Pernes;312;
;185141616: Póvoa da Isenta;187;
;185141629: União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;2736;
;185141630: União das freguesias de Azoia de Cima e Tremês;682;
;185141631: União das freguesias de Casével e Vaqueiros;1165;
;185141632: União das freguesias de Romeira e Várzea;2475;
;185141633: União de freguesias da cidade de Santarém;1260;
;185141634: União das freguesias de São Vicente do Paul e Vale de Figueira;3173;
;185141625: Vale de Santarém;627;
;186: Alto Alentejo;110444;
;1861201: Alter do Chão;6621;
;186120101: Alter do Chão;2411;
;186120102: Chancelaria;736;
;186120104: Cunheira;789;
;186120103: Seda;2684;
;1861202: Arronches;6127;
;186120201: Assunção;4584;
;186120202: Esperança;901;
;186120203: Mosteiros;642;
;1861203: Avis;11387;
;186120302: Aldeia Velha;1443;
;186120303: Avis;2428;
;186120305: Ervedal;1823;
;186120306: Figueira e Barros;1059;
;186120309: União das freguesias de Alcórrego e Maranhão;1634;
;186120310: União das freguesias de Benavila e Valongo;3001;
;1861204: Campo Maior;8798;
;186120401: Nossa Senhora da Expectação;5297;
;186120402: Nossa Senhora da Graça dos Degolados;904;
;186120403: São João Baptista;2597;
;1861205: Castelo de Vide;2662;
;186120501: Nossa Senhora da Graça de Póvoa e Meadas;351;
;186120502: Santa Maria da Devesa;542;
;186120503: Santiago Maior;778;
;186120504: São João Baptista;991;
;1861206: Crato;4113;
;186120601: Aldeia da Mata;278;
;186120604: Gáfete;442;
;186120605: Monte da Pedra;458;
;186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;2936;
;1861207: Elvas;20566;
;186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;2720;
;186120713: Caia, São Pedro e Alcáçova;5802;
;186120706: Santa Eulália;1889;
;186120707: São Brás e São Lourenço;1680;
;186120708: São Vicente e Ventosa;3233;
;186120714: União das freguesias de Barbacena e Vila Fernando;3102;
;186120715: União das freguesias de Terrugem e Vila Boim;2140;
;1861208: Fronteira;6839;
;186120801: Cabeço de Vide;1795;
;186120802: Fronteira;4141;
;186120803: São Saturnino;903;
;1861209: Gavião;3350;
;186120902: Belver;185;
;186120903: Comenda;334;
;186120905: Margem;326;
;186120906: União das freguesias de Gavião e Atalaia;2506;
;1861210: Marvão;1356;
;186121001: Beirã;209;
;186121002: Santa Maria de Marvão;87;
;186121003: Santo António das Areias;239;
;186121004: São Salvador da Aramenha;820;
;1861211: Monforte;8516;
;186121101: Assumar;1008;
;186121102: Monforte;4887;
;186121103: Santo Aleixo;1611;
;186121104: Vaiamonte;1009;
;1861212: Nisa;4592;
;186121201: Alpalhão;867;
;186121205: Montalvão;391;
;186121207: Santana;207;
;186121208: São Matias;189;
;186121210: Tolosa;1081;
;186121211: União das freguesias de Arez e Amieira do Tejo;727;
;186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;1129;
;1861213: Ponte de Sor;11462;
;186121304: Foros de Arrão;1378;
;186121301: Galveias;2013;
;186121305: Longomel;423;
;186121302: Montargil;3374;
;186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;4274;
;1861214: Portalegre;5356;
;186121401: Alagoa;216;
;186121402: Alegrete;1248;
;186121404: Fortios;530;
;186121411: União das freguesias da Sé e São Lourenço;157;
;186121412: União das freguesias de Reguengo e São Julião;817;
;186121413: União das freguesias de Ribeira de Nisa e Carreiras;847;
;186121410: Urra;1540;
;1861215: Sousel;8700;
;186121501: Cano;1215;
;186121502: Casa Branca;2027;
;186121503: Santo Amaro;1543;
;186121504: Sousel;3916;
;187: Alentejo Central;154438;
;1870701: Alandroal;9015;
;187070104: Capelins (Santo António);1006;
;187070103: Santiago Maior;2588;
;187070105: Terena (São Pedro);1078;
;187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);4343;
;1870702: Arraiolos;15164;
;187070201: Arraiolos;3172;
;187070202: Igrejinha;1809;
;187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;1379;
;187070209: União das freguesias de São Gregório e Santa Justa;3282;
;187070206: Vimieiro;5522;
;1870703: Borba;2309;
;187070301: Borba (Matriz);276;
;187070304: Borba (São Bartolomeu);- -;
;187070302: Orada;1188;
;187070303: Rio de Moinhos;845;
;1870704: Estremoz;10871;
;187070401: Arcos;452;
;187070404: Évora Monte (Santa Maria);1247;
;187070402: Glória;660;
;187070411: São Domingos de Ana Loura;289;
;187070414: União das freguesias de Estremoz (Santa Maria e Santo André);1589;
;187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;1495;
;187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;1635;
;187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);2830;
;187070413: Veiros;675;
;1870705: Évora;37439;
;187070515: Canaviais;415;
;187070502: Nossa Senhora da Graça do Divor;1832;
;187070503: Nossa Senhora de Machede;8417;
;187070506: São Bento do Mato;1539;
;187070509: São Miguel de Machede;3757;
;187070513: Torre de Coelheiros;5836;
;187070522: União das freguesias de Bacelo e Senhora da Saúde;725;
;187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);434;
;187070524: União das freguesias de Malagueira e Horta das Figueiras;926;
;187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;3874;
;187070526: União das freguesias de São Manços e São Vicente do Pigeiro;8591;
;187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;1092;
;1870706: Montemor-o-Novo;21841;
;187070601: Cabrela;2727;
;187070607: Ciborro;1320;
;187070610: Foros de Vale de Figueira;1122;
;187070605: Santiago do Escoural;1804;
;187070606: São Cristóvão;2662;
;187070611: União das freguesias de Cortiçadas de Lavre e Lavre;3546;
;187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;8660;
;1870707: Mora;8773;
;187070701: Brotas;1125;
;187070702: Cabeção;550;
;187070703: Mora;2570;
;187070704: Pavia;4529;
;1870708: Mourão;6051;
;187070801: Granja;1373;
;187070802: Luz;810;
;187070803: Mourão;3868;
;1870709: Portel;8697;
;187070903: Monte do Trigo;2242;
;187070905: Portel;1380;
;187070906: Santana;853;
;187070909: União das freguesias de Amieira e Alqueva;2046;
;187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;2025;
;187070908: Vera Cruz;151;
;1870710: Redondo;7988;
;187071001: Montoito;2437;
;187071002: Redondo;5550;
;1870711: Reguengos de Monsaraz;11607;
;187071102: Corval;2282;
;187071103: Monsaraz;2486;
;187071104: Reguengos de Monsaraz;2429;
;187071106: União das freguesias de Campo e Campinho;4410;
;1870712: Vendas Novas;3126;
;187071202: Landeira;933;
;187071201: Vendas Novas;2192;
;1870713: Viana do Alentejo;8154;
;187071303: Aguiar;1014;
;187071301: Alcáçovas;4336;
;187071302: Viana do Alentejo;2804;
;1870714: Vila Viçosa;3403;
;187071401: Bencatel;551;
;187071402: Ciladas;2243;
;187071406: Nossa Senhora da Conceição e São Bartolomeu;389;
;187071404: Pardais;220;
;15: Algarve;20190;
;150: Algarve;20190;
;1500801: Albufeira;515;
;150080106: Albufeira e Olhos de Água;126;
;150080104: Ferreiras;67;
;150080102: Guia;146;
;150080103: Paderne;176;
;1500802: Alcoutim;1815;
;150080202: Giões;241;
;150080203: Martim Longo;836;
;150080206: União das freguesias de Alcoutim e Pereiro;447;
;150080205: Vaqueiros;291;
;1500803: Aljezur;2503;
;150080301: Aljezur;862;
;150080302: Bordeira;326;
;150080303: Odeceixe;614;
;150080304: Rogil;702;
;1500804: Castro Marim;1111;
;150080404: Altura;115;
;150080401: Azinhal;114;
;150080402: Castro Marim;503;
;150080403: Odeleite;380;
;1500805: Faro;676;
;150080506: Montenegro;27;
;150080503: Santa Bárbara de Nexe;51;
;150080507: União das freguesias de Conceição e Estoi;304;
;150080508: União das freguesias de Faro (Sé e São Pedro);294;
;1500806: Lagoa;254;
;150080602: Ferragudo;16;
;150080604: Porches;41;
;150080607: União das freguesias de Estômbar e Parchal;74;
;150080608: União das freguesias de Lagoa e Carvoeiro;123;
;1500807: Lagos;1706;
;150080703: Luz;138;
;150080704: Odiáxere;521;
;150080707: União das freguesias de Bensafrim e Barão de São João;696;
;150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);350;
;1500808: Loulé;2669;
;150080801: Almancil;53;
;150080802: Alte;90;
;150080803: Ameixial;690;
;150080804: Boliqueime;88;
;150080808: Loulé (São Clemente);81;
;150080809: Loulé (São Sebastião);28;
;150080805: Quarteira;305;
;150080807: Salir;850;
;150080812: União de freguesias de Querença, Tôr e Benafim;484;
;1500809: Monchique;868;
;150080901: Alferce;129;
;150080902: Marmelete;476;
;150080903: Monchique;264;
;1500810: Olhão;440;
;150081003: Olhão;- -;
;150081004: Pechão;226;
;150081005: Quelfes;85;
;150081006: União das freguesias de Moncarapacho e Fuseta;129;
;1500811: Portimão;660;
;150081101: Alvor;91;
;150081102: Mexilhoeira Grande;312;
;150081103: Portimão;256;
;1500812: São Brás de Alportel;250;
;150081201: São Brás de Alportel;250;
;1500813: Silves;2594;
;150081303: Armação de Pêra;13;
;150081305: São Bartolomeu de Messines;849;
;150081306: São Marcos da Serra;1070;
;150081307: Silves;216;
;150081309: União das freguesias de Alcantarilha e Pêra;372;
;150081310: União das freguesias de Algoz e Tunes;74;
;1500814: Tavira;2367;
;150081401: Cachopo;797;
;150081404: Santa Catarina da Fonte do Bispo;284;
;150081408: Santa Luzia;54;
;150081410: União das freguesias de Conceição e Cabanas de Tavira;382;
;150081411: União das freguesias de Luz de Tavira e Santo Estêvão;135;
;150081412: União das freguesias de Tavira (Santa Maria e Santiago);716;
;1500815: Vila do Bispo;1402;
;150081501: Barão de São Miguel;170;
;150081502: Budens;189;
;150081504: Sagres;352;
;150081506: Vila do Bispo e Raposeira;692;
;1500816: Vila Real de Santo António;361;
;150081603: Monte Gordo;11;
;150081601: Vila Nova de Cacela;329;
;150081602: Vila Real de Santo António;20;
;2: Região Autónoma dos Açores;17355;
;20: Região Autónoma dos Açores;17355;
;200: Região Autónoma dos Açores;17355;
;2004301: Angra do Heroísmo;3179;
;200430101: Altares;272;
;200430102: Angra (Nossa Senhora da Conceição);9;
;200430103: Angra (Santa Luzia);20;
;200430104: Angra (São Pedro);17;
;200430105: Angra (Sé);- -;
;200430106: Cinco Ribeiras;83;
;200430107: Doze Ribeiras;119;
;200430108: Feteira;66;
;200430109: Porto Judeu;549;
;200430110: Posto Santo;120;
;200430111: Raminho;114;
;200430112: Ribeirinha;149;
;200430113: Santa Bárbara;297;
;200430114: São Bartolomeu de Regatos;130;
;200430115: São Bento;159;
;200430116: São Mateus da Calheta;151;
;200430117: Serreta;106;
;200430118: Terra Chã;156;
;200430119: Vila de São Sebastião;661;
;2004501: Calheta;704;
;200450101: Calheta;102;
;200450102: Norte Pequeno;7;
;200450103: Ribeira Seca;217;
;200450104: Santo Antão;220;
;200450105: Topo (Nossa Senhora do Rosário);158;
;2004901: Corvo;20;
;200490101: Corvo;20;
;2004701: Horta;978;
;200470101: Capelo;36;
;200470102: Castelo Branco;133;
;200470103: Cedros;259;
;200470104: Feteira;99;
;200470105: Flamengos;117;
;200470106: Horta (Angústias);6;
;200470107: Horta (Conceição);10;
;200470108: Horta (Matriz);2;
;200470109: Pedro Miguel;112;
;200470110: Praia do Almoxarife;26;
;200470111: Praia do Norte;52;
;200470112: Ribeirinha;55;
;200470113: Salão;71;
;2004201: Lagoa;646;
;200420101: Água de Pau;233;
;200420102: Cabouco;69;
;200420103: Lagoa (Nossa Senhora do Rosário);62;
;200420104: Lagoa (Santa Cruz);255;
;200420105: Ribeira Chã;28;
;2004801: Lajes das Flores;94;
;200480101: Fajã Grande;22;
;200480102: Fajãzinha;10;
;200480103: Fazenda;11;
;200480104: Lajedo;13;
;200480105: Lajes das Flores;26;
;200480106: Lomba;7;
;200480107: Mosteiro;4;
;2004601: Lajes do Pico;790;
;200460101: Calheta de Nesquim;87;
;200460102: Lajes do Pico;261;
;200460103: Piedade;151;
;200460104: Ribeiras;151;
;200460105: Ribeirinha;87;
;200460106: São João;51;
;2004602: Madalena;701;
;200460201: Bandeiras;53;
;200460202: Candelária;118;
;200460203: Criação Velha;143;
;200460204: Madalena;156;
;200460205: São Caetano;103;
;200460206: São Mateus;127;
;2004202: Nordeste;529;
;200420201: Achada;89;
;200420202: Achadinha;69;
;200420208: Algarvia;- -;
;200420203: Lomba da Fazenda;66;
;200420204: Nordeste;77;
;200420206: Salga;55;
;200420207: Santana;44;
;200420209: Santo António de Nordestinho;- -;
;200420210: São Pedro de Nordestinho;- -;
;2004203: Ponta Delgada;2687;
;200420323: Ajuda da Bretanha;- -;
;200420301: Arrifes;218;
;200420303: Candelária;110;
;200420304: Capelas;204;
;200420305: Covoada;102;
;200420306: Fajã de Baixo;24;
;200420307: Fajã de Cima;163;
;200420308: Fenais da Luz;108;
;200420309: Feteiras;184;
;200420310: Ginetes;157;
;200420311: Mosteiros;70;
;200420324: Pilar da Bretanha;- -;
;200420313: Ponta Delgada (São José);28;
;200420314: Ponta Delgada (São Pedro);17;
;200420312: Ponta Delgada (São Sebastião);5;
;200420315: Relva;79;
;200420316: Remédios;156;
;200420317: Rosto do Cão (Livramento);75;
;200420318: Rosto do Cão (São Roque);80;
;200420319: Santa Bárbara;204;
;200420325: Santa Clara;- -;
;200420320: Santo António;261;
;200420321: São Vicente Ferreira;182;
;200420322: Sete Cidades;35;
;2004204: Povoação;501;
;200420401: Água Retorta;83;
;200420402: Faial da Terra;69;
;200420403: Furnas;132;
;200420404: Nossa Senhora dos Remédios;37;
;200420405: Povoação;165;
;200420406: Ribeira Quente;15;
;2004205: Ribeira Grande;2498;
;200420501: Calhetas;76;
;200420502: Fenais da Ajuda;194;
;200420503: Lomba da Maia;239;
;200420504: Lomba de São Pedro;178;
;200420505: Maia;382;
;200420506: Pico da Pedra;110;
;200420507: Porto Formoso;144;
;200420508: Rabo de Peixe;285;
;200420509: Ribeira Grande (Conceição);87;
;200420510: Ribeira Grande (Matriz);97;
;200420511: Ribeira Seca;220;
;200420512: Ribeirinha;229;
;200420513: Santa Bárbara;127;
;200420514: São Brás;129;
;2004401: Santa Cruz da Graciosa;853;
;200440101: Guadalupe;376;
;200440102: Luz;121;
;200440104: Santa Cruz da Graciosa;151;
;200440103: São Mateus;205;
;2004802: Santa Cruz das Flores;104;
;200480201: Caveira;9;
;200480202: Cedros;17;
;200480203: Ponta Delgada;24;
;200480204: Santa Cruz das Flores;55;
;2004603: São Roque do Pico;353;
;200460301: Prainha;131;
;200460302: Santa Luzia;63;
;200460303: Santo Amaro;45;
;200460304: Santo António;32;
;200460305: São Roque do Pico;81;
;2004502: Velas;479;
;200450201: Manadas (Santa Bárbara);25;
;200450202: Norte Grande (Neves);21;
;200450203: Rosais;136;
;200450204: Santo Amaro;115;
;200450205: Urzelina (São Mateus);71;
;200450206: Velas (São Jorge);112;
;2004302: Vila da Praia da Vitória;1379;
;200430201: Agualva;191;
;200430202: Biscoitos;83;
;200430203: Cabo da Praia;66;
;200430204: Fonte do Bastardo;125;
;200430205: Fontinhas;180;
;200430206: Lajes;99;
;200430211: Porto Martins;- -;
;200430207: Praia da Vitória (Santa Cruz);341;
;200430208: Quatro Ribeiras;85;
;200430209: São Brás;72;
;200430210: Vila Nova;136;
;2004101: Vila do Porto;196;
;200410101: Almagreira;24;
;200410102: Santa Bárbara;31;
;200410103: Santo Espírito;31;
;200410104: São Pedro;64;
;200410105: Vila do Porto;45;
;2004206: Vila Franca do Campo;666;
;200420601: Água de Alto;161;
;200420602: Ponta Garça;253;
;200420603: Ribeira das Tainhas;39;
;200420606: Ribeira Seca;- -;
;200420604: Vila Franca do Campo (São Miguel);176;
;200420605: Vila Franca do Campo (São Pedro);37;
;3: Região Autónoma da Madeira;3565;
;30: Região Autónoma da Madeira;3565;
;300: Região Autónoma da Madeira;3565;
;3003101: Calheta;416;
;300310101: Arco da Calheta;61;
;300310102: Calheta;69;
;300310103: Estreito da Calheta;101;
;300310104: Fajã da Ovelha;67;
;300310105: Jardim do Mar;2;
;300310106: Paul do Mar;2;
;300310107: Ponta do Pargo;97;
;300310108: Prazeres;16;
;3003102: Câmara de Lobos;263;
;300310201: Câmara de Lobos;72;
;300310202: Curral das Freiras;19;
;300310203: Estreito de Câmara de Lobos;71;
;300310205: Jardim da Serra;41;
;300310204: Quinta Grande;60;
;3003103: Funchal;69;
;300310303: Funchal (Santa Luzia);3;
;300310304: Funchal (Santa Maria Maior);7;
;300310308: Funchal (São Pedro);1;
;300310310: Funchal (Sé);0;
;300310301: Imaculado Coração de Maria;2;
;300310302: Monte;1;
;300310305: Santo António;20;
;300310306: São Gonçalo;19;
;300310307: São Martinho;5;
;300310309: São Roque;11;
;3003104: Machico;356;
;300310401: Água de Pena;5;
;300310402: Caniçal;2;
;300310403: Machico;90;
;300310404: Porto da Cruz;192;
;300310405: Santo António da Serra;66;
;3003105: Ponta do Sol;339;
;300310501: Canhas;217;
;300310502: Madalena do Mar;1;
;300310503: Ponta do Sol;121;
;3003106: Porto Moniz;280;
;300310601: Achadas da Cruz;24;
;300310602: Porto Moniz;180;
;300310603: Ribeira da Janela;18;
;300310604: Seixal;58;
;3003201: Porto Santo;34;
;300320101: Porto Santo;34;
;3003107: Ribeira Brava;391;
;300310701: Campanário;150;
;300310702: Ribeira Brava;179;
;300310703: Serra de Água;40;
;300310704: Tabua;22;
;3003108: Santa Cruz;249;
;300310802: Camacha;52;
;300310803: Caniço;89;
;300310804: Gaula;32;
;300310805: Santa Cruz;58;
;300310806: Santo António da Serra;17;
;3003109: Santana;828;
;300310901: Arco de São Jorge;42;
;300310902: Faial;157;
;300310906: Ilha;57;
;300310903: Santana;297;
;300310904: São Jorge;202;
;300310905: São Roque do Faial;73;
;3003110: São Vicente;342;
;300311001: Boa Ventura;78;
;300311002: Ponta Delgada;64;
;300311003: São Vicente;199;

Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal - INE, Recenseamento agrícola - séries históricas

Nota(s):
(1) Os registos  anteriores a 2019 foram recalculados segundo as sucessivas reorganizações administrativas do território até à versão atual.<br>Não foi possível realizar a conversão total das freguesias dos municípios de Odemira, Lisboa, Loures, Sintra, Amadora, Nordeste e Ponta Delgada.<br>Nestes municípios, os resultados para o nível geográfico da freguesia poderão estar subavaliados, não se refletindo este problema nos níveis geográficos superiores.



Última atualização destes dados: 31 de março de 2021


Metainformação associada ao quadro

Superfície das culturas temporárias (ha)
Designação;Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal
Periodicidade;Decenal
Fonte;INE, Recenseamento agrícola - séries históricas
Primeiro período disponível;1989
Último período disponível;2019
Dimensões
     Dimensão 1;Período de referência dos dados
     Dimensão 2;Localização geográfica (NUTS - 2013)
     Dimensão 3;Tipo (culturas temporárias)
     Dimensão 4;Importância
Conceitos
     EXPLORAÇÃO AGRÍCOLA;Unidade técnico-económica que utiliza fatores de produção comuns, tais como mão de obra, máquinas, instalações, terrenos, entre outros, e satisfaz obrigatoriamente as quatro condições seguintes: 1) produzir produtos agrícolas ou manter, em boas condições agrícolas e ambientais, as terras que já não são utilizadas para fins produtivos; 2) atingir ou ultrapassar uma certa dimensão (em área ou número de animais); 3) estar submetida a uma gestão única; 4) estar localizada numa área bem determinada e identificável.
     CULTURAS TEMPORÁRIAS;Culturas cujo ciclo vegetativo não excede um ano (as anuais) e também as que são ressemeadas com intervalos que não excedem cinco anos (morangos, espargos, prados temporários, etc.).
     PERÍODO DE REFERÊNCIA;Período de tempo a que a informação se refere e que pode ser um dia específico ou um intervalo de tempo (mês, ano fiscal, ano civil, entre outros).
Definição;
Fórmula;
Unidade de Medida (símbolo);Hectare (ha)
Potência de 10;0
Observações;A informação relativa a 1989, 1999, 2009, tem por base operações censitárias (Recenseamentos Agrícolas). Entre estes períodos, bienalmente nos anos ímpares e com excepção de 1991 e 2001, a informação tem por base inquéritos amostrais.
Data da última atualização;31-Mar-2021
