
Quadro extraído em 11 de Outubro de 2022 (08:47:29)
http://www.ine.pt



Período de referência dos dados;Localização geográfica (NUTS - 2013);Superfície das culturas temporárias (ha) por Localização geográfica (NUTS - 2013), Tipo (culturas temporárias) e Importância -  Decenal (1) ;
;16G181710: Sátão;1183;
;16G181711: Silvã de Cima;322;
;16G181713: União das freguesias de Águas Boas e Forles;402;
;16G181714: União das freguesias de Romãs, Decermilo e Vila Longa;841;
;16G1821: Tondela;7081;
;16G182102: Campo de Besteiros;171;
;16G182103: Canas de Santa Maria;263;
;16G182105: Castelões;368;
;16G182106: Dardavaz;361;
;16G182107: Ferreirós do Dão;139;
;16G182108: Guardão;105;
;16G182109: Lajeosa do Dão;880;
;16G182110: Lobão da Beira;237;
;16G182111: Molelos;472;
;16G182116: Parada de Gonta;115;
;16G182118: Santiago de Besteiros;319;
;16G182122: Tonda;251;
;16G182127: União das freguesias de Barreiro de Besteiros e Tourigo;666;
;16G182128: União das freguesias de Caparrosa e Silvares;424;
;16G182129: União das freguesias de Mouraz e Vila Nova da Rainha;403;
;16G182130: União das freguesias de São João do Monte e Mosteirinho;978;
;16G182131: União das freguesias de São Miguel do Outeiro e Sabugosa;275;
;16G182132: União das freguesias de Tondela e Nandufe;264;
;16G182133: União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;390;
;16G1822: Vila Nova de Paiva;2181;
;16G182203: Pendilhe;198;
;16G182204: Queiriga;146;
;16G182205: Touro;733;
;16G182208: União das freguesias de Vila Nova de Paiva, Alhais e Fráguas;758;
;16G182206: Vila Cova à Coelheira;346;
;16G1823: Viseu;13588;
;16G182301: Abraveses;283;
;16G182304: Bodiosa;1055;
;16G182305: Calde;895;
;16G182306: Campo;402;
;16G182307: Cavernães;385;
;16G182310: Cota;558;
;16G182337: Coutos de Viseu;1205;
;16G182315: Fragosela;231;
;16G182316: Lordosa;702;
;16G182318: Mundão;245;
;16G182319: Orgens;251;
;16G182320: Povolide;679;
;16G182321: Ranhados;396;
;16G182339: Repeses e São Salvador;141;
;16G182322: Ribafeita;738;
;16G182323: Rio de Loba;148;
;16G182325: Santos Evos;392;
;16G182340: São Cipriano e Vil de Souto;479;
;16G182327: São João de Lourosa;627;
;16G182329: São Pedro de France;696;
;16G182317: Silgueiros;834;
;16G182335: União das freguesias de Barreiros e Cepões;792;
;16G182336: União das freguesias de Boa Aldeia, Farminhão e Torredeita;975;
;16G182338: Faíl e Vila Chã de Sá;225;
;16G182341: Viseu;254;
;16G1824: Vouzela;5526;
;16G182401: Alcofra;600;
;16G182403: Campia;1036;
;16G182407: Fornelo do Monte;186;
;16G182409: Queirã;786;
;16G182410: São Miguel do Mato;564;
;16G182413: União das freguesias de Cambra e Carvalhal de Vermilhas;904;
;16G182414: União das freguesias de Fataunços e Figueiredo das Donas;480;
;16G182415: União das freguesias de Vouzela e Paços de Vilharigues;416;
;16G182411: Ventosa;555;
;16H: Beira Baixa;56303;
;16H0502: Castelo Branco;25333;
;16H050201: Alcains;3991;
;16H050202: Almaceda;344;
;16H050203: Benquerenças;396;
;16H050205: Castelo Branco;5203;
;16H050211: Lardosa;1829;
;16H050212: Louriçal do Campo;758;
;16H050214: Malpica do Tejo;750;
;16H050216: Monforte da Beira;1012;
;16H050220: Salgueiro do Campo;438;
;16H050221: Santo André das Tojeiras;623;
;16H050222: São Vicente da Beira;827;
;16H050223: Sarzedas;1606;
;16H050225: Tinalhas;201;
;16H050226: União das freguesias de Cebolais de Cima e Retaxo;240;
;16H050227: União das freguesias de Escalos de Baixo e Mata;2497;
;16H050228: União das freguesias de Escalos de Cima e Lousa;2924;
;16H050229: União das freguesias de Freixial e Juncal do Campo;550;
;16H050230: União das freguesias de Ninho do Açor e Sobral do Campo;558;
;16H050231: União das freguesias de Póvoa de Rio de Moinhos e Cafede;586;
;16H0505: Idanha-a-Nova;16269;
;16H050502: Aldeia de Santa Margarida;337;
;16H050505: Ladoeiro;1528;
;16H050506: Medelim;602;
;16H050509: Oledo;1258;
;16H050510: Penha Garcia;1077;
;16H050511: Proença-a-Velha;370;
;16H050512: Rosmaninhal;1485;
;16H050514: São Miguel de Acha;1825;
;16H050516: Toulões;359;
;16H050518: União das freguesias de Idanha-a-Nova e Alcafozes;3351;
;16H050519: União das freguesias de Monfortinho e Salvaterra do Extremo;450;
;16H050520: União das freguesias de Monsanto e Idanha-a-Velha;1442;
;16H050521: União das freguesias de Zebreira e Segura;2184;
;16H0506: Oleiros;1060;
;16H050601: Álvaro;46;
;16H050603: Cambas;46;
;16H050613: Estreito-Vilar Barroco;189;
;16H050605: Isna;194;
;16H050606: Madeirã;18;
;16H050607: Mosteiro;40;
;16H050614: Oleiros-Amieira;383;
;16H050609: Orvalho;49;
;16H050610: Sarnadas de São Simão;43;
;16H050611: Sobral;52;
;16H0507: Penamacor;7760;
;16H050704: Aranhas;541;
;16H050706: Benquerença;597;
;16H050707: Meimão;244;
;16H050708: Meimoa;302;
;16H050710: Penamacor;3384;
;16H050711: Salvador;463;
;16H050713: União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;1359;
;16H050714: União das freguesias de Pedrógão de São Pedro e Bemposta;607;
;16H050712: Vale da Senhora da Póvoa;264;
;16H0508: Proença-a-Nova;3574;
;16H050802: Montes da Senhora;245;
;16H050805: São Pedro do Esteval;691;
;16H050807: União das freguesias de Proença-a-Nova e Peral;1952;
;16H050808: União das freguesias de Sobreira Formosa e Alvito da Beira;686;
;16H0511: Vila Velha de Ródão;2307;
;16H051101: Fratel;482;
;16H051102: Perais;610;
;16H051103: Sarnadas de Ródão;398;
;16H051104: Vila Velha de Ródão;818;
;16I: Médio Tejo;25141;
;16I1401: Abrantes;5261;
;16I140104: Bemposta;1368;
;16I140119: Carvalhal;24;
;16I140118: Fontes;120;
;16I140105: Martinchel;85;
;16I140106: Mouriscas;398;
;16I140107: Pego;323;
;16I140108: Rio de Moinhos;332;
;16I140115: Tramagal;349;
;16I140120: União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;610;
;16I140121: União das freguesias de Aldeia do Mato e Souto;92;
;16I140122: União das freguesias de Alvega e Concavada;348;
;16I140123: União das freguesias de São Facundo e Vale das Mós;660;
;16I140124: União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;551;
;16I1402: Alcanena;1060;
;16I140202: Bugalhos;198;
;16I140206: Minde;88;
;16I140207: Moitas Venda;27;
;16I140208: Monsanto;79;
;16I140209: Serra de Santo António;51;
;16I140211: União das freguesias de Alcanena e Vila Moreira;199;
;16I140212: União das freguesias de Malhou, Louriceira e Espinheiro;417;
;16I1408: Constância;419;
;16I140801: Constância;40;
;16I140802: Montalvo;47;
;16I140803: Santa Margarida da Coutada;332;
;16I1410: Entroncamento;44;
;16I141002: Nossa Senhora de Fátima;- -;
;16I141001: São João Baptista;44;
;16I1411: Ferreira do Zêzere;964;
;16I141101: Águas Belas;73;
;16I141103: Beco;67;
;16I141104: Chãos;160;
;16I141106: Ferreira do Zêzere;66;
;16I141107: Igreja Nova do Sobral;61;
;16I141110: Nossa Senhora do Pranto;103;
;16I141111: União das freguesias de Areias e Pias;434;
;16I1413: Mação;2043;
;16I141302: Amêndoa;138;
;16I141303: Cardigos;397;
;16I141304: Carvoeiro;529;
;16I141305: Envendos;383;
;16I141307: Ortiga;26;
;16I141309: União das freguesias de Mação, Penhascoso e Aboboreira;571;
;16I1421: Ourém;4274;
;16I142101: Alburitel;19;
;16I142102: Atouguia;143;
;16I142104: Caxarias;198;
;16I142105: Espite;159;
;16I142106: Fátima;379;
;16I142115: Nossa Senhora da Piedade;145;
;16I142111: Nossa Senhora das Misericórdias;406;
;16I142113: Seiça;234;
;16I142119: União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;1103;
;16I142120: União das freguesias de Gondemaria e Olival;292;
;16I142121: União das freguesias de Matas e Cercal;250;
;16I142122: União das freguesias de Rio de Couros e Casal dos Bernardos;726;
;16I142114: Urqueira;221;
;16I1417: Sardoal;388;
;16I141701: Alcaravela;197;
;16I141702: Santiago de Montalegre;37;
;16I141703: Sardoal;101;
;16I141704: Valhascos;53;
;16I0509: Sertã;4340;
;16I050901: Cabeçudo;69;
;16I050902: Carvalhal;403;
;16I050903: Castelo;635;
;16I050911: Pedrógão Pequeno;154;
;16I050912: Sertã;644;
;16I050913: Troviscal;342;
;16I050915: União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;642;
;16I050916: União das freguesias de Cumeada e Marmeleiro;721;
;16I050917: União das freguesias de Ermida e Figueiredo;315;
;16I050914: Várzea dos Cavaleiros;417;
;16I1418: Tomar;1906;
;16I141802: Asseiceira;100;
;16I141804: Carregueiros;43;
;16I141808: Olalhas;100;
;16I141809: Paialvo;111;
;16I141814: Sabacheira;76;
;16I141813: São Pedro de Tomar;198;
;16I141817: União das freguesias de Além da Ribeira e Pedreira;136;
;16I141818: União das freguesias de Casais e Alviobeira;206;
;16I141819: União das freguesias de Madalena e Beselga;592;
;16I141820: União das freguesias de Serra e Junceira;41;
;16I141821: União das freguesias de Tomar (São João Baptista) e Santa Maria dos Olivais;303;
;16I1419: Torres Novas;3569;
;16I141902: Assentiz;461;
;16I141904: Chancelaria;364;
;16I141917: Meia Via;- -;
;16I141909: Pedrógão;136;
;16I141910: Riachos;545;
;16I141918: União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;599;
;16I141919: União das freguesias de Olaia e Paço;698;
;16I141920: União das freguesias de Torres Novas (Santa Maria, Salvador e Santiago);583;
;16I141921: União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;119;
;16I141916: Zibreira;65;
;16I0510: Vila de Rei;763;
;16I051001: Fundada;248;
;16I051002: São João do Peso;46;
;16I051003: Vila de Rei;469;
;16I1420: Vila Nova da Barquinha;107;
;16I142001: Atalaia;47;
;16I142002: Praia do Ribatejo;40;
;16I142003: Tancos;1;
;16I142006: Vila Nova da Barquinha;19;
;16J: Beiras e Serra da Estrela;125649;
;16J0902: Almeida;8515;
;16J090203: Almeida;824;
;16J090207: Castelo Bom;208;
;16J090209: Freineda;331;
;16J090210: Freixo;403;
;16J090213: Malhada Sorda;221;
;16J090219: Nave de Haver;767;
;16J090224: São Pedro de Rio Seco;412;
;16J090230: União das freguesias de Amoreira, Parada e Cabreira;414;
;16J090231: União das freguesias de Azinhal, Peva e Valverde;1211;
;16J090232: União das freguesias de Castelo Mendo, Ade, Monteperobolso e Mesquitela;265;
;16J090233: União das freguesias de Junça e Naves;437;
;16J090234: União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;979;
;16J090235: União das freguesias de Malpartida e Vale de Coelha;713;
;16J090236: União das freguesias de Miuzela e Porto de Ovelha;147;
;16J090227: Vale da Mula;783;
;16J090229: Vilar Formoso;400;
;16J0501: Belmonte;4217;
;16J050102: Caria;1970;
;16J050104: Inguias;1058;
;16J050105: Maçainhas;370;
;16J050106: União das freguesias de Belmonte e Colmeal da Torre;819;
;16J0903: Celorico da Beira;8878;
;16J090302: Baraçal;313;
;16J090304: Carrapichana;234;
;16J090322: Casas do Soeiro;97;
;16J090306: Forno Telheiro;1284;
;16J090307: Lajeosa do Mondego;487;
;16J090308: Linhares;489;
;16J090309: Maçal do Chão;622;
;16J090310: Mesquitela;494;
;16J090311: Minhocal;708;
;16J090312: Prados;347;
;16J090314: Ratoeira;299;
;16J090323: União das freguesias de Açores e Velosa;562;
;16J090324: União das freguesias de Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego;687;
;16J090325: União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;1280;
;16J090326: União das freguesias de Rapa e Cadafaz;516;
;16J090318: Vale de Azares;460;
;16J0503: Covilhã;8826;
;16J050302: Aldeia de São Francisco de Assis;5;
;16J050305: Boidobra;971;
;16J050308: Cortes do Meio;19;
;16J050309: Dominguizo;137;
;16J050310: Erada;158;
;16J050311: Ferro;1601;
;16J050312: Orjais;428;
;16J050314: Paul;575;
;16J050315: Peraboa;1303;
;16J050318: São Jorge da Beira;9;
;16J050322: Sobral de São Miguel;94;
;16J050324: Tortosendo;676;
;16J050325: Unhais da Serra;87;
;16J050332: União das freguesias de Barco e Coutada;430;
;16J050333: União das freguesias de Cantar-Galo e Vila do Carvalho;202;
;16J050334: União das freguesias de Casegas e Ourondo;158;
;16J050335: União das freguesias de Covilhã e Canhoso;609;
;16J050336: União das freguesias de Peso e Vales do Rio;270;
;16J050337: União das freguesias de Teixoso e Sarzedo;547;
;16J050338: União das freguesias de Vale Formoso e Aldeia do Souto;210;
;16J050327: Verdelhos;339;
;16J0904: Figueira de Castelo Rodrigo;8310;
;16J090403: Castelo Rodrigo;476;
;16J090406: Escalhão;533;
;16J090408: Figueira de Castelo Rodrigo;884;
;16J090410: Mata de Lobos;919;
;16J090418: União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;1025;
;16J090419: União das freguesias de Almofala e Escarigo;920;
;16J090420: União das freguesias de Cinco Vilas e Reigada;1066;
;16J090421: União das freguesias de Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;672;
;16J090422: União das freguesias do Colmeal e Vilar Torpim;728;
;16J090415: Vermiosa;1088;
;16J0905: Fornos de Algodres;3449;
;16J090501: Algodres;559;
;16J090502: Casal Vasco;192;
;16J090504: Figueiró da Granja;170;
;16J090505: Fornos de Algodres;425;
;16J090507: Infias;51;
;16J090509: Maceira;306;
;16J090510: Matança;300;
;16J090511: Muxagata;251;
;16J090512: Queiriz;327;
;16J090517: União das freguesias de Cortiçô e Vila Chã;118;
;16J090518: União das freguesias de Juncais, Vila Ruiva e Vila Soeiro do Chão;438;
;16J090519: União das freguesias de Sobral Pichorro e Fuinhas;313;
;16J0504: Fundão;21305;
;16J050401: Alcaide;325;
;16J050402: Alcaria;1077;
;16J050403: Alcongosta;7;
;16J050406: Alpedrinha;320;
;16J050408: Barroca;53;
;16J050410: Bogas de Cima;108;
;16J050411: Capinha;868;
;16J050412: Castelejo;269;
;16J050413: Castelo Novo;545;
;16J050431: Enxames;- -;
;16J050416: Fatela;1105;
;16J050419: Lavacolhos;45;
;16J050420: Orca;2938;
;16J050421: Pêro Viseu;486;
;16J050424: Silvares;209;
;16J050425: Soalheira;2146;
;16J050426: Souto da Casa;285;
;16J050427: Telhado;445;
;16J050432: Três Povos;2307;
;16J050434: União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;3504;
;16J050433: União das freguesias de Janeiro de Cima e Bogas de Baixo;116;
;16J050435: União das freguesias de Póvoa de Atalaia e Atalaia do Campo;2110;
;16J050436: União das freguesias de Vale de Prazeres e Mata da Rainha;2037;
;16J0906: Gouveia;2840;
;16J090602: Arcozelo;270;
;16J090603: Cativelos;180;
;16J090605: Folgosinho;257;
;16J090625: Gouveia;191;
;16J090612: Nespereira;107;
;16J090613: Paços da Serra;75;
;16J090614: Ribamondego;52;
;16J090617: São Paio;189;
;16J090623: União das freguesias de Aldeias e Mangualde da Serra;119;
;16J090624: União das freguesias de Figueiró da Serra e Freixo da Serra;165;
;16J090626: União das freguesias de Melo e Nabais;193;
;16J090627: União das freguesias de Moimenta da Serra e Vinhó;184;
;16J090628: União das freguesias de Rio Torto e Lagarinhos;467;
;16J090619: Vila Cortês da Serra;76;
;16J090620: Vila Franca da Serra;170;
;16J090621: Vila Nova de Tazem;146;
;16J0907: Guarda;22788;
;16J090766: Adão;412;
;16J090703: Aldeia do Bispo;135;
;16J090704: Aldeia Viçosa;134;
;16J090705: Alvendre;225;
;16J090706: Arrifana;818;
;16J090708: Avelãs da Ribeira;278;
;16J090709: Benespera;280;
;16J090711: Casal de Cinza;954;
;16J090712: Castanheira;463;
;16J090713: Cavadoude;66;
;16J090714: Codesseiro;391;
;16J090716: Faia;146;
;16J090717: Famalicão;134;
;16J090718: Fernão Joanes;194;
;16J090757: Gonçalo;668;
;16J090721: Gonçalo Bocas;272;
;16J090758: Guarda;2993;
;16J090759: Jarmelo São Miguel;774;
;16J090760: Jarmelo São Pedro;1145;
;16J090722: João Antão;333;
;16J090723: Maçainhas;520;
;16J090724: Marmeleiro;1596;
;16J090725: Meios;224;
;16J090728: Panoias de Cima;849;
;16J090729: Pega;89;
;16J090730: Pêra do Moço;760;
;16J090732: Porto da Carne;86;
;16J090734: Ramela;364;
;16J090738: Santana da Azinha;585;
;16J090744: Sobral da Serra;179;
;16J090761: União de freguesias de Avelãs de Ambom e Rocamondo;288;
;16J090762: União de freguesias de Corujeira e Trinta;449;
;16J090763: União de freguesias de Mizarela, Pêro Soares e Vila Soeiro;204;
;16J090764: União de freguesias de Pousade e Albardo;604;
;16J090765: União de freguesias de Rochoso e Monte Margarida;604;
;16J090746: Vale de Estrela;197;
;16J090747: Valhelhas;315;
;16J090748: Vela;466;
;16J090749: Videmonte;1422;
;16J090750: Vila Cortês do Mondego;61;
;16J090751: Vila Fernando;1145;
;16J090752: Vila Franca do Deão;257;
;16J090753: Vila Garcia;708;
;16J0908: Manteigas;465;
;16J090802: Manteigas (Santa Maria);188;
;16J090803: Manteigas (São Pedro);101;
;16J090801: Sameiro;43;
;16J090804: Vale de Amoreira;132;
;16J0909: Mêda;4953;
;16J090901: Aveloso;70;
;16J090902: Barreira;625;
;16J090905: Coriscada;784;
;16J090907: Longroiva;241;
;16J090908: Marialva;397;
;16J090917: Mêda, Outeiro de Gatos e Fonte Longa;819;
;16J090912: Poço do Canto;146;
;16J090918: Prova e Casteição;597;
;16J090914: Rabaçal;598;
;16J090915: Ranhados;207;
;16J090919: União das freguesias de Vale Flor, Carvalhal e Pai Penela;468;
;16J0910: Pinhel;7325;
;16J091028: Agregação das freguesias Sul de Pinhel;579;
;16J091032: Alto do Palurdo;342;
;16J091029: Alverca da Beira/Bouça Cova;273;
;16J091009: Ervedosa;289;
;16J091010: Freixedas;731;
;16J091012: Lamegal;499;
;16J091013: Lameiras;405;
;16J091014: Manigoto;216;
;16J091015: Pala;476;
;16J091017: Pinhel;485;
;16J091018: Pínzio;476;
;16J091024: Souro Pires;312;
;16J091030: Terras de Massueime;359;
;16J091035: União das freguesias de Atalaia e Safurdão;448;
;16J091031: Valbom/Bogalhal;362;
;16J091033: Vale do Côa;339;
;16J091034: Vale do Massueime;531;
;16J091027: Vascoveiro;203;
;16J0911: Sabugal;10759;
;16J091101: Águas Belas;158;
;16J091103: Aldeia da Ponte;339;
;16J091102: Aldeia do Bispo;123;
;16J091106: Aldeia Velha;108;
;16J091107: Alfaiates;202;
;16J091109: Baraçal;268;
;16J091110: Bendada;631;
;16J091111: Bismula;110;
;16J091112: Casteleiro;930;
;16J091113: Cerdeira;44;
;16J091114: Fóios;100;
;16J091118: Malcata;215;
;16J091120: Nave;365;
;16J091123: Quadrazais;404;
;16J091124: Quintas de São Bartolomeu;182;
;16J091125: Rapoula do Côa;224;
;16J091126: Rebolosa;140;
;16J091127: Rendo;457;
;16J091133: Sortelha;470;
;16J091134: Souto;1229;
;16J091141: União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos;500;
;16J091142: União das freguesias de Lajeosa e Forcalhos;207;
;16J091143: União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;849;
;16J091144: União das freguesias de Ruvina, Ruivós e Vale das Éguas;200;
;16J091146: União das freguesias de Santo Estêvão e Moita;212;
;16J091147: União das freguesias de Seixo do Côa e Vale Longo;334;
;16J091145: União das freguesias do Sabugal e Aldeia de Santo António;1028;
;16J091136: Vale de Espinho;138;
;16J091138: Vila Boa;300;
;16J091139: Vila do Touro;295;
;16J0912: Seia;6124;
;16J091201: Alvoco da Serra;65;
;16J091205: Girabolhos;205;
;16J091207: Loriga;74;
;16J091208: Paranhos;371;
;16J091209: Pinhanços;582;
;16J091210: Sabugueiro;76;
;16J091212: Sandomil;131;
;16J091213: Santa Comba;321;
;16J091216: Santiago;485;
;16J091219: Sazes da Beira;12;
;16J091221: Teixeira;18;
;16J091224: Travancinha;354;
;16J091230: União das freguesias de Carragozela e Várzea de Meruge;405;
;16J091231: União das freguesias de Sameice e Santa Eulália;254;
;16J091232: União das freguesias de Santa Marinha e São Martinho;854;
;16J091233: União das freguesias de Seia, São Romão e Lapa dos Dinheiros;711;
;16J091234: União das freguesias de Torrozelo e Folhadosa;98;
;16J091235: União das freguesias de Tourais e Lajes;765;
;16J091236: União das freguesias de Vide e Cabeça;191;
;16J091225: Valezim;113;
;16J091228: Vila Cova à Coelheira;41;
;16J0913: Trancoso;6894;
;16J091301: Aldeia Nova;162;
;16J091303: Castanheira;369;
;16J091304: Cogula;172;
;16J091305: Cótimos;219;
;16J091307: Fiães;231;
;16J091309: Granja;307;
;16J091310: Guilheiro;312;
;16J091311: Moimentinha;158;
;16J091312: Moreira de Rei;625;
;16J091313: Palhais;169;
;16J091314: Póvoa do Concelho;382;
;16J091315: Reboleiro;250;
;16J091316: Rio de Mel;261;
;16J091321: Tamanhos;246;
;16J091330: União das freguesias de Freches e Torres;461;
;16J091331: União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;440;
;16J091332: União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior;880;
;16J091333: União das freguesias de Vale do Seixo e Vila Garcia;419;
;16J091334: União das freguesias de Vila Franca das Naves e Feital;256;
;16J091335: União das freguesias de Vilares e Carnicães;379;
;16J091325: Valdujo;196;
;17: Área Metropolitana de Lisboa;57899;
;170: Área Metropolitana de Lisboa;57899;
;1701502: Alcochete;1580;
;170150201: Alcochete;1324;
;170150202: Samouco;91;
;170150203: São Francisco;166;
;1701503: Almada;972;
;170150303: Costa da Caparica;297;
;170150312: União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas;37;
;170150313: União das freguesias de Caparica e Trafaria;539;
;170150314: União das freguesias de Charneca de Caparica e Sobreda;95;
;170150315: União das freguesias de Laranjeiro e Feijó;5;
;1701115: Amadora;355;
;170111512: Alfragide;46;
;170111513: Águas Livres;11;
;170111514: Encosta do Sol;111;
;170111515: Falagueira-Venda Nova;67;
;170111516: Mina de Água;116;
;170111517: Venteira;- -;
;1701504: Barreiro;395;
;170150407: Santo António da Charneca;226;
;170150409: União das freguesias de Alto do Seixalinho, Santo André e Verderena;40;
;170150410: União das freguesias de Barreiro e Lavradio;17;
;170150411: União das freguesias de Palhais e Coina;112;
;1701105: Cascais;1065;
;170110501: Alcabideche;313;
;170110506: São Domingos de Rana;636;
;170110507: União das freguesias de Carcavelos e Parede;74;
;170110508: União das freguesias de Cascais e Estoril;42;
;1701106: Lisboa;11;
;170110601: Ajuda;- -;
;170110602: Alcântara;- -;
;170110654: Alvalade;- -;
;170110655: Areeiro;- -;
;170110656: Arroios;- -;
;170110657: Avenidas Novas;- -;
;170110607: Beato;- -;
;170110658: Belém;- -;
;170110608: Benfica;- -;
;170110659: Campo de Ourique;- -;
;170110610: Campolide;- -;
;170110611: Carnide;- -;
;170110660: Estrela;- -;
;170110618: Lumiar;- -;
;170110621: Marvila;- -;
;170110661: Misericórdia;- -;
;170110633: Olivais;- -;
;170110662: Parque das Nações;- -;
;170110663: Penha de França;- -;
;170110664: Santa Clara;- -;
;170110665: Santa Maria Maior;- -;
;170110666: Santo António;- -;
;170110639: São Domingos de Benfica;- -;
;170110667: São Vicente;- -;
;1701107: Loures;4702;
;170110702: Bucelas;738;
;170110705: Fanhões;288;
;170110707: Loures;1506;
;170110708: Lousa;709;
;170110731: União das freguesias de Camarate, Unhos e Apelação;214;
;170110726: União das freguesias de Moscavide e Portela;- -;
;170110727: União das freguesias de Sacavém e Prior Velho;- -;
;170110728: União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela;122;
;170110729: União das freguesias de Santo Antão e São Julião do Tojal;909;
;170110730: União das freguesias de Santo António dos Cavaleiros e Frielas;205;
;1701109: Mafra;10510;
;170110902: Carvoeira;203;
;170110904: Encarnação;1571;
;170110906: Ericeira;127;
;170110909: Mafra;825;
;170110911: Milharado;1961;
;170110913: Santo Isidoro;1011;
;170110918: União das freguesias de Azueira e Sobral da Abelheira;578;
;170110919: União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;1464;
;170110920: União das freguesias de Igreja Nova e Cheleiros;1325;
;170110921: União das freguesias de Malveira e São Miguel de Alcainça;393;
;170110922: União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;1053;
;1701506: Moita;2111;
;170150601: Alhos Vedros;602;
;170150603: Moita;1465;
;170150607: União das freguesias de Baixa da Banheira e Vale da Amoreira;24;
;170150608: União das freguesias de Gaio-Rosário e Sarilhos Pequenos;20;
;1701507: Montijo;6227;
;170150701: Canha;2101;
;170150704: Sarilhos Grandes;427;
;170150709: União das freguesias de Atalaia e Alto Estanqueiro-Jardia;630;
;170150710: União das freguesias de Montijo e Afonsoeiro;836;
;170150711: União das freguesias de Pegões;2234;
;1701116: Odivelas;269;
;170111603: Odivelas;87;
;170111608: União das freguesias de Pontinha e Famões;24;
;170111609: União das freguesias de Póvoa de Santo Adrião e Olival Basto;42;
;170111610: União das freguesias de Ramada e Caneças;117;
;1701110: Oeiras;930;
;170111002: Barcarena;171;
;170111009: Porto Salvo;- -;
;170111012: União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;- -;
;170111013: União das freguesias de Carnaxide e Queijas;320;
;170111014: União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;438;
;1701508: Palmela;9572;
;170150802: Palmela;1643;
;170150803: Pinhal Novo;1773;
;170150804: Quinta do Anjo;750;
;170150806: União das freguesias de Poceirão e Marateca;5407;
;1701510: Seixal;353;
;170151002: Amora;61;
;170151005: Corroios;104;
;170151006: Fernão Ferro;- -;
;170151007: União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;188;
;1701511: Sesimbra;1720;
;170151103: Quinta do Conde;- -;
;170151101: Sesimbra (Castelo);1719;
;170151102: Sesimbra (Santiago);1;
;1701512: Setúbal;1450;
;170151207: Gâmbia-Pontes-Alto da Guerra;375;
;170151208: Sado;180;
;170151205: Setúbal (São Sebastião);184;
;170151209: União das freguesias de Azeitão (São Lourenço e São Simão);430;
;170151210: União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça);281;
;1701111: Sintra;6838;
;170111102: Algueirão-Mem Martins;332;
;170111115: Casal de Cambra;- -;
;170111105: Colares;196;
;170111108: Rio de Mouro;73;
;170111122: União das freguesias de Agualva e Mira-Sintra;- -;
;170111123: União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;2620;
;170111125: União das freguesias de Massamá e Monte Abraão;- -;
;170111126: União das freguesias de Queluz e Belas;93;
;170111127: União das freguesias de São João das Lampas e Terrugem;2588;
;170111128: União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);845;
;170111124: União das freguesias do Cacém e São Marcos;- -;
;1701114: Vila Franca de Xira;8839;
;170111412: União das freguesias de Alhandra, São João dos Montes e Calhandriz;916;
;170111413: União das freguesias de Alverca do Ribatejo e Sobralinho;597;
;170111414: União das freguesias de Castanheira do Ribatejo e Cachoeiras;510;
;170111415: União das freguesias de Póvoa de Santa Iria e Forte da Casa;3;
;170111408: Vialonga;812;
;170111409: Vila Franca de Xira;6002;
;18: Alentejo;751291;
;181: Alentejo Litoral;85536;
;1811501: Alcácer do Sal;23917;
;181150106: Comporta;- -;
;181150105: São Martinho;1563;
;181150104: Torrão;6484;
;181150107: União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;15870;
;1811505: Grândola;11651;
;181150501: Azinheira dos Barros e São Mamede do Sádão;2253;
;181150505: Carvalhal;526;
;181150503: Melides;895;
;181150506: União das freguesias de Grândola e Santa Margarida da Serra;7977;
;1810211: Odemira;22711;
