
Quadro extraído em 17 de Outubro de 2022 (00:04:15)
http://www.ine.pt



Localização geográfica (NUTS - 2013) (1) ;Volume de trabalho da mão-de-obra agrícola (UTA) por Localização geográfica (NUTS - 2013) e Tipo de mão-de-obra -  Decenal (2) ;;;;;;;;;
;Período de referência dos dados;;;;;;;;;
11D040913: Mós;119;109;67;32;10;11;0;9;2;
11D040916: Torre de Moncorvo;96;44;24;14;7;52;23;28;1;
11D040918: União das freguesias de Adeganha e Cardanha;260;217;130;65;23;43;19;23;1;
11D040919: União das freguesias de Felgar e Souto da Velha;170;113;68;29;16;56;18;35;3;
11D040920: União das freguesias de Felgueiras e Maçores;177;165;102;47;17;12;5;6;1;
11D040921: União das freguesias de Urros e Peredo dos Castelhanos;203;169;93;50;26;34;7;23;4;
11D0914: Vila Nova de Foz Côa;2568;1702;956;569;176;867;272;568;27;
11D091401: Almendra;228;107;58;36;13;121;34;86;1;
11D091402: Castelo Melhor;127;95;66;25;4;32;6;25;2;
11D091403: Cedovim;159;77;46;23;8;82;6;74;1;
11D091404: Chãs;216;179;94;67;17;38;2;33;3;
11D091405: Custóias;140;110;59;44;7;30;11;19;1;
11D091418: Freixo de Numão;247;183;105;59;19;64;15;45;4;
11D091407: Horta;89;34;20;14;0;56;7;48;1;
11D091410: Muxagata;128;59;36;18;5;69;20;47;2;
11D091411: Numão;165;120;62;44;14;45;40;3;3;
11D091412: Santa Comba;178;142;77;54;11;36;11;24;1;
11D091414: Sebadelhe;106;89;51;30;8;17;5;11;1;
11D091415: Seixas;190;138;70;43;26;51;43;7;2;
11D091416: Touça;74;51;28;16;7;23;11;12;0;
11D091419: Vila Nova de Foz Côa;520;319;185;97;37;201;62;133;6;
11D1714: Vila Real;4763;4025;1953;1279;793;738;277;440;20;
11D171401: Abaças;459;273;137;79;57;186;99;86;2;
11D171403: Andrães;328;303;155;106;42;25;1;22;2;
11D171404: Arroios;67;55;30;20;5;13;8;5;0;
11D171406: Campeã;297;282;130;91;61;16;7;7;1;
11D171409: Folhadela;284;205;113;60;31;79;38;40;2;
11D171410: Guiães;203;99;52;33;14;104;29;71;4;
11D171414: Lordelo;60;57;28;19;11;3;1;2;0;
11D171415: Mateus;83;60;34;18;8;23;8;14;1;
11D171416: Mondrões;191;181;87;58;36;11;6;4;0;
11D171420: Parada de Cunhos;65;53;33;11;10;12;1;10;0;
11D171426: Torgueda;272;241;98;79;65;31;7;23;0;
11D171431: União das freguesias de Adoufe e Vilarinho de Samardã;248;243;123;80;40;5;2;3;1;
11D171432: União das freguesias de Borbela e Lamas de Olo;201;187;94;62;30;14;3;11;1;
11D171433: União das freguesias de Constantim e Vale de Nogueiras;362;339;159;111;70;23;10;12;1;
11D171434: União das freguesias de Mouçós e Lamares;377;350;164;116;71;26;11;14;2;
11D171435: União das freguesias de Nogueira e Ermida;466;336;162;102;72;130;33;97;1;
11D171436: União das freguesias de Pena, Quintã e Vila Cova;241;235;107;72;56;6;2;3;1;
11D171437: União das freguesias de São Tomé do Castelo e Justes;282;271;136;82;53;12;2;9;1;
11D171429: Vila Marim;244;235;98;78;59;9;4;4;1;
11D171438: Vila Real;32;21;11;5;5;11;7;4;0;
11E: Terras de Trás-os-Montes;18784;16239;8102;4918;3219;2545;686;1705;154;
11E0401: Alfândega da Fé;1040;741;401;208;132;299;89;199;12;
11E040102: Alfândega da Fé;186;93;53;27;14;92;43;47;3;
11E040103: Cerejais;47;36;20;11;5;12;2;9;1;
11E040111: Sambade;107;86;48;25;13;21;5;15;1;
11E040121: União das freguesias de Agrobom, Saldonha e Vale Pereiro;92;58;33;15;10;34;16;17;0;
11E040122: União das freguesias de Eucisia, Gouveia e Valverde;109;81;47;22;12;29;7;20;2;
11E040123: União das freguesias de Ferradosa e Sendim da Serra;81;58;31;16;11;24;3;19;2;
11E040124: União das freguesias de Gebelim e Soeima;93;83;40;21;22;10;2;7;1;
11E040125: União das freguesias de Parada e Sendim da Ribeira;102;71;33;20;17;31;3;27;1;
11E040126: União das freguesias de Pombal e Vales;46;40;23;11;7;6;0;5;1;
11E040118: Vilar Chão;62;52;28;17;7;10;0;10;0;
11E040119: Vilarelhos;54;32;15;10;6;22;6;15;0;
11E040120: Vilares de Vilariça;62;53;31;13;8;9;1;8;0;
11E0402: Bragança;2968;2695;1302;788;605;273;76;170;27;
11E040201: Alfaião;43;41;21;12;8;2;0;1;0;
11E040203: Babe;90;87;45;28;14;3;0;2;1;
11E040204: Baçal;71;69;36;17;16;3;0;2;0;
11E040206: Carragosa;34;29;13;8;8;6;0;5;1;
11E040209: Castro de Avelãs;42;42;18;8;16;0;0;0;0;
11E040210: Coelhoso;94;89;44;30;15;4;0;4;0;
11E040212: Donai;48;47;19;11;18;1;0;0;0;
11E040213: Espinhosela;71;64;28;18;18;7;4;3;1;
11E040215: França;30;29;13;8;8;1;0;1;0;
11E040216: Gimonde;69;63;30;20;13;6;3;2;0;
11E040217: Gondesende;40;39;19;8;11;1;0;1;0;
11E040218: Gostei;52;48;19;10;19;4;3;1;0;
11E040219: Grijó de Parada;103;97;52;24;20;6;0;5;1;
11E040221: Macedo do Mato;75;69;32;22;15;6;0;6;0;
11E040224: Mós;44;42;20;9;13;2;1;1;0;
11E040225: Nogueira;41;41;18;9;13;1;0;1;0;
11E040226: Outeiro;45;41;17;13;11;3;0;2;1;
11E040229: Parâmio;67;60;26;14;20;7;2;4;1;
11E040230: Pinela;55;54;28;14;12;2;0;2;0;
11E040232: Quintanilha;68;64;32;18;14;4;0;3;1;
11E040233: Quintela de Lampaças;81;74;30;27;16;7;1;5;1;
11E040234: Rabal;30;28;15;8;6;2;0;1;1;
11E040236: Rebordãos;75;69;34;18;17;6;0;5;1;
11E040239: Salsas;91;84;45;27;13;6;0;6;0;
11E040240: Samil;46;39;17;10;12;7;3;4;0;
11E040241: Santa Comba de Rossas;28;26;12;10;5;2;0;2;0;
11E040244: São Pedro de Sarracenos;45;44;20;11;13;1;0;1;0;
11E040246: Sendas;84;80;37;29;13;5;0;4;1;
11E040247: Serapicos;105;91;44;33;14;14;1;12;1;
11E040248: Sortes.;44;40;19;11;10;4;1;3;0;
11E040250: União das freguesias de Aveleda e Rio de Onor;84;81;41;24;16;3;1;2;0;
11E040251: União das freguesias de Castrelos e Carrazedo;52;51;24;11;16;1;0;0;1;
11E040252: União das freguesias de Izeda, Calvelhe e Paradinha Nova;304;255;130;89;36;49;23;25;2;
11E040253: União das freguesias de Parada e Faílde;184;148;70;47;31;36;7;27;2;
11E040254: União das freguesias de Rebordainhos e Pombares;84;75;34;24;18;8;4;4;1;
11E040255: União das freguesias de Rio Frio e Milhão;92;86;43;24;20;6;0;4;2;
11E040256: União das freguesias de São Julião de Palácios e Deilão;180;173;94;51;27;7;0;6;2;
11E040257: União das freguesias de Sé, Santa Maria e Meixedo;107;79;37;18;24;27;19;6;2;
11E040249: Zoio;68;58;26;15;18;10;3;7;1;
11E0405: Macedo de Cavaleiros;2557;2136;1007;654;475;421;93;304;23;
11E040502: Amendoeira;61;54;23;14;18;7;0;7;1;
11E040503: Arcas;106;93;37;37;19;13;3;9;2;
11E040507: Carrapatas;59;49;21;15;13;10;5;5;1;
11E040509: Chacim;52;36;18;10;9;16;4;12;0;
11E040510: Cortiços;82;73;37;20;16;9;0;9;1;
11E040511: Corujas;30;28;14;8;6;1;0;1;0;
11E040514: Ferreira;48;46;19;15;13;1;0;1;0;
11E040515: Grijó;54;34;17;10;8;20;15;4;2;
11E040516: Lagoa;92;63;29;15;19;30;1;27;1;
11E040517: Lamalonga;96;80;38;23;19;16;1;13;1;
11E040518: Lamas;115;100;44;39;18;15;3;12;1;
11E040519: Lombo;81;73;36;22;16;8;0;7;1;
11E040520: Macedo de Cavaleiros;146;110;49;29;32;36;17;18;1;
11E040521: Morais;87;73;37;26;11;14;0;13;1;
11E040523: Olmos;65;46;23;12;10;19;2;16;1;
11E040524: Peredo;42;31;15;8;8;12;3;8;0;
11E040526: Salselas;117;106;53;30;22;11;1;10;1;
11E040528: Sezulfe;56;36;16;9;11;20;13;7;0;
11E040530: Talhas;78;53;24;16;13;25;4;20;1;
11E040539: União das freguesias de Ala e Vilarinho do Monte;197;174;70;61;43;23;3;19;2;
11E040540: União das freguesias de Bornes e Burga;101;82;43;25;15;19;2;17;1;
11E040541: União das freguesias de Castelãos e Vilar do Monte;97;82;38;25;20;14;4;10;1;
11E040542: União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco;145;138;72;41;25;7;0;6;1;
11E040543: União das freguesias de Podence e Santa Combinha;52;49;25;13;11;3;0;3;0;
11E040544: União das freguesias de Talhinhas e Bagueixe;118;98;49;27;22;20;6;14;1;
11E040532: Vale Benfeito;42;32;17;10;6;10;0;10;0;
11E040533: Vale da Porca;53;45;22;14;10;8;3;5;0;
11E040534: Vale de Prados;92;87;47;26;14;5;0;5;1;
11E040536: Vilarinho de Agrochão;107;97;44;36;17;11;0;10;1;
11E040538: Vinhas;83;68;33;21;14;16;6;9;1;
11E0406: Miranda do Douro;1283;1211;646;365;200;72;37;29;7;
11E040604: Duas Igrejas;148;142;73;46;23;6;3;3;1;
11E040605: Genísio;57;52;27;17;7;5;5;0;0;
11E040607: Malhadas;70;59;31;17;11;12;10;2;0;
11E040608: Miranda do Douro;95;88;47;27;14;7;4;3;0;
11E040609: Palaçoulo;127;113;64;30;18;15;12;2;1;
11E040611: Picote;27;25;15;8;3;1;0;1;0;
11E040612: Póvoa;68;67;38;18;12;1;1;0;0;
11E040613: São Martinho de Angueira;52;52;25;15;12;0;0;0;0;
11E040618: União das freguesias de Constantim e Cicouro;76;75;41;25;9;1;0;0;0;
11E040619: União das freguesias de Ifanes e Paradela;111;111;55;39;16;0;0;0;0;
11E040620: União das freguesias de Sendim e Atenor;209;189;113;45;32;19;2;15;3;
11E040621: União das freguesias de Silva e Águas Vivas;133;132;57;47;28;2;1;1;0;
11E040616: Vila Chã de Braciosa;110;108;61;31;16;2;0;2;0;
11E0407: Mirandela;3345;2703;1336;859;508;642;160;454;28;
11E040701: Abambres;77;69;36;20;13;9;3;6;0;
11E040702: Abreiro;48;30;16;8;6;18;2;15;1;
11E040703: Aguieiras;166;149;70;45;35;17;0;16;1;
11E040704: Alvites;99;64;31;20;12;36;11;24;1;
11E040708: Bouça;118;103;55;34;14;15;3;11;1;
11E040709: Cabanelas;139;124;61;35;28;14;2;12;1;
11E040710: Caravelas;91;85;40;28;17;6;1;4;1;
11E040711: Carvalhais;157;116;66;30;20;41;30;10;1;
11E040712: Cedães;96;84;44;25;14;13;3;9;1;
11E040713: Cobro;32;17;8;4;4;15;1;14;1;
11E040714: Fradizela;81;76;38;30;8;5;0;4;1;
11E040716: Frechas;104;86;46;25;15;19;7;11;1;
11E040718: Lamas de Orelhão;128;104;46;39;19;24;7;16;2;
11E040720: Mascarenhas;151;100;48;31;21;52;11;40;1;
11E040721: Mirandela;127;112;56;34;22;15;5;9;1;
11E040722: Múrias;58;38;17;12;9;20;0;19;1;
11E040724: Paços;126;118;51;51;16;9;0;8;1;
11E040727: São Pedro Velho;174;156;77;58;21;18;0;17;1;
11E040728: São Salvador;58;50;25;14;12;8;2;5;1;
11E040729: Suçães;191;162;85;52;26;29;13;16;1;
11E040730: Torre de Dona Chama;149;122;56;41;25;27;10;15;2;
11E040738: União das freguesias de Avantos e Romeu;158;93;52;24;16;65;27;37;1;
11E040739: União das Freguesias de Avidagos, Navalho e Pereira;95;61;25;17;19;34;7;26;1;
11E040740: União das freguesias de Barcel, Marmelos e Valverde da Gestosa;162;122;57;39;25;40;7;32;2;
11E040741: União das freguesias de Franco e Vila Boa;74;64;32;17;15;9;0;9;1;
11E040742: União das freguesias de Freixeda e Vila Verde;66;59;32;16;11;7;0;6;1;
11E040731: Vale de Asnes;108;100;46;33;21;7;0;7;1;
11E040732: Vale de Gouvinhas;89;64;32;20;13;25;2;22;1;
11E040733: Vale de Salgueiro;152;117;57;38;22;34;6;27;1;
11E040734: Vale de Telhas;72;61;31;20;10;12;0;11;1;
11E0408: Mogadouro;2494;2260;1157;695;408;234;58;161;16;
11E040801: Azinhoso;138;126;66;43;17;12;5;6;1;
11E040802: Bemposta;128;119;58;39;22;9;1;8;1;
11E040803: Bruçó;75;64;37;20;7;10;2;8;1;
11E040804: Brunhoso;58;44;24;10;9;15;7;8;1;
11E040807: Castelo Branco;195;172;77;61;34;23;0;22;1;
11E040808: Castro Vicente;136;110;60;27;24;26;4;21;1;
11E040809: Meirinhos;64;59;34;17;9;5;1;3;1;
11E040811: Paradela;53;50;28;12;10;3;0;3;0;
11E040812: Penas Roias;135;131;56;49;26;4;1;2;1;
11E040813: Peredo da Bemposta;85;71;37;21;13;15;6;8;1;
11E040815: Saldanha;71;68;33;17;18;3;3;0;0;
11E040817: São Martinho do Peso;116;107;62;25;19;10;1;8;1;
11E040819: Tó;53;49;24;13;12;4;1;2;1;
11E040820: Travanca;78;76;39;23;14;2;0;1;0;
11E040829: União das freguesias de Brunhozinho, Castanheira e Sanhoane;140;132;67;40;25;8;3;4;1;
11E040830: União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei;371;336;175;108;54;35;13;20;2;
11E040831: União das freguesias de Remondes e Soutelo;134;122;59;36;27;12;4;8;1;
11E040832: União das freguesias de Vilarinho dos Galegos e Ventozelo;178;154;82;49;23;24;2;20;1;
11E040821: Urrós;158;148;79;47;22;10;3;7;0;
11E040822: Vale da Madre;38;36;21;9;7;2;1;0;0;
11E040826: Vila de Ala;89;86;41;29;16;4;2;1;1;
11E0410: Vila Flor;1866;1419;768;405;246;447;139;290;18;
11E041002: Benlhevai;139;62;38;16;8;77;66;10;1;
11E041005: Freixiel;221;190;105;50;36;30;7;21;2;
11E041009: Roios;81;49;28;15;6;33;3;29;1;
11E041010: Samões;66;55;37;11;7;10;3;7;1;
11E041011: Sampaio;65;57;26;20;10;9;0;8;0;
11E041012: Santa Comba de Vilariça;135;88;44;25;18;47;5;41;1;
11E041013: Seixo de Manhoses;150;118;62;37;19;33;8;22;3;
11E041014: Trindade;71;60;34;17;10;11;2;9;1;
11E041020: União das freguesias de Assares e Lodões;155;116;62;35;19;39;9;29;2;
11E041021: União das freguesias de Candoso e Carvalho de Egas;71;60;34;14;12;11;1;10;1;
11E041022: União das freguesias de Valtorno e Mourão;158;137;77;33;27;21;4;16;1;
11E041023: União das freguesias de Vila Flor e Nabo;313;228;111;74;44;85;22;59;3;
11E041024: União das freguesias de Vilas Boas e Vilarinho das Azenhas;178;147;80;45;21;31;7;22;2;
11E041015: Vale Frechoso;63;53;29;14;9;10;3;7;1;
11E0411: Vimioso;1129;1067;547;348;172;62;21;35;6;
11E041103: Argozelo;74;70;30;20;21;4;0;3;1;
11E041107: Carção;119;114;70;34;10;5;1;4;1;
11E041108: Matela;119;106;51;39;17;12;6;6;1;
11E041109: Pinelo;43;40;18;12;10;4;0;3;1;
11E041110: Santulhão;157;145;81;48;17;13;6;6;1;
11E041115: União das freguesias de Algoso, Campo de Víboras e Uva;211;206;110;73;24;5;0;4;0;
11E041116: União das freguesias de Caçarelhos e Angueira;138;137;65;47;25;1;0;1;0;
11E041117: União das freguesias de Vale de Frades e Avelanoso;112;106;55;34;17;7;4;2;1;
11E041113: Vilar Seco;51;49;23;15;12;2;0;2;0;
11E041114: Vimioso;105;95;46;29;20;10;5;4;1;
11E0412: Vinhais;2102;2009;938;598;473;93;15;63;15;
11E041201: Agrochão;70;70;34;21;15;0;0;0;0;
11E041203: Candedo;51;48;20;13;15;3;0;2;1;
11E041204: Celas;111;110;47;32;30;1;0;1;0;
11E041206: Edral;37;35;14;11;11;2;0;2;0;
11E041207: Edrosa;61;61;30;23;7;1;0;1;0;
11E041208: Ervedosa;77;74;34;22;18;3;0;2;0;
11E041215: Paçó;52;51;25;14;11;2;0;1;0;
11E041216: Penhas Juntas;67;62;29;17;17;5;0;4;0;
11E041219: Rebordelo;155;139;85;36;18;16;0;14;1;
11E041221: Santalha;52;51;22;14;15;1;0;1;1;
11E041226: Tuizelo;127;119;59;34;26;8;0;7;1;
11E041236: União das freguesias de Curopos e Vale de Janeiro;168;161;77;55;29;7;0;6;1;
11E041237: União das freguesias de Moimenta e Montouto;86;84;37;23;23;3;0;2;1;
11E041238: União das freguesias de Nunes e Ousilhão;73;71;32;26;13;3;1;1;1;
11E041239: União das freguesias de Quirás e Pinheiro Novo;64;63;32;14;17;2;0;1;1;
11E041240: União das freguesias de Sobreiro de Baixo e Alvaredos;105;99;40;30;29;6;0;5;1;
11E041241: União das freguesias de Soeira, Fresulfe e Mofreita;60;58;23;16;20;1;0;1;0;
11E041242: União das freguesias de Travanca e Santa Cruz;59;57;27;19;12;2;0;1;1;
11E041243: União das freguesias de Vilar de Lomba e São Jomil;83;80;45;25;10;3;1;2;0;
11E041227: Vale das Fontes;83;79;39;21;20;4;0;4;1;
11E041229: Vila Boa de Ousilhão;42;42;20;14;8;1;0;1;0;
11E041230: Vila Verde;29;29;11;8;10;0;0;0;0;
11E041232: Vilar de Ossos;71;68;30;19;19;3;2;0;1;
11E041233: Vilar de Peregrinos;52;50;24;14;12;2;0;1;0;
11E041234: Vilar Seco de Lomba;37;35;13;11;11;1;0;1;0;
11E041235: Vinhais;229;215;90;68;58;14;10;3;1;
16: Centro;196066;171451;87052;60417;23983;24615;11100;12710;804;
16B: Oeste;26854;20321;11155;5663;3503;6533;3055;3364;114;
16B1001: Alcobaça;4056;3375;1733;1146;497;681;319;349;14;
16B100102: Alfeizerão;354;254;135;89;31;100;51;48;1;
16B100120: Aljubarrota;441;399;219;123;56;43;19;22;2;
16B100104: Bárrio;178;151;79;53;19;27;15;12;1;
16B100105: Benedita;306;271;134;96;42;35;29;4;2;
16B100106: Cela;613;498;245;181;72;115;48;66;1;
16B100108: Évora de Alcobaça;596;521;266;188;67;75;21;52;2;
16B100109: Maiorga;138;111;63;34;14;27;6;20;0;
16B100112: São Martinho do Porto;81;56;34;18;5;25;19;5;0;
16B100114: Turquel;515;465;220;157;88;49;32;16;2;
16B100121: União das freguesias de Alcobaça e Vestiaria;97;60;39;14;8;37;17;20;0;
16B100122: União das freguesias de Coz, Alpedriz e Montes;318;259;139;87;33;59;28;31;0;
16B100123: União das freguesias de Pataias e Martingança;157;142;71;50;21;15;4;11;0;
16B100116: Vimeiro;262;188;89;56;42;74;30;43;1;
16B1101: Alenquer;2614;1817;1002;376;438;798;283;497;17;
16B110106: Carnota;306;268;128;62;78;38;13;24;1;
16B110107: Meca;172;133;59;22;53;39;16;22;1;
16B110108: Olhalvo;127;90;55;14;21;37;13;23;1;
16B110109: Ota;106;63;40;13;10;43;24;18;1;
16B110117: União das freguesias de Abrigada e Cabanas de Torres;284;210;123;47;40;74;44;29;2;
16B110118: União das freguesias de Aldeia Galega da Merceana e Aldeia Gavinha;350;186;107;35;43;164;40;122;2;
16B110119: União das freguesias de Alenquer (Santo Estêvão e Triana);268;166;86;39;41;102;51;50;2;
16B110120: União das freguesias de Carregado e Cadafais;178;108;57;24;27;70;25;45;1;
16B110121: União das freguesias de Ribafria e Pereiro de Palhacana;226;153;90;31;32;73;18;53;2;
16B110113: Ventosa;331;230;142;41;47;100;31;66;4;
16B110114: Vila Verde dos Francos;267;210;117;48;46;57;10;46;2;
16B1102: Arruda dos Vinhos;849;710;402;204;103;139;59;75;6;
16B110201: Arranhó;221;188;107;57;24;33;20;12;1;
16B110202: Arruda dos Vinhos;428;338;199;96;43;90;32;55;3;
16B110203: Cardosas;52;47;28;12;7;5;1;4;1;
16B110204: São Tiago dos Velhos;148;136;68;40;29;11;7;4;1;
16B1005: Bombarral;1686;1171;693;283;195;516;225;286;5;
16B100502: Carvalhal;562;404;236;96;72;158;57;99;2;
16B100505: Pó;177;107;54;36;17;70;34;35;1;
16B100503: Roliça;454;295;172;74;49;159;85;73;1;
16B100506: União das freguesias do Bombarral e Vale Covo;494;365;231;77;57;129;49;79;1;
16B1104: Cadaval;1623;1125;728;202;195;498;191;300;6;
16B110401: Alguber;138;121;77;28;17;16;2;13;1;
16B110407: Peral;218;122;81;19;21;97;41;55;0;
16B110412: União das freguesias de Lamas e Cercal;444;309;200;57;53;135;68;65;1;
16B110413: União das freguesias de Painho e Figueiros;193;143;87;35;22;51;3;47;1;
16B110411: União das freguesias do Cadaval e Pêro Moniz;265;172;123;25;25;93;44;48;1;
16B110409: Vermelha;197;115;71;22;21;82;26;55;1;
16B110410: Vilar;167;143;90;17;36;24;7;17;1;
16B1006: Caldas da Rainha;3342;2716;1412;837;468;626;241;377;8;
16B100601: A dos Francos;364;269;159;68;42;96;21;74;1;
16B100602: Alvorninha;617;496;249;160;86;121;44;75;2;
16B100604: Carvalhal Benfeito;232;201;101;66;35;31;6;24;0;
16B100606: Foz do Arelho;19;18;11;5;2;1;1;1;0;
16B100607: Landal;214;145;72;41;32;69;35;34;0;
16B100608: Nadadouro;70;70;39;23;7;1;0;1;0;
16B100609: Salir de Matos;447;398;183;117;98;48;13;35;1;
16B100611: Santa Catarina;391;349;168;118;64;42;16;26;1;
16B100617: União das freguesias de Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório;367;295;147;110;38;72;34;38;1;
16B100618: União das freguesias de Caldas da Rainha - Santo Onofre e Serra do Bouro;163;136;80;39;16;27;20;6;1;
16B100619: União das freguesias de Tornada e Salir do Porto;202;162;99;42;21;40;31;9;1;
16B100615: Vidais;255;178;103;48;27;78;22;55;1;
16B1108: Lourinhã;2832;2080;1221;533;327;752;460;275;17;
16B110803: Moita dos Ferreiros;400;300;171;70;60;100;38;60;3;
16B110805: Reguengo Grande;269;214;124;66;24;55;33;21;2;
16B110810: Ribamar;86;81;51;22;8;4;0;4;0;
16B110806: Santa Bárbara;178;162;110;29;24;16;4;11;1;
16B110812: União das freguesias de Lourinhã e Atalaia;915;622;357;174;92;293;198;89;5;
16B110813: União das freguesias de Miragaia e Marteleira;544;341;210;81;51;203;144;55;3;
16B110814: União das freguesias de São Bartolomeu dos Galegos e Moledo;303;264;137;75;51;39;22;16;1;
16B110808: Vimeiro;137;96;61;18;17;41;21;20;1;
16B1011: Nazaré;551;444;216;162;65;108;44;63;1;
16B101101: Famalicão;131;124;59;47;18;7;1;6;1;
16B101102: Nazaré;81;77;38;28;10;5;0;4;0;
16B101103: Valado dos Frades;339;244;119;87;37;96;43;52;0;
16B1012: Óbidos;1657;1326;674;435;217;331;128;197;6;
16B101201: A dos Negros;338;267;140;83;44;71;16;53;1;
16B101202: Amoreira;141;92;50;27;14;49;30;19;1;
16B101208: Gaeiras;99;79;45;23;11;20;9;10;0;
16B101203: Olho Marinho;241;186;99;59;29;55;21;32;2;
16B101210: Santa Maria, São Pedro e Sobral da Lagoa;522;427;198;154;75;96;41;54;1;
16B101209: Usseira;148;122;63;37;22;26;9;17;0;
16B101207: Vau;169;154;80;53;22;14;2;11;0;
16B1014: Peniche;1399;1129;599;328;201;271;143;122;6;
16B101402: Atouguia da Baleia;981;774;398;221;155;207;123;80;4;
16B101406: Ferrel;330;280;154;89;37;50;14;35;2;
16B101407: Peniche;6;5;3;1;2;1;0;0;0;
16B101405: Serra d'El-Rei;82;70;45;18;7;12;6;6;0;
16B1112: Sobral de Monte Agraço;723;580;349;154;77;143;71;68;4;
16B111201: Santo Quintino;309;242;149;65;29;67;32;33;2;
16B111202: Sapataria;290;257;145;70;41;33;24;7;1;
16B111203: Sobral de Monte Agraço;125;82;56;19;7;43;15;28;1;
16B1113: Torres Vedras;5520;3849;2125;1003;721;1671;891;756;24;
16B111306: Freiria;317;262;142;73;47;55;12;41;1;
16B111310: Ponte do Rol;168;96;59;17;19;73;22;51;1;
16B111311: Ramalhal;229;117;71;31;16;111;57;54;1;
16B111314: São Pedro da Cadeira;506;452;228;136;89;54;19;33;2;
16B111316: Silveira;578;341;182;101;58;238;192;45;1;
16B111317: Turcifal;418;332;197;77;59;85;31;53;1;
16B111321: União das freguesias de A dos Cunhados e Maceira;794;541;266;156;119;253;193;56;3;
16B111322: União das freguesias de Campelos e Outeiro da Cabeça;376;225;128;68;30;151;130;19;1;
16B111323: União das freguesias de Carvoeira e Carmões;353;238;144;58;36;115;51;61;3;
16B111324: União das freguesias de Dois Portos e Runa;588;435;225;97;113;153;56;94;3;
16B111325: União das freguesias de Maxial e Monte Redondo;282;210;140;43;27;72;31;40;1;
16B111326: União das freguesias de Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães;416;243;135;57;52;173;68;102;3;
16B111318: Ventosa;496;357;210;89;58;139;30;106;3;
16D: Região de Aveiro;18529;16997;8167;6337;2493;1532;585;865;82;
16D0101: Águeda;2570;2428;1086;993;348;143;49;82;11;
16D010103: Aguada de Cima;259;241;110;102;29;17;8;8;2;
16D010109: Fermentelos;175;168;88;59;22;7;0;6;0;
16D010112: Macinhata do Vouga;209;204;88;85;31;5;2;3;1;
16D010121: União das freguesias de Águeda e Borralha;225;211;89;98;24;14;3;10;1;
16D010122: União das freguesias de Barrô e Aguada de Baixo;199;197;78;84;35;2;0;1;1;
